"baseline","survey","country","variable","records","missing_records","regions","regions_with_any_missing","regions_with_all_missing"
"eligible_MAP","BJ61FL","BEN","mean_wealth_quintile",78171,0,12,0,0
"eligible_MAP","BJ61FL","BEN","urban_pct",78171,0,12,0,0
"eligible_MAP","BJ61FL","BEN","dtp3_pct",78171,0,12,0,0
"eligible_MAP","BJ61FL","BEN","measles_pct",78171,0,12,0,0
"eligible_MAP","BJ61FL","BEN","facility_delivery_pct",78171,0,12,0,0
"eligible_MAP","BJ61FL","BEN","short_birth_interval_pct",78171,0,12,0,0
"eligible_MAP","BJ61FL","BEN","improved_water_pct",78171,0,12,0,0
"eligible_MAP","BJ61FL","BEN","improved_sanitation_pct",78171,0,12,0,0
"eligible_MAP","BJ61FL","BEN","electricity_pct",78171,0,12,0,0
"eligible_MAP","BJ61FL","BEN","log_hiv_incidence",78171,0,12,0,0
"eligible_MAP","BJ61FL","BEN","log_gdp_pc",78171,0,12,0,0
"eligible_MAP","BJ61FL","BEN","log_health_expenditure_pc",78171,0,12,0,0
"eligible_MAP","BJ61FL","BEN","political_stability",78171,0,12,0,0
"regional_baseline","BJ61FL","BEN","male_pct",78171,0,12,0,0
"regional_baseline","BJ61FL","BEN","multiple_birth_pct",78171,0,12,0,0
"regional_baseline","BJ61FL","BEN","mean_birth_order",78171,0,12,0,0
"regional_baseline","BJ61FL","BEN","mean_maternal_age_birth",78171,0,12,0,0
"regional_baseline","BJ61FL","BEN","mean_maternal_education_years",78171,0,12,0,0
"regional_baseline","BJ61FL","BEN","mean_wealth_quintile",78171,0,12,0,0
"regional_baseline","BJ61FL","BEN","urban_pct",78171,0,12,0,0
"regional_baseline","BJ61FL","BEN","dtp3_pct",78171,0,12,0,0
"regional_baseline","BJ61FL","BEN","measles_pct",78171,0,12,0,0
"regional_baseline","BJ61FL","BEN","facility_delivery_pct",78171,0,12,0,0
"regional_baseline","BJ61FL","BEN","short_birth_interval_pct",78171,0,12,0,0
"regional_baseline","BJ61FL","BEN","improved_water_pct",78171,0,12,0,0
"regional_baseline","BJ61FL","BEN","improved_sanitation_pct",78171,0,12,0,0
"regional_baseline","BJ61FL","BEN","electricity_pct",78171,0,12,0,0
"regional_baseline","BJ61FL","BEN","log_hiv_incidence",78171,0,12,0,0
"regional_baseline","BJ61FL","BEN","log_gdp_pc",78171,0,12,0,0
"regional_baseline","BJ61FL","BEN","log_health_expenditure_pc",78171,0,12,0,0
"regional_baseline","BJ61FL","BEN","political_stability",78171,0,12,0,0
"previous_primary","BJ71FL","BEN","male_pct",74813,0,12,0,0
"previous_primary","BJ71FL","BEN","multiple_birth_pct",74813,0,12,0,0
"previous_primary","BJ71FL","BEN","mean_birth_order",74813,0,12,0,0
"previous_primary","BJ71FL","BEN","mean_maternal_age_birth",74813,0,12,0,0
"previous_primary","BJ71FL","BEN","mean_maternal_education_years",74813,0,12,0,0
"previous_primary","BJ71FL","BEN","mean_wealth_quintile",74813,0,12,0,0
"previous_primary","BJ71FL","BEN","urban_pct",74813,0,12,0,0
"previous_primary","BJ71FL","BEN","dtp3_pct",74813,0,12,0,0
"previous_primary","BJ71FL","BEN","measles_pct",74813,0,12,0,0
"previous_primary","BJ71FL","BEN","facility_delivery_pct",74813,0,12,0,0
"previous_primary","BJ71FL","BEN","short_birth_interval_pct",74813,0,12,0,0
"previous_primary","BJ71FL","BEN","improved_water_pct",74813,0,12,0,0
"previous_primary","BJ71FL","BEN","improved_sanitation_pct",74813,0,12,0,0
"previous_primary","BJ71FL","BEN","electricity_pct",74813,0,12,0,0
"previous_primary","BJ71FL","BEN","log_hiv_incidence",74813,0,12,0,0
"previous_primary","BJ71FL","BEN","log_gdp_pc",74813,0,12,0,0
"previous_primary","BJ71FL","BEN","log_health_expenditure_pc",74813,0,12,0,0
"previous_primary","BJ71FL","BEN","political_stability",74813,0,12,0,0
"eligible_MAP","BJ71FL","BEN","male_pct",74813,0,12,0,0
"eligible_MAP","BJ71FL","BEN","multiple_birth_pct",74813,0,12,0,0
"eligible_MAP","BJ71FL","BEN","mean_birth_order",74813,0,12,0,0
"eligible_MAP","BJ71FL","BEN","mean_maternal_age_birth",74813,0,12,0,0
"eligible_MAP","BJ71FL","BEN","mean_maternal_education_years",74813,0,12,0,0
"eligible_MAP","BJ71FL","BEN","mean_wealth_quintile",74813,0,12,0,0
"eligible_MAP","BJ71FL","BEN","urban_pct",74813,0,12,0,0
"eligible_MAP","BJ71FL","BEN","dtp3_pct",74813,0,12,0,0
"eligible_MAP","BJ71FL","BEN","measles_pct",74813,0,12,0,0
"eligible_MAP","BJ71FL","BEN","facility_delivery_pct",74813,0,12,0,0
"eligible_MAP","BJ71FL","BEN","short_birth_interval_pct",74813,0,12,0,0
"eligible_MAP","BJ71FL","BEN","improved_water_pct",74813,0,12,0,0
"eligible_MAP","BJ71FL","BEN","improved_sanitation_pct",74813,0,12,0,0
"eligible_MAP","BJ71FL","BEN","electricity_pct",74813,0,12,0,0
"eligible_MAP","BJ71FL","BEN","log_hiv_incidence",74813,0,12,0,0
"eligible_MAP","BJ71FL","BEN","log_gdp_pc",74813,0,12,0,0
"eligible_MAP","BJ71FL","BEN","log_health_expenditure_pc",74813,0,12,0,0
"eligible_MAP","BJ71FL","BEN","political_stability",74813,0,12,0,0
"regional_baseline","BJ71FL","BEN","male_pct",74813,0,12,0,0
"regional_baseline","BJ71FL","BEN","multiple_birth_pct",74813,0,12,0,0
"regional_baseline","BJ71FL","BEN","mean_birth_order",74813,0,12,0,0
"regional_baseline","BJ71FL","BEN","mean_maternal_age_birth",74813,0,12,0,0
"regional_baseline","BJ71FL","BEN","mean_maternal_education_years",74813,0,12,0,0
"regional_baseline","BJ71FL","BEN","mean_wealth_quintile",74813,0,12,0,0
"regional_baseline","BJ71FL","BEN","urban_pct",74813,0,12,0,0
"regional_baseline","BJ71FL","BEN","dtp3_pct",74813,0,12,0,0
"regional_baseline","BJ71FL","BEN","measles_pct",74813,0,12,0,0
"regional_baseline","BJ71FL","BEN","facility_delivery_pct",74813,0,12,0,0
"regional_baseline","BJ71FL","BEN","short_birth_interval_pct",74813,0,12,0,0
"regional_baseline","BJ71FL","BEN","improved_water_pct",74813,0,12,0,0
"regional_baseline","BJ71FL","BEN","improved_sanitation_pct",74813,0,12,0,0
"regional_baseline","BJ71FL","BEN","electricity_pct",74813,0,12,0,0
"regional_baseline","BJ71FL","BEN","log_hiv_incidence",74813,0,12,0,0
"regional_baseline","BJ71FL","BEN","log_gdp_pc",74813,0,12,0,0
"regional_baseline","BJ71FL","BEN","log_health_expenditure_pc",74813,0,12,0,0
"regional_baseline","BJ71FL","BEN","political_stability",74813,0,12,0,0
"previous_primary","BF43FL","BFA","male_pct",27893,0,13,0,0
"previous_primary","BF43FL","BFA","multiple_birth_pct",27893,0,13,0,0
"previous_primary","BF43FL","BFA","mean_birth_order",27893,0,13,0,0
"previous_primary","BF43FL","BFA","mean_maternal_age_birth",27893,0,13,0,0
"previous_primary","BF43FL","BFA","mean_maternal_education_years",27893,0,13,0,0
"previous_primary","BF43FL","BFA","mean_wealth_quintile",27893,0,13,0,0
"previous_primary","BF43FL","BFA","urban_pct",27893,0,13,0,0
"previous_primary","BF43FL","BFA","dtp3_pct",27893,0,13,0,0
"previous_primary","BF43FL","BFA","measles_pct",27893,0,13,0,0
"previous_primary","BF43FL","BFA","facility_delivery_pct",27893,0,13,0,0
"previous_primary","BF43FL","BFA","short_birth_interval_pct",27893,0,13,0,0
"previous_primary","BF43FL","BFA","improved_water_pct",27893,0,13,0,0
"previous_primary","BF43FL","BFA","improved_sanitation_pct",27893,0,13,0,0
"previous_primary","BF43FL","BFA","electricity_pct",27893,0,13,0,0
"previous_primary","BF43FL","BFA","log_hiv_incidence",27893,0,13,0,0
"previous_primary","BF43FL","BFA","log_gdp_pc",27893,0,13,0,0
"previous_primary","BF43FL","BFA","log_health_expenditure_pc",27893,0,13,0,0
"previous_primary","BF43FL","BFA","political_stability",27893,0,13,0,0
"eligible_MAP","BF43FL","BFA","male_pct",40778,0,13,0,0
"eligible_MAP","BF43FL","BFA","multiple_birth_pct",40778,0,13,0,0
"eligible_MAP","BF43FL","BFA","mean_birth_order",40778,0,13,0,0
"eligible_MAP","BF43FL","BFA","mean_maternal_age_birth",40778,0,13,0,0
"eligible_MAP","BF43FL","BFA","mean_maternal_education_years",40778,0,13,0,0
"eligible_MAP","BF43FL","BFA","mean_wealth_quintile",40778,0,13,0,0
"eligible_MAP","BF43FL","BFA","urban_pct",40778,0,13,0,0
"eligible_MAP","BF43FL","BFA","dtp3_pct",40778,0,13,0,0
"eligible_MAP","BF43FL","BFA","measles_pct",40778,0,13,0,0
"eligible_MAP","BF43FL","BFA","facility_delivery_pct",40778,0,13,0,0
"eligible_MAP","BF43FL","BFA","short_birth_interval_pct",40778,0,13,0,0
"eligible_MAP","BF43FL","BFA","improved_water_pct",40778,0,13,0,0
"eligible_MAP","BF43FL","BFA","improved_sanitation_pct",40778,0,13,0,0
"eligible_MAP","BF43FL","BFA","electricity_pct",40778,0,13,0,0
"eligible_MAP","BF43FL","BFA","log_hiv_incidence",40778,0,13,0,0
"eligible_MAP","BF43FL","BFA","log_gdp_pc",40778,0,13,0,0
"eligible_MAP","BF43FL","BFA","log_health_expenditure_pc",40778,0,13,0,0
"eligible_MAP","BF43FL","BFA","political_stability",40778,12885,13,13,0
"regional_baseline","BF43FL","BFA","male_pct",27893,0,13,0,0
"regional_baseline","BF43FL","BFA","multiple_birth_pct",27893,0,13,0,0
"regional_baseline","BF43FL","BFA","mean_birth_order",27893,0,13,0,0
"regional_baseline","BF43FL","BFA","mean_maternal_age_birth",27893,0,13,0,0
"regional_baseline","BF43FL","BFA","mean_maternal_education_years",27893,0,13,0,0
"regional_baseline","BF43FL","BFA","mean_wealth_quintile",27893,0,13,0,0
"regional_baseline","BF43FL","BFA","urban_pct",27893,0,13,0,0
"regional_baseline","BF43FL","BFA","dtp3_pct",27893,0,13,0,0
"regional_baseline","BF43FL","BFA","measles_pct",27893,0,13,0,0
"regional_baseline","BF43FL","BFA","facility_delivery_pct",27893,0,13,0,0
"regional_baseline","BF43FL","BFA","short_birth_interval_pct",27893,0,13,0,0
"regional_baseline","BF43FL","BFA","improved_water_pct",27893,0,13,0,0
"regional_baseline","BF43FL","BFA","improved_sanitation_pct",27893,0,13,0,0
"regional_baseline","BF43FL","BFA","electricity_pct",27893,0,13,0,0
"regional_baseline","BF43FL","BFA","log_hiv_incidence",27893,0,13,0,0
"regional_baseline","BF43FL","BFA","log_gdp_pc",27893,0,13,0,0
"regional_baseline","BF43FL","BFA","log_health_expenditure_pc",27893,0,13,0,0
"regional_baseline","BF43FL","BFA","political_stability",27893,0,13,0,0
"previous_primary","BF62FL","BFA","male_pct",84694,0,13,0,0
"previous_primary","BF62FL","BFA","multiple_birth_pct",84694,0,13,0,0
"previous_primary","BF62FL","BFA","mean_birth_order",84694,0,13,0,0
"previous_primary","BF62FL","BFA","mean_maternal_age_birth",84694,0,13,0,0
"previous_primary","BF62FL","BFA","mean_maternal_education_years",84694,0,13,0,0
"previous_primary","BF62FL","BFA","mean_wealth_quintile",84694,0,13,0,0
"previous_primary","BF62FL","BFA","urban_pct",84694,0,13,0,0
"previous_primary","BF62FL","BFA","dtp3_pct",84694,0,13,0,0
"previous_primary","BF62FL","BFA","measles_pct",84694,0,13,0,0
"previous_primary","BF62FL","BFA","facility_delivery_pct",84694,0,13,0,0
"previous_primary","BF62FL","BFA","short_birth_interval_pct",84694,0,13,0,0
"previous_primary","BF62FL","BFA","improved_water_pct",84694,0,13,0,0
"previous_primary","BF62FL","BFA","improved_sanitation_pct",84694,0,13,0,0
"previous_primary","BF62FL","BFA","electricity_pct",84694,0,13,0,0
"previous_primary","BF62FL","BFA","log_hiv_incidence",84694,0,13,0,0
"previous_primary","BF62FL","BFA","log_gdp_pc",84694,0,13,0,0
"previous_primary","BF62FL","BFA","log_health_expenditure_pc",84694,0,13,0,0
"previous_primary","BF62FL","BFA","political_stability",84694,0,13,0,0
"eligible_MAP","BF62FL","BFA","male_pct",84743,0,13,0,0
"eligible_MAP","BF62FL","BFA","multiple_birth_pct",84743,0,13,0,0
"eligible_MAP","BF62FL","BFA","mean_birth_order",84743,0,13,0,0
"eligible_MAP","BF62FL","BFA","mean_maternal_age_birth",84743,0,13,0,0
"eligible_MAP","BF62FL","BFA","mean_maternal_education_years",84743,0,13,0,0
"eligible_MAP","BF62FL","BFA","mean_wealth_quintile",84743,0,13,0,0
"eligible_MAP","BF62FL","BFA","urban_pct",84743,0,13,0,0
"eligible_MAP","BF62FL","BFA","dtp3_pct",84743,0,13,0,0
"eligible_MAP","BF62FL","BFA","measles_pct",84743,0,13,0,0
"eligible_MAP","BF62FL","BFA","facility_delivery_pct",84743,0,13,0,0
"eligible_MAP","BF62FL","BFA","short_birth_interval_pct",84743,0,13,0,0
"eligible_MAP","BF62FL","BFA","improved_water_pct",84743,0,13,0,0
"eligible_MAP","BF62FL","BFA","improved_sanitation_pct",84743,0,13,0,0
"eligible_MAP","BF62FL","BFA","electricity_pct",84743,0,13,0,0
"eligible_MAP","BF62FL","BFA","log_hiv_incidence",84743,0,13,0,0
"eligible_MAP","BF62FL","BFA","log_gdp_pc",84743,0,13,0,0
"eligible_MAP","BF62FL","BFA","log_health_expenditure_pc",84743,0,13,0,0
"eligible_MAP","BF62FL","BFA","political_stability",84743,0,13,0,0
"regional_baseline","BF62FL","BFA","male_pct",84743,0,13,0,0
"regional_baseline","BF62FL","BFA","multiple_birth_pct",84743,0,13,0,0
"regional_baseline","BF62FL","BFA","mean_birth_order",84743,0,13,0,0
"regional_baseline","BF62FL","BFA","mean_maternal_age_birth",84743,0,13,0,0
"regional_baseline","BF62FL","BFA","mean_maternal_education_years",84743,0,13,0,0
"regional_baseline","BF62FL","BFA","mean_wealth_quintile",84743,0,13,0,0
"regional_baseline","BF62FL","BFA","urban_pct",84743,0,13,0,0
"regional_baseline","BF62FL","BFA","dtp3_pct",84743,0,13,0,0
"regional_baseline","BF62FL","BFA","measles_pct",84743,0,13,0,0
"regional_baseline","BF62FL","BFA","facility_delivery_pct",84743,0,13,0,0
"regional_baseline","BF62FL","BFA","short_birth_interval_pct",84743,0,13,0,0
"regional_baseline","BF62FL","BFA","improved_water_pct",84743,0,13,0,0
"regional_baseline","BF62FL","BFA","improved_sanitation_pct",84743,0,13,0,0
"regional_baseline","BF62FL","BFA","electricity_pct",84743,0,13,0,0
"regional_baseline","BF62FL","BFA","log_hiv_incidence",84743,0,13,0,0
"regional_baseline","BF62FL","BFA","log_gdp_pc",84743,0,13,0,0
"regional_baseline","BF62FL","BFA","log_health_expenditure_pc",84743,0,13,0,0
"regional_baseline","BF62FL","BFA","political_stability",84743,0,13,0,0
"previous_primary","BF81FL","BFA","male_pct",74127,0,13,0,0
"previous_primary","BF81FL","BFA","multiple_birth_pct",74127,0,13,0,0
"previous_primary","BF81FL","BFA","mean_birth_order",74127,0,13,0,0
"previous_primary","BF81FL","BFA","mean_maternal_age_birth",74127,0,13,0,0
"previous_primary","BF81FL","BFA","mean_maternal_education_years",74127,0,13,0,0
"previous_primary","BF81FL","BFA","mean_wealth_quintile",74127,0,13,0,0
"previous_primary","BF81FL","BFA","urban_pct",74127,0,13,0,0
"previous_primary","BF81FL","BFA","dtp3_pct",74127,0,13,0,0
"previous_primary","BF81FL","BFA","measles_pct",74127,0,13,0,0
"previous_primary","BF81FL","BFA","facility_delivery_pct",74127,0,13,0,0
"previous_primary","BF81FL","BFA","short_birth_interval_pct",74127,0,13,0,0
"previous_primary","BF81FL","BFA","improved_water_pct",74127,0,13,0,0
"previous_primary","BF81FL","BFA","improved_sanitation_pct",74127,0,13,0,0
"previous_primary","BF81FL","BFA","electricity_pct",74127,0,13,0,0
"previous_primary","BF81FL","BFA","log_hiv_incidence",74127,0,13,0,0
"previous_primary","BF81FL","BFA","log_gdp_pc",74127,0,13,0,0
"previous_primary","BF81FL","BFA","log_health_expenditure_pc",74127,0,13,0,0
"previous_primary","BF81FL","BFA","political_stability",74127,0,13,0,0
"eligible_MAP","BF81FL","BFA","male_pct",74127,0,13,0,0
"eligible_MAP","BF81FL","BFA","multiple_birth_pct",74127,0,13,0,0
"eligible_MAP","BF81FL","BFA","mean_birth_order",74127,0,13,0,0
"eligible_MAP","BF81FL","BFA","mean_maternal_age_birth",74127,0,13,0,0
"eligible_MAP","BF81FL","BFA","mean_maternal_education_years",74127,0,13,0,0
"eligible_MAP","BF81FL","BFA","mean_wealth_quintile",74127,0,13,0,0
"eligible_MAP","BF81FL","BFA","urban_pct",74127,0,13,0,0
"eligible_MAP","BF81FL","BFA","dtp3_pct",74127,0,13,0,0
"eligible_MAP","BF81FL","BFA","measles_pct",74127,0,13,0,0
"eligible_MAP","BF81FL","BFA","facility_delivery_pct",74127,0,13,0,0
"eligible_MAP","BF81FL","BFA","short_birth_interval_pct",74127,0,13,0,0
"eligible_MAP","BF81FL","BFA","improved_water_pct",74127,0,13,0,0
"eligible_MAP","BF81FL","BFA","improved_sanitation_pct",74127,0,13,0,0
"eligible_MAP","BF81FL","BFA","electricity_pct",74127,0,13,0,0
"eligible_MAP","BF81FL","BFA","log_hiv_incidence",74127,0,13,0,0
"eligible_MAP","BF81FL","BFA","log_gdp_pc",74127,0,13,0,0
"eligible_MAP","BF81FL","BFA","log_health_expenditure_pc",74127,0,13,0,0
"eligible_MAP","BF81FL","BFA","political_stability",74127,0,13,0,0
"regional_baseline","BF81FL","BFA","male_pct",74127,0,13,0,0
"regional_baseline","BF81FL","BFA","multiple_birth_pct",74127,0,13,0,0
"regional_baseline","BF81FL","BFA","mean_birth_order",74127,0,13,0,0
"regional_baseline","BF81FL","BFA","mean_maternal_age_birth",74127,0,13,0,0
"regional_baseline","BF81FL","BFA","mean_maternal_education_years",74127,0,13,0,0
"regional_baseline","BF81FL","BFA","mean_wealth_quintile",74127,0,13,0,0
"regional_baseline","BF81FL","BFA","urban_pct",74127,0,13,0,0
"regional_baseline","BF81FL","BFA","dtp3_pct",74127,0,13,0,0
"regional_baseline","BF81FL","BFA","measles_pct",74127,0,13,0,0
"regional_baseline","BF81FL","BFA","facility_delivery_pct",74127,0,13,0,0
"regional_baseline","BF81FL","BFA","short_birth_interval_pct",74127,0,13,0,0
"regional_baseline","BF81FL","BFA","improved_water_pct",74127,0,13,0,0
"regional_baseline","BF81FL","BFA","improved_sanitation_pct",74127,0,13,0,0
"regional_baseline","BF81FL","BFA","electricity_pct",74127,0,13,0,0
"regional_baseline","BF81FL","BFA","log_hiv_incidence",74127,0,13,0,0
"regional_baseline","BF81FL","BFA","log_gdp_pc",74127,0,13,0,0
"regional_baseline","BF81FL","BFA","log_health_expenditure_pc",74127,0,13,0,0
"regional_baseline","BF81FL","BFA","political_stability",74127,0,13,0,0
"previous_primary","CI62FL","CIV","male_pct",39760,0,10,0,0
"previous_primary","CI62FL","CIV","multiple_birth_pct",39760,0,10,0,0
"previous_primary","CI62FL","CIV","mean_birth_order",39760,0,10,0,0
"previous_primary","CI62FL","CIV","mean_maternal_age_birth",39760,0,10,0,0
"previous_primary","CI62FL","CIV","mean_maternal_education_years",39760,0,10,0,0
"previous_primary","CI62FL","CIV","mean_wealth_quintile",39760,0,10,0,0
"previous_primary","CI62FL","CIV","urban_pct",39760,0,10,0,0
"previous_primary","CI62FL","CIV","dtp3_pct",39760,0,10,0,0
"previous_primary","CI62FL","CIV","measles_pct",39760,0,10,0,0
"previous_primary","CI62FL","CIV","facility_delivery_pct",39760,0,10,0,0
"previous_primary","CI62FL","CIV","short_birth_interval_pct",39760,0,10,0,0
"previous_primary","CI62FL","CIV","improved_water_pct",39760,0,10,0,0
"previous_primary","CI62FL","CIV","improved_sanitation_pct",39760,0,10,0,0
"previous_primary","CI62FL","CIV","electricity_pct",39760,0,10,0,0
"previous_primary","CI62FL","CIV","log_hiv_incidence",39760,0,10,0,0
"previous_primary","CI62FL","CIV","log_gdp_pc",39760,0,10,0,0
"previous_primary","CI62FL","CIV","log_health_expenditure_pc",39760,0,10,0,0
"previous_primary","CI62FL","CIV","political_stability",39760,0,10,0,0
"eligible_MAP","CI62FL","CIV","male_pct",39785,0,10,0,0
"eligible_MAP","CI62FL","CIV","multiple_birth_pct",39785,0,10,0,0
"eligible_MAP","CI62FL","CIV","mean_birth_order",39785,0,10,0,0
"eligible_MAP","CI62FL","CIV","mean_maternal_age_birth",39785,0,10,0,0
"eligible_MAP","CI62FL","CIV","mean_maternal_education_years",39785,0,10,0,0
"eligible_MAP","CI62FL","CIV","mean_wealth_quintile",39785,0,10,0,0
"eligible_MAP","CI62FL","CIV","urban_pct",39785,0,10,0,0
"eligible_MAP","CI62FL","CIV","dtp3_pct",39785,0,10,0,0
"eligible_MAP","CI62FL","CIV","measles_pct",39785,0,10,0,0
"eligible_MAP","CI62FL","CIV","facility_delivery_pct",39785,0,10,0,0
"eligible_MAP","CI62FL","CIV","short_birth_interval_pct",39785,0,10,0,0
"eligible_MAP","CI62FL","CIV","improved_water_pct",39785,0,10,0,0
"eligible_MAP","CI62FL","CIV","improved_sanitation_pct",39785,0,10,0,0
"eligible_MAP","CI62FL","CIV","electricity_pct",39785,0,10,0,0
"eligible_MAP","CI62FL","CIV","log_hiv_incidence",39785,0,10,0,0
"eligible_MAP","CI62FL","CIV","log_gdp_pc",39785,0,10,0,0
"eligible_MAP","CI62FL","CIV","log_health_expenditure_pc",39785,0,10,0,0
"eligible_MAP","CI62FL","CIV","political_stability",39785,0,10,0,0
"regional_baseline","CI62FL","CIV","male_pct",39785,0,10,0,0
"regional_baseline","CI62FL","CIV","multiple_birth_pct",39785,0,10,0,0
"regional_baseline","CI62FL","CIV","mean_birth_order",39785,0,10,0,0
"regional_baseline","CI62FL","CIV","mean_maternal_age_birth",39785,0,10,0,0
"regional_baseline","CI62FL","CIV","mean_maternal_education_years",39785,0,10,0,0
"regional_baseline","CI62FL","CIV","mean_wealth_quintile",39785,0,10,0,0
"regional_baseline","CI62FL","CIV","urban_pct",39785,0,10,0,0
"regional_baseline","CI62FL","CIV","dtp3_pct",39785,0,10,0,0
"regional_baseline","CI62FL","CIV","measles_pct",39785,0,10,0,0
"regional_baseline","CI62FL","CIV","facility_delivery_pct",39785,0,10,0,0
"regional_baseline","CI62FL","CIV","short_birth_interval_pct",39785,0,10,0,0
