"region","records","retained_records","children","retained_children","deaths","retained_deaths","vaccine_missing_records","baseline","survey","country"
"TZA:TZ7BFL:eastern",4877,4877,1449,1449,66,66,0,"previous_primary","TZ7BFL","TZA"
"TZA:TZ7BFL:southern",2382,2382,701,701,23,23,0,"previous_primary","TZ7BFL","TZA"
"TZA:TZ7BFL:southernhighlands",4161,4161,1234,1234,36,36,0,"previous_primary","TZ7BFL","TZA"
"TZA:TZ7BFL:southwesthighlands",6215,6215,1884,1884,70,70,0,"previous_primary","TZ7BFL","TZA"
"TZA:TZ7BFL:western",5383,5383,1581,1581,51,51,0,"previous_primary","TZ7BFL","TZA"
"TZA:TZ7BFL:lake",15899,15899,4762,4762,175,175,0,"previous_primary","TZ7BFL","TZA"
"TZA:TZ7BFL:zanzibar",8237,8237,2448,2448,69,69,0,"previous_primary","TZ7BFL","TZA"
"TZA:TZ7BFL:central",5575,5575,1667,1667,45,45,0,"eligible_MAP","TZ7BFL","TZA"
"TZA:TZ7BFL:northern",4186,4186,1270,1270,27,27,0,"eligible_MAP","TZ7BFL","TZA"
"TZA:TZ7BFL:eastern",4877,4877,1449,1449,66,66,0,"eligible_MAP","TZ7BFL","TZA"
"TZA:TZ7BFL:southern",2382,2382,701,701,23,23,0,"eligible_MAP","TZ7BFL","TZA"
"TZA:TZ7BFL:southernhighlands",4161,4161,1234,1234,36,36,0,"eligible_MAP","TZ7BFL","TZA"
"TZA:TZ7BFL:southwesthighlands",6215,6215,1884,1884,70,70,0,"eligible_MAP","TZ7BFL","TZA"
"TZA:TZ7BFL:western",5385,5385,1582,1582,51,51,0,"eligible_MAP","TZ7BFL","TZA"
"TZA:TZ7BFL:lake",15899,15899,4762,4762,175,175,0,"eligible_MAP","TZ7BFL","TZA"
"TZA:TZ7BFL:zanzibar",8237,8237,2448,2448,69,69,0,"eligible_MAP","TZ7BFL","TZA"
"TZA:TZ82FL:central",5672,5672,1652,1652,21,21,0,"previous_primary","TZ82FL","TZA"
"TZA:TZ82FL:northern",5369,5369,1592,1592,36,36,0,"previous_primary","TZ82FL","TZA"
"TZA:TZ82FL:eastern",5704,5704,1706,1706,64,64,0,"previous_primary","TZ82FL","TZA"
"TZA:TZ82FL:southern",2156,2156,651,651,4,4,0,"previous_primary","TZ82FL","TZA"
"TZA:TZ82FL:southernhighlands",4329,4329,1293,1293,38,38,0,"previous_primary","TZ82FL","TZA"
"TZA:TZ82FL:southwesthighlands",8073,8073,2380,2380,66,66,0,"previous_primary","TZ82FL","TZA"
"TZA:TZ82FL:western",5550,5550,1637,1637,44,44,0,"previous_primary","TZ82FL","TZA"
"TZA:TZ82FL:lake",15182,15182,4485,4485,92,92,0,"previous_primary","TZ82FL","TZA"
"TZA:TZ82FL:zanzibar",9688,9688,2898,2898,60,60,0,"previous_primary","TZ82FL","TZA"
"TZA:TZ82FL:central",5672,5672,1652,1652,21,21,0,"eligible_MAP","TZ82FL","TZA"
"TZA:TZ82FL:northern",5369,5369,1592,1592,36,36,0,"eligible_MAP","TZ82FL","TZA"
"TZA:TZ82FL:eastern",5704,5704,1706,1706,64,64,0,"eligible_MAP","TZ82FL","TZA"
"TZA:TZ82FL:southern",2156,2156,651,651,4,4,0,"eligible_MAP","TZ82FL","TZA"
"TZA:TZ82FL:southernhighlands",4329,4329,1293,1293,38,38,0,"eligible_MAP","TZ82FL","TZA"
"TZA:TZ82FL:southwesthighlands",8073,8073,2380,2380,66,66,0,"eligible_MAP","TZ82FL","TZA"
"TZA:TZ82FL:western",5550,5550,1637,1637,44,44,0,"eligible_MAP","TZ82FL","TZA"
"TZA:TZ82FL:lake",15182,15182,4485,4485,92,92,0,"eligible_MAP","TZ82FL","TZA"
"TZA:TZ82FL:zanzibar",9688,9688,2898,2898,60,60,0,"eligible_MAP","TZ82FL","TZA"
"UGA:UG41FL:northern",516,0,361,0,13,0,0,"eligible_MAP","UG41FL","UGA"
"UGA:UG41FL:western",939,0,674,0,22,0,0,"eligible_MAP","UG41FL","UGA"
"UGA:UG41FL:eastern",895,0,648,0,19,0,0,"eligible_MAP","UG41FL","UGA"
"UGA:UG41FL:central",1067,0,789,0,37,0,0,"eligible_MAP","UG41FL","UGA"
"UGA:UG52FL:central1",3651,3651,1158,1158,69,69,0,"previous_primary","UG52FL","UGA"
"UGA:UG52FL:central2",3556,3556,1158,1158,59,59,0,"previous_primary","UG52FL","UGA"
"UGA:UG52FL:kampala",2418,2418,747,747,31,31,0,"previous_primary","UG52FL","UGA"
"UGA:UG52FL:eastcentral",5108,5108,1610,1610,93,93,0,"previous_primary","UG52FL","UGA"
"UGA:UG52FL:eastern",5110,5110,1635,1635,76,76,0,"previous_primary","UG52FL","UGA"
"UGA:UG52FL:north",9089,9089,2909,2909,216,216,0,"previous_primary","UG52FL","UGA"
"UGA:UG52FL:westnile",3442,3442,1104,1104,79,79,0,"previous_primary","UG52FL","UGA"
"UGA:UG52FL:western",4723,4723,1507,1507,89,89,0,"previous_primary","UG52FL","UGA"
"UGA:UG52FL:southwest",4351,4351,1399,1399,93,93,0,"previous_primary","UG52FL","UGA"
"UGA:UG52FL:central1",4049,3651,1200,1158,78,69,0,"eligible_MAP","UG52FL","UGA"
"UGA:UG52FL:central2",3992,3556,1211,1158,69,59,0,"eligible_MAP","UG52FL","UGA"
"UGA:UG52FL:kampala",2588,2418,769,747,32,31,0,"eligible_MAP","UG52FL","UGA"
"UGA:UG52FL:eastcentral",5695,5108,1700,1610,104,93,0,"eligible_MAP","UG52FL","UGA"
"UGA:UG52FL:eastern",5770,5110,1734,1635,88,76,0,"eligible_MAP","UG52FL","UGA"
"UGA:UG52FL:north",10086,9100,3060,2913,249,217,0,"eligible_MAP","UG52FL","UGA"
"UGA:UG52FL:westnile",3787,3442,1160,1104,92,79,0,"eligible_MAP","UG52FL","UGA"
"UGA:UG52FL:western",5235,4723,1565,1507,103,89,0,"eligible_MAP","UG52FL","UGA"
"UGA:UG52FL:southwest",4937,4351,1476,1399,104,93,0,"eligible_MAP","UG52FL","UGA"
"UGA:UG5AFL:central1",1982,0,591,0,18,0,0,"previous_primary","UG5AFL","UGA"
"UGA:UG5AFL:central2",1988,0,602,0,35,0,0,"previous_primary","UG5AFL","UGA"
"UGA:UG5AFL:eastcentral",2893,0,830,0,32,0,0,"previous_primary","UG5AFL","UGA"
"UGA:UG5AFL:kampala",1257,0,381,0,25,0,0,"previous_primary","UG5AFL","UGA"
"UGA:UG5AFL:mideastern",2386,0,701,0,16,0,0,"previous_primary","UG5AFL","UGA"
"UGA:UG5AFL:midnorthern",2592,0,747,0,34,0,0,"previous_primary","UG5AFL","UGA"
"UGA:UG5AFL:midwestern",2366,0,697,0,36,0,0,"previous_primary","UG5AFL","UGA"
"UGA:UG5AFL:northeast",2396,0,701,0,27,0,0,"previous_primary","UG5AFL","UGA"
"UGA:UG5AFL:westnile",2797,0,825,0,40,0,0,"previous_primary","UG5AFL","UGA"
"UGA:UG5AFL:central1",1982,0,591,0,18,0,0,"eligible_MAP","UG5AFL","UGA"
"UGA:UG5AFL:central2",1988,0,602,0,35,0,0,"eligible_MAP","UG5AFL","UGA"
"UGA:UG5AFL:eastcentral",2893,0,830,0,32,0,0,"eligible_MAP","UG5AFL","UGA"
"UGA:UG5AFL:kampala",1257,0,381,0,25,0,0,"eligible_MAP","UG5AFL","UGA"
"UGA:UG5AFL:mideastern",2386,0,701,0,16,0,0,"eligible_MAP","UG5AFL","UGA"
"UGA:UG5AFL:midnorthern",2592,0,747,0,34,0,0,"eligible_MAP","UG5AFL","UGA"
"UGA:UG5AFL:midwestern",2366,0,697,0,36,0,0,"eligible_MAP","UG5AFL","UGA"
"UGA:UG5AFL:northeast",2396,0,701,0,27,0,0,"eligible_MAP","UG5AFL","UGA"
"UGA:UG5AFL:westnile",2797,0,825,0,40,0,0,"eligible_MAP","UG5AFL","UGA"
"UGA:UG61FL:kampala",3236,3236,959,959,29,29,0,"previous_primary","UG61FL","UGA"
"UGA:UG61FL:central1",3541,3541,1076,1076,58,58,0,"previous_primary","UG61FL","UGA"
"UGA:UG61FL:central2",4283,4283,1283,1283,52,52,0,"previous_primary","UG61FL","UGA"
"UGA:UG61FL:eastcentral",5211,5211,1539,1539,77,77,0,"previous_primary","UG61FL","UGA"
"UGA:UG61FL:eastern",5423,5423,1607,1607,61,61,0,"previous_primary","UG61FL","UGA"
"UGA:UG61FL:north",4400,4400,1310,1310,50,50,0,"previous_primary","UG61FL","UGA"
"UGA:UG61FL:karamoja",4476,4476,1312,1312,76,76,0,"previous_primary","UG61FL","UGA"
"UGA:UG61FL:westnile",4531,4531,1350,1350,69,69,0,"previous_primary","UG61FL","UGA"
"UGA:UG61FL:western",5104,5104,1507,1507,66,66,0,"previous_primary","UG61FL","UGA"
"UGA:UG61FL:southwest",4431,4431,1356,1356,65,65,0,"previous_primary","UG61FL","UGA"
"UGA:UG61FL:kampala",3236,3236,959,959,29,29,0,"eligible_MAP","UG61FL","UGA"
"UGA:UG61FL:central1",3541,3541,1076,1076,58,58,0,"eligible_MAP","UG61FL","UGA"
"UGA:UG61FL:central2",4283,4283,1283,1283,52,52,0,"eligible_MAP","UG61FL","UGA"
"UGA:UG61FL:eastcentral",5211,5211,1539,1539,77,77,0,"eligible_MAP","UG61FL","UGA"
"UGA:UG61FL:eastern",5423,5423,1607,1607,61,61,0,"eligible_MAP","UG61FL","UGA"
"UGA:UG61FL:north",4400,4400,1310,1310,50,50,0,"eligible_MAP","UG61FL","UGA"
"UGA:UG61FL:karamoja",4476,4476,1312,1312,76,76,0,"eligible_MAP","UG61FL","UGA"
"UGA:UG61FL:westnile",4531,4531,1350,1350,69,69,0,"eligible_MAP","UG61FL","UGA"
"UGA:UG61FL:western",5104,5104,1507,1507,66,66,0,"eligible_MAP","UG61FL","UGA"
"UGA:UG61FL:southwest",4431,4431,1356,1356,65,65,0,"eligible_MAP","UG61FL","UGA"
"UGA:UG7BFL:kampala",6,6,2,2,0,0,0,"previous_primary","UG7BFL","UGA"
"UGA:UG7BFL:busoga",2085,2085,633,633,27,27,0,"previous_primary","UG7BFL","UGA"
"UGA:UG7BFL:bukedi",1212,1212,364,364,8,8,0,"previous_primary","UG7BFL","UGA"
"UGA:UG7BFL:bugishu",1321,1321,392,392,9,9,0,"previous_primary","UG7BFL","UGA"
"UGA:UG7BFL:teso",693,693,211,211,6,6,0,"previous_primary","UG7BFL","UGA"
"UGA:UG7BFL:karamoja",257,257,77,77,3,3,0,"previous_primary","UG7BFL","UGA"
"UGA:UG7BFL:lango",699,699,209,209,7,7,0,"previous_primary","UG7BFL","UGA"
"UGA:UG7BFL:acholi",377,377,105,105,2,2,0,"previous_primary","UG7BFL","UGA"
"UGA:UG7BFL:westnile",738,738,217,217,7,7,0,"previous_primary","UG7BFL","UGA"
"UGA:UG7BFL:bunyoro",1578,1578,453,453,14,14,0,"previous_primary","UG7BFL","UGA"
"UGA:UG7BFL:tooro",2236,2236,647,647,24,24,0,"previous_primary","UG7BFL","UGA"
"UGA:UG7BFL:ankole",1928,1928,570,570,14,14,0,"previous_primary","UG7BFL","UGA"
"UGA:UG7BFL:kigezi",1404,1404,415,415,13,13,0,"previous_primary","UG7BFL","UGA"
"UGA:UG7BFL:kampala",3861,3861,1131,1131,34,34,0,"eligible_MAP","UG7BFL","UGA"
"UGA:UG7BFL:busoga",8088,8088,2415,2415,106,106,0,"eligible_MAP","UG7BFL","UGA"
"UGA:UG7BFL:bukedi",6337,6337,1862,1862,53,53,0,"eligible_MAP","UG7BFL","UGA"
"UGA:UG7BFL:bugishu",4666,4666,1392,1392,41,41,0,"eligible_MAP","UG7BFL","UGA"
"UGA:UG7BFL:teso",6508,6508,1973,1973,43,43,0,"eligible_MAP","UG7BFL","UGA"
"UGA:UG7BFL:karamoja",4944,4944,1468,1468,79,79,0,"eligible_MAP","UG7BFL","UGA"
"UGA:UG7BFL:lango",5901,5901,1733,1733,44,44,0,"eligible_MAP","UG7BFL","UGA"
"UGA:UG7BFL:acholi",5537,5537,1646,1646,38,38,0,"eligible_MAP","UG7BFL","UGA"
"UGA:UG7BFL:westnile",6363,6363,1888,1888,70,70,0,"eligible_MAP","UG7BFL","UGA"
"UGA:UG7BFL:bunyoro",6007,6007,1751,1751,76,76,0,"eligible_MAP","UG7BFL","UGA"
"UGA:UG7BFL:tooro",6741,6741,1975,1975,67,67,0,"eligible_MAP","UG7BFL","UGA"
"UGA:UG7BFL:ankole",6334,6334,1879,1879,49,49,0,"eligible_MAP","UG7BFL","UGA"
"UGA:UG7BFL:kigezi",4079,4079,1187,1187,31,31,0,"eligible_MAP","UG7BFL","UGA"
"ZAF:ZA71FL:gauteng",2109,2109,610,610,13,13,0,"previous_primary","ZA71FL","ZAF"
"ZAF:ZA71FL:kwazulunatal",3323,3323,962,962,17,17,0,"previous_primary","ZA71FL","ZAF"
"ZAF:ZA71FL:freestate",1857,1857,560,560,14,14,0,"previous_primary","ZA71FL","ZAF"
"ZAF:ZA71FL:mpumalanga",2862,2862,840,840,29,29,0,"previous_primary","ZA71FL","ZAF"
"ZAF:ZA71FL:northwest",2377,2377,689,689,17,17,0,"previous_primary","ZA71FL","ZAF"
"ZAF:ZA71FL:limpopo",2732,2732,833,833,13,13,0,"previous_primary","ZA71FL","ZAF"
"ZAF:ZA71FL:gauteng",2110,2110,611,611,13,13,0,"eligible_MAP","ZA71FL","ZAF"
"ZAF:ZA71FL:kwazulunatal",3323,3323,962,962,17,17,0,"eligible_MAP","ZA71FL","ZAF"
"ZAF:ZA71FL:freestate",1857,1857,560,560,14,14,0,"eligible_MAP","ZA71FL","ZAF"
"ZAF:ZA71FL:mpumalanga",2862,2862,840,840,29,29,0,"eligible_MAP","ZA71FL","ZAF"
"ZAF:ZA71FL:northwest",2377,2377,689,689,17,17,0,"eligible_MAP","ZA71FL","ZAF"
"ZAF:ZA71FL:limpopo",2732,2732,833,833,13,13,0,"eligible_MAP","ZA71FL","ZAF"
"ZMB:ZM42FL:copperbelt",1238,0,739,0,30,0,0,"eligible_MAP","ZM42FL","ZMB"
"ZMB:ZM42FL:eastern",1808,0,955,0,51,0,0,"eligible_MAP","ZM42FL","ZMB"
"ZMB:ZM42FL:northwestern",1805,0,1017,0,43,0,0,"eligible_MAP","ZM42FL","ZMB"
"ZMB:ZM42FL:luapula",1156,0,652,0,41,0,0,"eligible_MAP","ZM42FL","ZMB"
"ZMB:ZM42FL:central",1561,0,909,0,68,0,0,"eligible_MAP","ZM42FL","ZMB"
"ZMB:ZM42FL:northern",2062,0,1210,0,52,0,0,"eligible_MAP","ZM42FL","ZMB"
"ZMB:ZM42FL:western",1166,0,667,0,36,0,0,"eligible_MAP","ZM42FL","ZMB"
"ZMB:ZM42FL:southern",1330,0,743,0,28,0,0,"eligible_MAP","ZM42FL","ZMB"
"ZMB:ZM42FL:lusaka",1152,0,708,0,34,0,0,"eligible_MAP","ZM42FL","ZMB"
"ZMB:ZM51FL:southern",3891,3891,1185,1185,62,62,0,"previous_primary","ZM51FL","ZMB"
"ZMB:ZM51FL:northwestern",3824,3824,1129,1129,54,54,0,"previous_primary","ZM51FL","ZMB"
"ZMB:ZM51FL:eastern",4971,4971,1480,1480,101,101,0,"previous_primary","ZM51FL","ZMB"
"ZMB:ZM51FL:northern",4085,4085,1242,1242,94,94,0,"previous_primary","ZM51FL","ZMB"
"ZMB:ZM51FL:western",3535,3535,1061,1061,60,60,0,"previous_primary","ZM51FL","ZMB"
"ZMB:ZM51FL:luapula",3797,3797,1151,1151,72,72,0,"previous_primary","ZM51FL","ZMB"
"ZMB:ZM51FL:central",3330,3330,992,992,54,54,0,"previous_primary","ZM51FL","ZMB"
"ZMB:ZM51FL:copperbelt",3356,3356,1012,1012,51,51,0,"previous_primary","ZM51FL","ZMB"
"ZMB:ZM51FL:lusaka",3469,3469,1030,1030,66,66,0,"previous_primary","ZM51FL","ZMB"
"ZMB:ZM51FL:southern",3891,3891,1185,1185,62,62,0,"eligible_MAP","ZM51FL","ZMB"
"ZMB:ZM51FL:northwestern",3824,3824,1129,1129,54,54,0,"eligible_MAP","ZM51FL","ZMB"
"ZMB:ZM51FL:eastern",4971,4971,1480,1480,101,101,0,"eligible_MAP","ZM51FL","ZMB"
"ZMB:ZM51FL:northern",4085,4085,1242,1242,94,94,0,"eligible_MAP","ZM51FL","ZMB"
"ZMB:ZM51FL:western",3535,3535,1061,1061,60,60,0,"eligible_MAP","ZM51FL","ZMB"
"ZMB:ZM51FL:luapula",3797,3797,1151,1151,72,72,0,"eligible_MAP","ZM51FL","ZMB"
"ZMB:ZM51FL:central",3330,3330,992,992,54,54,0,"eligible_MAP","ZM51FL","ZMB"
"ZMB:ZM51FL:copperbelt",3356,3356,1012,1012,51,51,0,"eligible_MAP","ZM51FL","ZMB"
"ZMB:ZM51FL:lusaka",3469,3469,1030,1030,66,66,0,"eligible_MAP","ZM51FL","ZMB"
"ZMB:ZM61FL:lusaka",6982,6537,2063,1859,69,61,445,"previous_primary","ZM61FL","ZMB"
"ZMB:ZM61FL:muchinga",7397,6789,2157,1934,74,66,608,"previous_primary","ZM61FL","ZMB"
"ZMB:ZM61FL:copperbelt",6912,6534,2049,1862,78,74,378,"previous_primary","ZM61FL","ZMB"
"ZMB:ZM61FL:western",6432,6026,1885,1699,60,51,406,"previous_primary","ZM61FL","ZMB"
"ZMB:ZM61FL:luapula",8948,8241,2672,2407,129,113,707,"previous_primary","ZM61FL","ZMB"
"ZMB:ZM61FL:southern",8572,7949,2502,2252,84,76,623,"previous_primary","ZM61FL","ZMB"
"ZMB:ZM61FL:northwestern",8058,7502,2353,2105,77,65,556,"previous_primary","ZM61FL","ZMB"
"ZMB:ZM61FL:eastern",9552,8813,2869,2581,165,151,739,"previous_primary","ZM61FL","ZMB"
"ZMB:ZM61FL:central",6743,6205,1996,1762,64,60,538,"previous_primary","ZM61FL","ZMB"
"ZMB:ZM61FL:northern",8912,8182,2617,2364,105,96,730,"previous_primary","ZM61FL","ZMB"
"ZMB:ZM61FL:lusaka",6988,6542,2065,1861,69,61,446,"eligible_MAP","ZM61FL","ZMB"
"ZMB:ZM61FL:muchinga",7397,6789,2157,1934,74,66,608,"eligible_MAP","ZM61FL","ZMB"
"ZMB:ZM61FL:copperbelt",6912,6534,2049,1862,78,74,378,"eligible_MAP","ZM61FL","ZMB"
"ZMB:ZM61FL:western",6432,6026,1885,1699,60,51,406,"eligible_MAP","ZM61FL","ZMB"
"ZMB:ZM61FL:luapula",8955,8245,2674,2408,129,113,710,"eligible_MAP","ZM61FL","ZMB"
"ZMB:ZM61FL:southern",8596,7973,2509,2259,85,77,623,"eligible_MAP","ZM61FL","ZMB"
"ZMB:ZM61FL:northwestern",8064,7508,2355,2107,77,65,556,"eligible_MAP","ZM61FL","ZMB"
"ZMB:ZM61FL:eastern",9586,8847,2878,2590,165,151,739,"eligible_MAP","ZM61FL","ZMB"
"ZMB:ZM61FL:central",6751,6211,2000,1764,64,60,540,"eligible_MAP","ZM61FL","ZMB"
"ZMB:ZM61FL:northern",8919,8188,2620,2367,105,96,731,"eligible_MAP","ZM61FL","ZMB"
"ZMB:ZM71FL:eastern",6843,6461,2052,1993,58,56,382,"previous_primary","ZM71FL","ZMB"
"ZMB:ZM71FL:copperbelt",5392,5028,1587,1535,41,35,364,"previous_primary","ZM71FL","ZMB"
"ZMB:ZM71FL:northern",5896,5544,1771,1726,58,56,352,"previous_primary","ZM71FL","ZMB"
"ZMB:ZM71FL:central",5720,5442,1706,1676,42,39,278,"previous_primary","ZM71FL","ZMB"
"ZMB:ZM71FL:muchinga",5408,5084,1630,1595,64,63,324,"previous_primary","ZM71FL","ZMB"
"ZMB:ZM71FL:southern",5854,5557,1769,1718,47,44,297,"previous_primary","ZM71FL","ZMB"
"ZMB:ZM71FL:luapula",6753,6423,2034,1984,98,93,330,"previous_primary","ZM71FL","ZMB"
"ZMB:ZM71FL:western",4768,4501,1445,1413,44,42,267,"previous_primary","ZM71FL","ZMB"
"ZMB:ZM71FL:northwestern",4796,4494,1419,1383,21,21,302,"previous_primary","ZM71FL","ZMB"
"ZMB:ZM71FL:lusaka",6134,5799,1824,1771,55,52,335,"previous_primary","ZM71FL","ZMB"
"ZMB:ZM71FL:eastern",6843,6461,2052,1993,58,56,382,"eligible_MAP","ZM71FL","ZMB"
"ZMB:ZM71FL:copperbelt",5392,5028,1587,1535,41,35,364,"eligible_MAP","ZM71FL","ZMB"
"ZMB:ZM71FL:northern",5896,5544,1771,1726,58,56,352,"eligible_MAP","ZM71FL","ZMB"
"ZMB:ZM71FL:central",5720,5442,1706,1676,42,39,278,"eligible_MAP","ZM71FL","ZMB"
"ZMB:ZM71FL:muchinga",5408,5084,1630,1595,64,63,324,"eligible_MAP","ZM71FL","ZMB"
"ZMB:ZM71FL:southern",5854,5557,1769,1718,47,44,297,"eligible_MAP","ZM71FL","ZMB"
"ZMB:ZM71FL:luapula",6753,6423,2034,1984,98,93,330,"eligible_MAP","ZM71FL","ZMB"
"ZMB:ZM71FL:western",4768,4501,1445,1413,44,42,267,"eligible_MAP","ZM71FL","ZMB"
"ZMB:ZM71FL:northwestern",4796,4494,1419,1383,21,21,302,"eligible_MAP","ZM71FL","ZMB"
"ZMB:ZM71FL:lusaka",6134,5799,1824,1771,55,52,335,"eligible_MAP","ZM71FL","ZMB"
"ZMB:ZM81FL:western",4037,4037,1181,1181,23,23,0,"previous_primary","ZM81FL","ZMB"
"ZMB:ZM81FL:muchinga",4206,4206,1214,1214,17,17,0,"previous_primary","ZM81FL","ZMB"
"ZMB:ZM81FL:southern",5900,5900,1725,1725,38,38,0,"previous_primary","ZM81FL","ZMB"
"ZMB:ZM81FL:lusaka",5078,5078,1470,1470,32,32,0,"previous_primary","ZM81FL","ZMB"
"ZMB:ZM81FL:luapula",4966,4966,1422,1422,33,33,0,"previous_primary","ZM81FL","ZMB"
"ZMB:ZM81FL:northwestern",4683,4683,1349,1349,18,18,0,"previous_primary","ZM81FL","ZMB"
"ZMB:ZM81FL:copperbelt",4694,4694,1368,1368,37,37,0,"previous_primary","ZM81FL","ZMB"
"ZMB:ZM81FL:central",5812,5812,1715,1715,49,49,0,"previous_primary","ZM81FL","ZMB"
"ZMB:ZM81FL:northern",5390,5390,1558,1558,33,33,0,"previous_primary","ZM81FL","ZMB"
"ZMB:ZM81FL:eastern",5824,5824,1713,1713,38,38,0,"previous_primary","ZM81FL","ZMB"
"ZMB:ZM81FL:western",4066,4037,1207,1181,24,23,0,"eligible_MAP","ZM81FL","ZMB"
"ZMB:ZM81FL:muchinga",4231,4206,1239,1214,17,17,0,"eligible_MAP","ZM81FL","ZMB"
"ZMB:ZM81FL:southern",5982,5900,1800,1725,40,38,0,"eligible_MAP","ZM81FL","ZMB"
"ZMB:ZM81FL:lusaka",5121,5078,1512,1470,32,32,0,"eligible_MAP","ZM81FL","ZMB"
"ZMB:ZM81FL:luapula",5007,4966,1463,1422,33,33,0,"eligible_MAP","ZM81FL","ZMB"
"ZMB:ZM81FL:northwestern",4726,4683,1391,1349,18,18,0,"eligible_MAP","ZM81FL","ZMB"
"ZMB:ZM81FL:copperbelt",4725,4694,1399,1368,37,37,0,"eligible_MAP","ZM81FL","ZMB"
"ZMB:ZM81FL:central",5874,5812,1770,1715,50,49,0,"eligible_MAP","ZM81FL","ZMB"
"ZMB:ZM81FL:northern",5436,5390,1601,1558,35,33,0,"eligible_MAP","ZM81FL","ZMB"
"ZMB:ZM81FL:eastern",5883,5824,1765,1713,38,38,0,"eligible_MAP","ZM81FL","ZMB"
"ZWE:ZW52FL:manicaland",3737,0,1124,0,70,0,0,"eligible_MAP","ZW52FL","ZWE"
"ZWE:ZW52FL:matabelelandnorth",2414,0,730,0,28,0,0,"eligible_MAP","ZW52FL","ZWE"
"ZWE:ZW52FL:mashonalandwest",2912,0,865,0,43,0,0,"eligible_MAP","ZW52FL","ZWE"
"ZWE:ZW52FL:midlands",4271,0,1263,0,58,0,0,"eligible_MAP","ZW52FL","ZWE"
"ZWE:ZW52FL:matabelelandsouth",2210,0,647,0,16,0,0,"eligible_MAP","ZW52FL","ZWE"
"ZWE:ZW52FL:harare",3607,0,1054,0,44,0,0,"eligible_MAP","ZW52FL","ZWE"
"ZWE:ZW52FL:masvingo",3686,0,1096,0,51,0,0,"eligible_MAP","ZW52FL","ZWE"
"ZWE:ZW52FL:bulawayo",1737,0,523,0,18,0,0,"eligible_MAP","ZW52FL","ZWE"
"ZWE:ZW52FL:mashonalandeast",2228,0,683,0,22,0,0,"eligible_MAP","ZW52FL","ZWE"
"ZWE:ZW52FL:mashonalandcentral",2935,0,863,0,42,0,0,"eligible_MAP","ZW52FL","ZWE"
"ZWE:ZW62FL:harare",234,234,177,177,9,9,0,"previous_primary","ZW62FL","ZWE"
"ZWE:ZW62FL:matabelelandnorth",294,294,201,201,3,3,0,"previous_primary","ZW62FL","ZWE"
"ZWE:ZW62FL:midlands",302,302,219,219,6,6,0,"previous_primary","ZW62FL","ZWE"
"ZWE:ZW62FL:masvingo",273,273,200,200,5,5,0,"previous_primary","ZW62FL","ZWE"
"ZWE:ZW62FL:matabelelandsouth",279,279,192,192,2,2,0,"previous_primary","ZW62FL","ZWE"
"ZWE:ZW62FL:manicaland",389,389,279,279,13,13,0,"previous_primary","ZW62FL","ZWE"
"ZWE:ZW62FL:bulawayo",228,228,165,165,2,2,0,"previous_primary","ZW62FL","ZWE"
"ZWE:ZW62FL:mashonalandeast",335,335,232,232,5,5,0,"previous_primary","ZW62FL","ZWE"
"ZWE:ZW62FL:mashonalandwest",357,357,257,257,14,14,0,"previous_primary","ZW62FL","ZWE"
"ZWE:ZW62FL:mashonalandcentral",372,372,260,260,6,6,0,"previous_primary","ZW62FL","ZWE"
"ZWE:ZW62FL:harare",2922,234,900,177,44,9,0,"eligible_MAP","ZW62FL","ZWE"
"ZWE:ZW62FL:matabelelandnorth",2628,294,796,201,13,3,0,"eligible_MAP","ZW62FL","ZWE"
"ZWE:ZW62FL:midlands",3240,302,976,219,42,6,0,"eligible_MAP","ZW62FL","ZWE"
"ZWE:ZW62FL:masvingo",2892,273,896,200,33,5,0,"eligible_MAP","ZW62FL","ZWE"
"ZWE:ZW62FL:matabelelandsouth",2644,279,792,192,14,2,0,"eligible_MAP","ZW62FL","ZWE"
"ZWE:ZW62FL:manicaland",3585,389,1090,279,70,13,0,"eligible_MAP","ZW62FL","ZWE"
"ZWE:ZW62FL:bulawayo",1847,228,565,165,15,2,0,"eligible_MAP","ZW62FL","ZWE"
"ZWE:ZW62FL:mashonalandeast",2845,335,880,232,33,5,0,"eligible_MAP","ZW62FL","ZWE"
"ZWE:ZW62FL:mashonalandwest",3416,357,1047,257,72,14,0,"eligible_MAP","ZW62FL","ZWE"
"ZWE:ZW62FL:mashonalandcentral",3315,372,1015,260,47,6,0,"eligible_MAP","ZW62FL","ZWE"
"ZWE:ZW72FL:mashonalandeast",3123,3123,920,920,33,33,0,"previous_primary","ZW72FL","ZWE"
"ZWE:ZW72FL:masvingo",3628,3628,1068,1068,31,31,0,"previous_primary","ZW72FL","ZWE"
"ZWE:ZW72FL:mashonalandwest",3941,3941,1127,1127,51,51,0,"previous_primary","ZW72FL","ZWE"
"ZWE:ZW72FL:bulawayo",2488,2488,707,707,20,20,0,"previous_primary","ZW72FL","ZWE"
"ZWE:ZW72FL:mashonalandcentral",3935,3935,1129,1129,40,40,0,"previous_primary","ZW72FL","ZWE"
"ZWE:ZW72FL:manicaland",3950,3950,1169,1169,53,53,0,"previous_primary","ZW72FL","ZWE"
"ZWE:ZW72FL:midlands",3892,3892,1142,1142,44,44,0,"previous_primary","ZW72FL","ZWE"
