"survey","regkey","variable","source_rows","consistent","source_labels","recall","data_ids"
"AO81FL","northcuanza","interval_18_23_pct",1,TRUE,"Cuanza Norte    ","NA","3719814"
"AO81FL","southcuanza","interval_18_23_pct",1,TRUE,"Cuanza Sul      ","NA","5622886"
"AO81FL","malanje","interval_18_23_pct",1,TRUE,"Malanje         ","NA","5066534"
"AO81FL","northlunda","interval_18_23_pct",1,TRUE,"Lunda Norte     ","NA","4139538"
"AO81FL","benguela","interval_18_23_pct",1,TRUE,"Benguela        ","NA","6324706"
"AO81FL","huambo","interval_18_23_pct",1,TRUE,"Huambo          ","NA","3506584"
"AO81FL","bie","interval_18_23_pct",1,TRUE,"Bié             ","NA","146899"
"AO81FL","moxico","interval_18_23_pct",1,TRUE,"Moxico          ","NA","7391336"
"AO81FL","cuandocubango","interval_18_23_pct",1,TRUE,"Cuando Cubango  ","NA","3908919"
"AO81FL","namibe","interval_18_23_pct",1,TRUE,"Namibe          ","NA","7422452"
"AO81FL","huila","interval_18_23_pct",1,TRUE,"Huíla           ","NA","5285082"
"AO81FL","cunene","interval_18_23_pct",1,TRUE,"Cunene          ","NA","6267394"
"AO81FL","southlunda","interval_18_23_pct",1,TRUE,"Lunda Sul       ","NA","2773362"
"AO81FL","bengo","interval_18_23_pct",1,TRUE,"Bengo           ","NA","220170"
"BF43FL","ouagadougou","dtp3_pct",1,TRUE,"Ouagadougou","NA","3665087"
"BF43FL","boucledumouhoun","dtp3_pct",1,TRUE,"Boucle de Mouhoun","NA","7643987"
"BF43FL","centresud","dtp3_pct",1,TRUE,"Centre-Sud","NA","644209"
"BF43FL","plateaucentral","dtp3_pct",1,TRUE,"Plateau Central","NA","6228862"
"BF43FL","centreest","dtp3_pct",1,TRUE,"Centre-Est","NA","5850272"
"BF43FL","centrenord","dtp3_pct",1,TRUE,"Centre-Nord","NA","7611113"
"BF43FL","centreouest","dtp3_pct",1,TRUE,"Centre-Ouest","NA","2331226"
"BF43FL","est","dtp3_pct",1,TRUE,"Est","NA","7201708"
"BF43FL","nord","dtp3_pct",1,TRUE,"Nord","NA","211131"
"BF43FL","cascades","dtp3_pct",1,TRUE,"Cascades","NA","5286228"
"BF43FL","hautsbassins","dtp3_pct",1,TRUE,"Hauts Bassins","NA","6281424"
"BF43FL","sahel","dtp3_pct",1,TRUE,"Sahel","NA","7878887"
"BF43FL","sudouest","dtp3_pct",1,TRUE,"Sud-Ouest","NA","5738505"
"BF43FL","ouagadougou","measles_pct",1,TRUE,"Ouagadougou","NA","3665088"
"BF43FL","boucledumouhoun","measles_pct",1,TRUE,"Boucle de Mouhoun","NA","7643988"
"BF43FL","centresud","measles_pct",1,TRUE,"Centre-Sud","NA","644210"
"BF43FL","plateaucentral","measles_pct",1,TRUE,"Plateau Central","NA","6228863"
"BF43FL","centreest","measles_pct",1,TRUE,"Centre-Est","NA","5850273"
"BF43FL","centrenord","measles_pct",1,TRUE,"Centre-Nord","NA","7611114"
"BF43FL","centreouest","measles_pct",1,TRUE,"Centre-Ouest","NA","2331227"
"BF43FL","est","measles_pct",1,TRUE,"Est","NA","7201709"
"BF43FL","nord","measles_pct",1,TRUE,"Nord","NA","211132"
"BF43FL","cascades","measles_pct",1,TRUE,"Cascades","NA","5286229"
"BF43FL","hautsbassins","measles_pct",1,TRUE,"Hauts Bassins","NA","6281425"
"BF43FL","sahel","measles_pct",1,TRUE,"Sahel","NA","7878888"
"BF43FL","sudouest","measles_pct",1,TRUE,"Sud-Ouest","NA","5738507"
"BF43FL","ouagadougou","facility_delivery_pct",1,TRUE,"Ouagadougou","Five years preceding the survey","5035185"
"BF43FL","boucledumouhoun","facility_delivery_pct",1,TRUE,"Boucle de Mouhoun","Five years preceding the survey","615454"
"BF43FL","centresud","facility_delivery_pct",1,TRUE,"Centre-Sud","Five years preceding the survey","4104974"
"BF43FL","plateaucentral","facility_delivery_pct",1,TRUE,"Plateau Central","Five years preceding the survey","3219754"
"BF43FL","centreest","facility_delivery_pct",1,TRUE,"Centre-Est","Five years preceding the survey","6338217"
"BF43FL","centrenord","facility_delivery_pct",1,TRUE,"Centre-Nord","Five years preceding the survey","7508496"
"BF43FL","centreouest","facility_delivery_pct",1,TRUE,"Centre-Ouest","Five years preceding the survey","4971046"
"BF43FL","est","facility_delivery_pct",1,TRUE,"Est","Five years preceding the survey","3723146"
"BF43FL","nord","facility_delivery_pct",1,TRUE,"Nord","Five years preceding the survey","7579328"
"BF43FL","cascades","facility_delivery_pct",1,TRUE,"Cascades","Five years preceding the survey","7477269"
"BF43FL","hautsbassins","facility_delivery_pct",1,TRUE,"Hauts Bassins","Five years preceding the survey","724453"
"BF43FL","sahel","facility_delivery_pct",1,TRUE,"Sahel","Five years preceding the survey","1060653"
"BF43FL","sudouest","facility_delivery_pct",1,TRUE,"Sud-Ouest","Five years preceding the survey","5972452"
"BF43FL","ouagadougou","improved_water_pct",1,TRUE,"Ouagadougou","NA","6486563"
"BF43FL","boucledumouhoun","improved_water_pct",1,TRUE,"Boucle de Mouhoun","NA","4360617"
"BF43FL","centresud","improved_water_pct",1,TRUE,"Centre-Sud","NA","6642378"
"BF43FL","plateaucentral","improved_water_pct",1,TRUE,"Plateau Central","NA","3021611"
"BF43FL","centreest","improved_water_pct",1,TRUE,"Centre-Est","NA","6167379"
"BF43FL","centrenord","improved_water_pct",1,TRUE,"Centre-Nord","NA","3007147"
"BF43FL","centreouest","improved_water_pct",1,TRUE,"Centre-Ouest","NA","4112753"
"BF43FL","est","improved_water_pct",1,TRUE,"Est","NA","1476117"
"BF43FL","nord","improved_water_pct",1,TRUE,"Nord","NA","4702834"
"BF43FL","cascades","improved_water_pct",1,TRUE,"Cascades","NA","5288465"
"BF43FL","hautsbassins","improved_water_pct",1,TRUE,"Hauts Bassins","NA","4827632"
"BF43FL","sahel","improved_water_pct",1,TRUE,"Sahel","NA","6002186"
"BF43FL","sudouest","improved_water_pct",1,TRUE,"Sud-Ouest","NA","3021664"
"BF43FL","ouagadougou","improved_sanitation_pct",1,TRUE,"Ouagadougou","NA","3950548"
"BF43FL","boucledumouhoun","improved_sanitation_pct",1,TRUE,"Boucle de Mouhoun","NA","6668796"
"BF43FL","centresud","improved_sanitation_pct",1,TRUE,"Centre-Sud","NA","5549027"
"BF43FL","plateaucentral","improved_sanitation_pct",1,TRUE,"Plateau Central","NA","5380057"
"BF43FL","centreest","improved_sanitation_pct",1,TRUE,"Centre-Est","NA","5817721"
"BF43FL","centrenord","improved_sanitation_pct",1,TRUE,"Centre-Nord","NA","3007239"
"BF43FL","centreouest","improved_sanitation_pct",1,TRUE,"Centre-Ouest","NA","3014039"
"BF43FL","est","improved_sanitation_pct",1,TRUE,"Est","NA","7601647"
"BF43FL","nord","improved_sanitation_pct",1,TRUE,"Nord","NA","341774"
"BF43FL","cascades","improved_sanitation_pct",1,TRUE,"Cascades","NA","5881994"
"BF43FL","hautsbassins","improved_sanitation_pct",1,TRUE,"Hauts Bassins","NA","7458630"
"BF43FL","sahel","improved_sanitation_pct",1,TRUE,"Sahel","NA","6674173"
"BF43FL","sudouest","improved_sanitation_pct",1,TRUE,"Sud-Ouest","NA","6174188"
"BF43FL","ouagadougou","electricity_pct",1,TRUE,"Ouagadougou","NA","7308088"
"BF43FL","boucledumouhoun","electricity_pct",1,TRUE,"Boucle de Mouhoun","NA","7733482"
"BF43FL","centresud","electricity_pct",1,TRUE,"Centre-Sud","NA","2998203"
"BF43FL","plateaucentral","electricity_pct",1,TRUE,"Plateau Central","NA","3538004"
"BF43FL","centreest","electricity_pct",1,TRUE,"Centre-Est","NA","4287369"
"BF43FL","centrenord","electricity_pct",1,TRUE,"Centre-Nord","NA","267393"
"BF43FL","centreouest","electricity_pct",1,TRUE,"Centre-Ouest","NA","6648545"
"BF43FL","est","electricity_pct",1,TRUE,"Est","NA","7689778"
"BF43FL","nord","electricity_pct",1,TRUE,"Nord","NA","6160730"
"BF43FL","cascades","electricity_pct",1,TRUE,"Cascades","NA","4367192"
"BF43FL","hautsbassins","electricity_pct",1,TRUE,"Hauts Bassins","NA","4258321"
"BF43FL","sahel","electricity_pct",1,TRUE,"Sahel","NA","3021795"
"BF43FL","sudouest","electricity_pct",1,TRUE,"Sud-Ouest","NA","4557067"
"BF43FL","ouagadougou","interval_7_17_pct",1,TRUE,"Ouagadougou","NA","7044504"
"BF43FL","boucledumouhoun","interval_7_17_pct",1,TRUE,"Boucle de Mouhoun","NA","7238494"
"BF43FL","centresud","interval_7_17_pct",1,TRUE,"Centre-Sud","NA","5223690"
"BF43FL","plateaucentral","interval_7_17_pct",1,TRUE,"Plateau Central","NA","2120848"
"BF43FL","centreest","interval_7_17_pct",1,TRUE,"Centre-Est","NA","113576"
"BF43FL","centrenord","interval_7_17_pct",1,TRUE,"Centre-Nord","NA","4837520"
"BF43FL","centreouest","interval_7_17_pct",1,TRUE,"Centre-Ouest","NA","3578701"
"BF43FL","est","interval_7_17_pct",1,TRUE,"Est","NA","1557573"
"BF43FL","nord","interval_7_17_pct",1,TRUE,"Nord","NA","7638739"
"BF43FL","cascades","interval_7_17_pct",1,TRUE,"Cascades","NA","6242636"
"BF43FL","hautsbassins","interval_7_17_pct",1,TRUE,"Hauts Bassins","NA","2108104"
"BF43FL","sahel","interval_7_17_pct",1,TRUE,"Sahel","NA","6609447"
"BF43FL","sudouest","interval_7_17_pct",1,TRUE,"Sud-Ouest","NA","4335037"
"BF43FL","ouagadougou","interval_18_23_pct",1,TRUE,"Ouagadougou","NA","7044468"
"BF43FL","boucledumouhoun","interval_18_23_pct",1,TRUE,"Boucle de Mouhoun","NA","7238493"
"BF43FL","centresud","interval_18_23_pct",1,TRUE,"Centre-Sud","NA","5223715"
"BF43FL","plateaucentral","interval_18_23_pct",1,TRUE,"Plateau Central","NA","2120860"
"BF43FL","centreest","interval_18_23_pct",1,TRUE,"Centre-Est","NA","113579"
"BF43FL","centrenord","interval_18_23_pct",1,TRUE,"Centre-Nord","NA","4837519"
"BF43FL","centreouest","interval_18_23_pct",1,TRUE,"Centre-Ouest","NA","3578707"
"BF43FL","est","interval_18_23_pct",1,TRUE,"Est","NA","1557572"
"BF43FL","nord","interval_18_23_pct",1,TRUE,"Nord","NA","7638782"
"BF43FL","cascades","interval_18_23_pct",1,TRUE,"Cascades","NA","6242635"
"BF43FL","hautsbassins","interval_18_23_pct",1,TRUE,"Hauts Bassins","NA","2108103"
"BF43FL","sahel","interval_18_23_pct",1,TRUE,"Sahel","NA","6609446"
"BF43FL","sudouest","interval_18_23_pct",1,TRUE,"Sud-Ouest","NA","4335036"
"BF62FL","centre","dtp3_pct",1,TRUE,"Centre (including Ouagadougou)","NA","5122247"
"BF62FL","boucledumouhoun","dtp3_pct",1,TRUE,"Boucle de Mouhoun","NA","6610739"
"BF62FL","centresud","dtp3_pct",1,TRUE,"Centre-Sud","NA","6009507"
"BF62FL","plateaucentral","dtp3_pct",1,TRUE,"Plateau Central","NA","846844"
"BF62FL","centreest","dtp3_pct",1,TRUE,"Centre-Est","NA","6138395"
"BF62FL","centrenord","dtp3_pct",1,TRUE,"Centre-Nord","NA","7073215"
"BF62FL","centreouest","dtp3_pct",1,TRUE,"Centre-Ouest","NA","4740844"
"BF62FL","est","dtp3_pct",1,TRUE,"Est","NA","7042362"
"BF62FL","nord","dtp3_pct",1,TRUE,"Nord","NA","2400559"
"BF62FL","cascades","dtp3_pct",1,TRUE,"Cascades","NA","109044"
"BF62FL","hautsbassins","dtp3_pct",1,TRUE,"Hauts Bassins","NA","5437187"
"BF62FL","sahel","dtp3_pct",1,TRUE,"Sahel","NA","5451964"
"BF62FL","sudouest","dtp3_pct",1,TRUE,"Sud-Ouest","NA","1541998"
"BF62FL","centre","measles_pct",1,TRUE,"Centre (including Ouagadougou)","NA","5122248"
"BF62FL","boucledumouhoun","measles_pct",1,TRUE,"Boucle de Mouhoun","NA","6610800"
"BF62FL","centresud","measles_pct",1,TRUE,"Centre-Sud","NA","6009508"
"BF62FL","plateaucentral","measles_pct",1,TRUE,"Plateau Central","NA","846845"
"BF62FL","centreest","measles_pct",1,TRUE,"Centre-Est","NA","6138396"
"BF62FL","centrenord","measles_pct",1,TRUE,"Centre-Nord","NA","7073216"
"BF62FL","centreouest","measles_pct",1,TRUE,"Centre-Ouest","NA","4740845"
"BF62FL","est","measles_pct",1,TRUE,"Est","NA","7042363"
"BF62FL","nord","measles_pct",1,TRUE,"Nord","NA","2400561"
"BF62FL","cascades","measles_pct",1,TRUE,"Cascades","NA","109045"
"BF62FL","hautsbassins","measles_pct",1,TRUE,"Hauts Bassins","NA","5437188"
"BF62FL","sahel","measles_pct",1,TRUE,"Sahel","NA","5451965"
"BF62FL","sudouest","measles_pct",1,TRUE,"Sud-Ouest","NA","1541999"
"BF62FL","centre","facility_delivery_pct",1,TRUE,"Centre (including Ouagadougou)","Five years preceding the survey","4568826"
"BF62FL","boucledumouhoun","facility_delivery_pct",1,TRUE,"Boucle de Mouhoun","Five years preceding the survey","4510647"
"BF62FL","centresud","facility_delivery_pct",1,TRUE,"Centre-Sud","Five years preceding the survey","7210187"
"BF62FL","plateaucentral","facility_delivery_pct",1,TRUE,"Plateau Central","Five years preceding the survey","4513753"
"BF62FL","centreest","facility_delivery_pct",1,TRUE,"Centre-Est","Five years preceding the survey","317704"
"BF62FL","centrenord","facility_delivery_pct",1,TRUE,"Centre-Nord","Five years preceding the survey","7075213"
"BF62FL","centreouest","facility_delivery_pct",1,TRUE,"Centre-Ouest","Five years preceding the survey","6567967"
"BF62FL","est","facility_delivery_pct",1,TRUE,"Est","Five years preceding the survey","891482"
"BF62FL","nord","facility_delivery_pct",1,TRUE,"Nord","Five years preceding the survey","7987735"
"BF62FL","cascades","facility_delivery_pct",1,TRUE,"Cascades","Five years preceding the survey","5643979"
"BF62FL","hautsbassins","facility_delivery_pct",1,TRUE,"Hauts Bassins","Five years preceding the survey","7984749"
"BF62FL","sahel","facility_delivery_pct",1,TRUE,"Sahel","Five years preceding the survey","6831340"
"BF62FL","sudouest","facility_delivery_pct",1,TRUE,"Sud-Ouest","Five years preceding the survey","3389758"
"BF62FL","centre","improved_water_pct",1,TRUE,"Centre (including Ouagadougou)","NA","622754"
"BF62FL","boucledumouhoun","improved_water_pct",1,TRUE,"Boucle de Mouhoun","NA","3022623"
"BF62FL","centresud","improved_water_pct",1,TRUE,"Centre-Sud","NA","4588026"
"BF62FL","plateaucentral","improved_water_pct",1,TRUE,"Plateau Central","NA","845291"
"BF62FL","centreest","improved_water_pct",1,TRUE,"Centre-Est","NA","7809020"
"BF62FL","centrenord","improved_water_pct",1,TRUE,"Centre-Nord","NA","3718739"
"BF62FL","centreouest","improved_water_pct",1,TRUE,"Centre-Ouest","NA","7082836"
"BF62FL","est","improved_water_pct",1,TRUE,"Est","NA","3950507"
"BF62FL","nord","improved_water_pct",1,TRUE,"Nord","NA","106224"
"BF62FL","cascades","improved_water_pct",1,TRUE,"Cascades","NA","3321609"
"BF62FL","hautsbassins","improved_water_pct",1,TRUE,"Hauts Bassins","NA","3030575"
"BF62FL","sahel","improved_water_pct",1,TRUE,"Sahel","NA","1529944"
"BF62FL","sudouest","improved_water_pct",1,TRUE,"Sud-Ouest","NA","5526109"
"BF62FL","centre","improved_sanitation_pct",1,TRUE,"Centre (including Ouagadougou)","NA","5146456"
"BF62FL","boucledumouhoun","improved_sanitation_pct",1,TRUE,"Boucle de Mouhoun","NA","7216805"
"BF62FL","centresud","improved_sanitation_pct",1,TRUE,"Centre-Sud","NA","106184"
"BF62FL","plateaucentral","improved_sanitation_pct",1,TRUE,"Plateau Central","NA","846124"
"BF62FL","centreest","improved_sanitation_pct",1,TRUE,"Centre-Est","NA","5817729"
"BF62FL","centrenord","improved_sanitation_pct",1,TRUE,"Centre-Nord","NA","1538048"
"BF62FL","centreouest","improved_sanitation_pct",1,TRUE,"Centre-Ouest","NA","7982180"
"BF62FL","est","improved_sanitation_pct",1,TRUE,"Est","NA","6794334"
"BF62FL","nord","improved_sanitation_pct",1,TRUE,"Nord","NA","677278"
"BF62FL","cascades","improved_sanitation_pct",1,TRUE,"Cascades","NA","6058445"
"BF62FL","hautsbassins","improved_sanitation_pct",1,TRUE,"Hauts Bassins","NA","5037924"
"BF62FL","sahel","improved_sanitation_pct",1,TRUE,"Sahel","NA","3015617"
"BF62FL","sudouest","improved_sanitation_pct",1,TRUE,"Sud-Ouest","NA","7392524"
"BF62FL","centre","electricity_pct",1,TRUE,"Centre (including Ouagadougou)","NA","4180674"
"BF62FL","boucledumouhoun","electricity_pct",1,TRUE,"Boucle de Mouhoun","NA","4017622"
"BF62FL","centresud","electricity_pct",1,TRUE,"Centre-Sud","NA","4880895"
"BF62FL","plateaucentral","electricity_pct",1,TRUE,"Plateau Central","NA","845463"
"BF62FL","centreest","electricity_pct",1,TRUE,"Centre-Est","NA","5397725"
"BF62FL","centrenord","electricity_pct",1,TRUE,"Centre-Nord","NA","4786752"
"BF62FL","centreouest","electricity_pct",1,TRUE,"Centre-Ouest","NA","7166862"
"BF62FL","est","electricity_pct",1,TRUE,"Est","NA","3838142"
"BF62FL","nord","electricity_pct",1,TRUE,"Nord","NA","6352352"
"BF62FL","cascades","electricity_pct",1,TRUE,"Cascades","NA","6504963"
"BF62FL","hautsbassins","electricity_pct",1,TRUE,"Hauts Bassins","NA","5898381"
"BF62FL","sahel","electricity_pct",1,TRUE,"Sahel","NA","5788237"
"BF62FL","sudouest","electricity_pct",1,TRUE,"Sud-Ouest","NA","4282203"
"BF62FL","centre","interval_7_17_pct",1,TRUE,"Centre (including Ouagadougou)","NA","484512"
"BF62FL","boucledumouhoun","interval_7_17_pct",1,TRUE,"Boucle de Mouhoun","NA","7562728"
"BF62FL","centresud","interval_7_17_pct",1,TRUE,"Centre-Sud","NA","6237627"
"BF62FL","plateaucentral","interval_7_17_pct",1,TRUE,"Plateau Central","NA","846701"
"BF62FL","centreest","interval_7_17_pct",1,TRUE,"Centre-Est","NA","5843778"
"BF62FL","centrenord","interval_7_17_pct",1,TRUE,"Centre-Nord","NA","7836817"
"BF62FL","centreouest","interval_7_17_pct",1,TRUE,"Centre-Ouest","NA","3442325"
"BF62FL","est","interval_7_17_pct",1,TRUE,"Est","NA","7479659"
"BF62FL","nord","interval_7_17_pct",1,TRUE,"Nord","NA","2115886"
"BF62FL","cascades","interval_7_17_pct",1,TRUE,"Cascades","NA","2129439"
"BF62FL","hautsbassins","interval_7_17_pct",1,TRUE,"Hauts Bassins","NA","5037864"
"BF62FL","sahel","interval_7_17_pct",1,TRUE,"Sahel","NA","3825357"
"BF62FL","sudouest","interval_7_17_pct",1,TRUE,"Sud-Ouest","NA","5743730"
"BF62FL","centre","interval_18_23_pct",1,TRUE,"Centre (including Ouagadougou)","NA","484530"
"BF62FL","boucledumouhoun","interval_18_23_pct",1,TRUE,"Boucle de Mouhoun","NA","7562736"
"BF62FL","centresud","interval_18_23_pct",1,TRUE,"Centre-Sud","NA","6237645"
"BF62FL","plateaucentral","interval_18_23_pct",1,TRUE,"Plateau Central","NA","846703"
"BF62FL","centreest","interval_18_23_pct",1,TRUE,"Centre-Est","NA","5843781"
"BF62FL","centrenord","interval_18_23_pct",1,TRUE,"Centre-Nord","NA","7836820"
"BF62FL","centreouest","interval_18_23_pct",1,TRUE,"Centre-Ouest","NA","3442328"
"BF62FL","est","interval_18_23_pct",1,TRUE,"Est","NA","7479662"
"BF62FL","nord","interval_18_23_pct",1,TRUE,"Nord","NA","2115892"
"BF62FL","cascades","interval_18_23_pct",1,TRUE,"Cascades","NA","2129441"
"BF62FL","hautsbassins","interval_18_23_pct",1,TRUE,"Hauts Bassins","NA","5037877"
"BF62FL","sahel","interval_18_23_pct",1,TRUE,"Sahel","NA","3825366"
"BF62FL","sudouest","interval_18_23_pct",1,TRUE,"Sud-Ouest","NA","5743731"
"BF81FL","centre","dtp3_pct",1,TRUE,"Centre (including Ouagadougou)","NA","65895"
"BF81FL","boucledumouhoun","dtp3_pct",1,TRUE,"Boucle de Mouhoun","NA","5481073"
"BF81FL","centresud","dtp3_pct",1,TRUE,"Centre-Sud","NA","2335674"
"BF81FL","plateaucentral","dtp3_pct",1,TRUE,"Plateau Central","NA","5009459"
"BF81FL","centreest","dtp3_pct",1,TRUE,"Centre-Est","NA","2329888"
"BF81FL","centrenord","dtp3_pct",1,TRUE,"Centre-Nord","NA","6628838"
"BF81FL","centreouest","dtp3_pct",1,TRUE,"Centre-Ouest","NA","7860583"
"BF81FL","est","dtp3_pct",1,TRUE,"Est","NA","4695780"
"BF81FL","nord","dtp3_pct",1,TRUE,"Nord","NA","7877684"
"BF81FL","cascades","dtp3_pct",1,TRUE,"Cascades","NA","6118106"
"BF81FL","hautsbassins","dtp3_pct",1,TRUE,"Hauts Bassins","NA","6009210"
"BF81FL","sahel","dtp3_pct",1,TRUE,"Sahel","NA","2323985"
"BF81FL","sudouest","dtp3_pct",1,TRUE,"Sud-Ouest","NA","7043485"
"BF81FL","centre","measles_pct",1,TRUE,"Centre (including Ouagadougou)","NA","65846"
"BF81FL","boucledumouhoun","measles_pct",1,TRUE,"Boucle de Mouhoun","NA","5481077"
"BF81FL","centresud","measles_pct",1,TRUE,"Centre-Sud","NA","2335687"
"BF81FL","plateaucentral","measles_pct",1,TRUE,"Plateau Central","NA","5009463"
"BF81FL","centreest","measles_pct",1,TRUE,"Centre-Est","NA","2329892"
"BF81FL","centrenord","measles_pct",1,TRUE,"Centre-Nord","NA","6628847"
"BF81FL","centreouest","measles_pct",1,TRUE,"Centre-Ouest","NA","7860587"
"BF81FL","est","measles_pct",1,TRUE,"Est","NA","4695784"
"BF81FL","nord","measles_pct",1,TRUE,"Nord","NA","7877688"
"BF81FL","cascades","measles_pct",1,TRUE,"Cascades","NA","6118110"
