"survey","country","regkey","variable","value","eligible_n","observed_n","missing_n","weighted_n","population","source","small_denominator","low_precision"
"SN7IFL","SEN","south","mean_birth_order",3.82813462174787,2188,2188,0,1082.02306300001,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7IFL","SEN","center","mean_birth_order",3.65842091159844,2335,2335,0,1973.31057400002,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7IFL","SEN","north","mean_birth_order",3.62869999138375,1349,1349,0,1112.27965099999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7IFL","SEN","west","mean_maternal_age_birth",29.2418143049434,853,853,0,1905.105774,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7IFL","SEN","south","mean_maternal_age_birth",26.9176621480662,2188,2188,0,1082.02306300001,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7IFL","SEN","center","mean_maternal_age_birth",27.3576279135755,2335,2335,0,1973.31057400002,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7IFL","SEN","north","mean_maternal_age_birth",27.2300850057688,1349,1349,0,1112.27965099999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7IFL","SEN","west","mean_maternal_education_years",4.26078332421495,638,638,0,1442.733492,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7IFL","SEN","south","mean_maternal_education_years",2.1564396322601,1464,1464,0,727.888248999996,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7IFL","SEN","center","mean_maternal_education_years",1.60259209214219,1545,1545,0,1307.569567,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7IFL","SEN","north","mean_maternal_education_years",1.59553824115653,928,928,0,760.144714000004,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7IFL","SEN","west","mean_wealth_quintile",3.93623790290439,638,638,0,1442.733492,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7IFL","SEN","south","mean_wealth_quintile",1.83437085958509,1464,1464,0,727.888248999996,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7IFL","SEN","center","mean_wealth_quintile",2.52826583566394,1545,1545,0,1307.569567,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7IFL","SEN","north","mean_wealth_quintile",2.36027986902503,928,928,0,760.144714000004,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7IFL","SEN","west","urban_pct",76.2137887625884,638,638,0,1442.733492,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7IFL","SEN","south","urban_pct",24.1174411375888,1464,1464,0,727.888248999996,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7IFL","SEN","center","urban_pct",18.5422694989963,1545,1545,0,1307.569567,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7IFL","SEN","north","urban_pct",22.6985456613988,928,928,0,760.144714000004,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7IFL","SEN","west","exclusive_breastfeeding_pct",32.1559143756891,78,78,0,168.804909,"youngest_resident_child_age_0_5_months","local_BR_weighted_summary",FALSE,FALSE
"SN7IFL","SEN","south","exclusive_breastfeeding_pct",52.2227906605028,200,200,0,99.5006879999999,"youngest_resident_child_age_0_5_months","local_BR_weighted_summary",FALSE,FALSE
"SN7IFL","SEN","center","exclusive_breastfeeding_pct",28.8600699549554,214,214,0,181.384148,"youngest_resident_child_age_0_5_months","local_BR_weighted_summary",FALSE,FALSE
"SN7IFL","SEN","north","exclusive_breastfeeding_pct",41.8821083871048,113,113,0,95.572753,"youngest_resident_child_age_0_5_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","dakar","male_pct",52.508473432334,743,743,0,2122.968508,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","fatick","male_pct",53.2721441835399,874,874,0,572.554232000002,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","matam","male_pct",52.4286449649362,946,946,0,468.588376,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","louga","male_pct",50.6161998987159,874,874,0,774.277309999998,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","sedhiou","male_pct",49.6564735009551,918,918,0,403.061337,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","kedougou","male_pct",47.4619329333274,687,687,0,146.408247,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","tambacounda","male_pct",48.8680923371819,977,977,0,695.455359000002,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","kaolack","male_pct",53.2829842995316,754,754,0,774.342432999997,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","saintlouis","male_pct",52.0986813988669,769,769,0,717.493922999999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","thies","male_pct",50.1974042791362,912,912,0,1396.598398,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","diourbel","male_pct",51.6142828441317,1006,1006,0,1456.02916399999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","ziguinchor","male_pct",52.9353458979189,599,599,0,393.955854,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","kolda","male_pct",53.5540280420338,892,892,0,612.453862000002,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","kaffrine","male_pct",50.1204273886148,1114,1114,0,630.665091000007,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","dakar","multiple_birth_pct",5.071976602302,743,743,0,2122.968508,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","fatick","multiple_birth_pct",4.49822786394144,874,874,0,572.554232000002,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","matam","multiple_birth_pct",5.04075500157093,946,946,0,468.588376,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","louga","multiple_birth_pct",5.08281561292298,874,874,0,774.277309999998,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","sedhiou","multiple_birth_pct",2.48133251242602,918,918,0,403.061337,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","kedougou","multiple_birth_pct",3.69235074578826,687,687,0,146.408247,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","tambacounda","multiple_birth_pct",3.7331491754311,977,977,0,695.455359000002,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","kaolack","multiple_birth_pct",3.03723430328919,754,754,0,774.342432999997,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","saintlouis","multiple_birth_pct",2.81156025902676,769,769,0,717.493922999999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","thies","multiple_birth_pct",3.21470768291688,912,912,0,1396.598398,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","diourbel","multiple_birth_pct",4.58936329382483,1006,1006,0,1456.02916399999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","ziguinchor","multiple_birth_pct",3.4953606756152,599,599,0,393.955854,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","kolda","multiple_birth_pct",3.5052909830455,892,892,0,612.453862000002,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","kaffrine","multiple_birth_pct",1.91635848764616,1114,1114,0,630.665091000007,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","dakar","mean_birth_order",2.83069294356202,743,743,0,2122.968508,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","fatick","mean_birth_order",3.85716914585655,874,874,0,572.554232000002,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","matam","mean_birth_order",3.99905307937046,946,946,0,468.588376,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","louga","mean_birth_order",3.57879315228804,874,874,0,774.277309999998,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","sedhiou","mean_birth_order",3.96140343771053,918,918,0,403.061337,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","kedougou","mean_birth_order",3.63145662142926,687,687,0,146.408247,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","tambacounda","mean_birth_order",4.00398982762025,977,977,0,695.455359000002,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","kaolack","mean_birth_order",3.68937370890537,754,754,0,774.342432999997,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","saintlouis","mean_birth_order",3.45560056402039,769,769,0,717.493922999999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","thies","mean_birth_order",3.39381784469152,912,912,0,1396.598398,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","diourbel","mean_birth_order",3.73557551420038,1006,1006,0,1456.02916399999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","ziguinchor","mean_birth_order",3.34648377125017,599,599,0,393.955854,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","kolda","mean_birth_order",3.89497750444423,892,892,0,612.453862000002,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","kaffrine","mean_birth_order",4.01567877490141,1114,1114,0,630.665091000007,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","dakar","mean_maternal_age_birth",29.0534913326891,743,743,0,2122.968508,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","fatick","mean_maternal_age_birth",28.6335573880623,874,874,0,572.554232000002,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","matam","mean_maternal_age_birth",27.9216588356003,946,946,0,468.588376,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","louga","mean_maternal_age_birth",27.5587190721759,874,874,0,774.277309999998,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","sedhiou","mean_maternal_age_birth",27.1993829049647,918,918,0,403.061337,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","kedougou","mean_maternal_age_birth",26.872877208322,687,687,0,146.408247,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","tambacounda","mean_maternal_age_birth",27.3578692544568,977,977,0,695.455359000002,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","kaolack","mean_maternal_age_birth",28.2558134207058,754,754,0,774.342432999997,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","saintlouis","mean_maternal_age_birth",27.6294570100492,769,769,0,717.493922999999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","thies","mean_maternal_age_birth",28.5398696559773,912,912,0,1396.598398,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","diourbel","mean_maternal_age_birth",28.0542392239589,1006,1006,0,1456.02916399999,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","ziguinchor","mean_maternal_age_birth",27.9015934316674,599,599,0,393.955854,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","kolda","mean_maternal_age_birth",26.5445758762859,892,892,0,612.453862000002,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","kaffrine","mean_maternal_age_birth",26.9654302470075,1114,1114,0,630.665091000007,"live_births_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","dakar","mean_maternal_education_years",5.45101478227876,579,578,1,1654.09274,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","fatick","mean_maternal_education_years",2.69252583632387,611,610,1,397.155766000001,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","matam","mean_maternal_education_years",1.60689069318226,631,631,0,313.915936000001,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","louga","mean_maternal_education_years",1.48400111168213,610,609,1,530.079580000002,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","sedhiou","mean_maternal_education_years",1.96514305142505,633,633,0,276.419721,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","kedougou","mean_maternal_education_years",2.03176984589045,478,478,0,101.405654,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","tambacounda","mean_maternal_education_years",1.49492990263159,673,673,0,475.747174999997,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","kaolack","mean_maternal_education_years",1.98255202736716,535,535,0,542.445429,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","saintlouis","mean_maternal_education_years",2.7358615885563,539,539,0,495.989509,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","thies","mean_maternal_education_years",3.19812973161159,658,658,0,1003.54153000001,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","diourbel","mean_maternal_education_years",1.40064343965586,679,677,2,972.872582999998,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","ziguinchor","mean_maternal_education_years",5.15242706916122,441,441,0,286.95577,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","kolda","mean_maternal_education_years",1.81601879892773,646,646,0,438.404579000003,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","kaffrine","mean_maternal_education_years",0.803365745973294,732,732,0,410.516185999998,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","dakar","mean_wealth_quintile",4.4886789798777,579,579,0,1656.220888,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","fatick","mean_wealth_quintile",2.42983770942749,611,611,0,397.586927000001,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","matam","mean_wealth_quintile",2.30321000333032,631,631,0,313.915936000001,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","louga","mean_wealth_quintile",2.44249122939471,610,610,0,531.108441000002,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","sedhiou","mean_wealth_quintile",1.76247625617131,633,633,0,276.419721,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","kedougou","mean_wealth_quintile",1.90728292132508,478,478,0,101.405654,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","tambacounda","mean_wealth_quintile",1.77873878914784,673,673,0,475.747174999997,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","kaolack","mean_wealth_quintile",2.48169044484657,535,535,0,542.445429,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","saintlouis","mean_wealth_quintile",2.68554710700543,539,539,0,495.989509,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","thies","mean_wealth_quintile",3.13692993751836,658,658,0,1003.54153000001,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","diourbel","mean_wealth_quintile",2.91757917400697,679,679,0,976.198539999998,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","ziguinchor","mean_wealth_quintile",2.69383265232826,441,441,0,286.95577,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","kolda","mean_wealth_quintile",1.57559763079025,646,646,0,438.404579000003,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","kaffrine","mean_wealth_quintile",1.53439196670313,732,732,0,410.516185999998,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","dakar","urban_pct",93.1428345806492,579,579,0,1656.220888,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","fatick","urban_pct",17.8568512138227,611,611,0,397.586927000001,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
"SN7ZFL","SEN","matam","urban_pct",20.9077273477444,631,631,0,313.915936000001,"mothers_with_birth_last_60_months","local_BR_weighted_summary",FALSE,FALSE
