"age_band","records","deaths","complete_case_records","complete_case_deaths","baseline","survey","country"
"1-5",3345,42,0,0,"eligible_MAP","UG5AFL","UGA"
"6-11",3207,51,0,0,"eligible_MAP","UG5AFL","UGA"
"12-23",2767,36,0,0,"eligible_MAP","UG5AFL","UGA"
"24-35",2706,19,0,0,"eligible_MAP","UG5AFL","UGA"
"36-47",2547,10,0,0,"eligible_MAP","UG5AFL","UGA"
"48-59",2371,12,0,0,"eligible_MAP","UG5AFL","UGA"
"<1",3714,93,0,0,"regional_baseline","UG5AFL","UGA"
"1-5",3345,42,0,0,"regional_baseline","UG5AFL","UGA"
"6-11",3207,51,0,0,"regional_baseline","UG5AFL","UGA"
"12-23",2767,36,0,0,"regional_baseline","UG5AFL","UGA"
"24-35",2706,19,0,0,"regional_baseline","UG5AFL","UGA"
"36-47",2547,10,0,0,"regional_baseline","UG5AFL","UGA"
"48-59",2371,12,0,0,"regional_baseline","UG5AFL","UGA"
"<1",7928,217,0,0,"previous_primary","UG61FL","UGA"
"1-5",7116,84,0,0,"previous_primary","UG61FL","UGA"
"6-11",6818,100,0,0,"previous_primary","UG61FL","UGA"
"12-23",5971,87,0,0,"previous_primary","UG61FL","UGA"
"24-35",5806,58,0,0,"previous_primary","UG61FL","UGA"
"36-47",5594,38,0,0,"previous_primary","UG61FL","UGA"
"48-59",5403,19,0,0,"previous_primary","UG61FL","UGA"
"<1",7928,217,0,0,"eligible_MAP","UG61FL","UGA"
"1-5",7116,84,0,0,"eligible_MAP","UG61FL","UGA"
"6-11",6818,100,0,0,"eligible_MAP","UG61FL","UGA"
"12-23",5971,87,0,0,"eligible_MAP","UG61FL","UGA"
"24-35",5806,58,0,0,"eligible_MAP","UG61FL","UGA"
"36-47",5594,38,0,0,"eligible_MAP","UG61FL","UGA"
"48-59",5403,19,0,0,"eligible_MAP","UG61FL","UGA"
"<1",7928,217,0,0,"regional_baseline","UG61FL","UGA"
"1-5",7116,84,0,0,"regional_baseline","UG61FL","UGA"
"6-11",6818,100,0,0,"regional_baseline","UG61FL","UGA"
"12-23",5971,87,0,0,"regional_baseline","UG61FL","UGA"
"24-35",5806,58,0,0,"regional_baseline","UG61FL","UGA"
"36-47",5594,38,0,0,"regional_baseline","UG61FL","UGA"
"48-59",5403,19,0,0,"regional_baseline","UG61FL","UGA"
"<1",2457,51,0,0,"previous_primary","UG7BFL","UGA"
"1-5",2241,22,0,0,"previous_primary","UG7BFL","UGA"
"6-11",2187,17,0,0,"previous_primary","UG7BFL","UGA"
"12-23",1964,22,0,0,"previous_primary","UG7BFL","UGA"
"24-35",1938,12,0,0,"previous_primary","UG7BFL","UGA"
"36-47",1893,6,0,0,"previous_primary","UG7BFL","UGA"
"48-59",1854,4,0,0,"previous_primary","UG7BFL","UGA"
"<1",13035,324,0,0,"eligible_MAP","UG7BFL","UGA"
"1-5",11831,114,0,0,"eligible_MAP","UG7BFL","UGA"
"6-11",11439,78,0,0,"eligible_MAP","UG7BFL","UGA"
"12-23",10109,101,0,0,"eligible_MAP","UG7BFL","UGA"
"24-35",9856,56,0,0,"eligible_MAP","UG7BFL","UGA"
"36-47",9698,33,0,0,"eligible_MAP","UG7BFL","UGA"
"48-59",9398,25,0,0,"eligible_MAP","UG7BFL","UGA"
"<1",13035,324,0,0,"regional_baseline","UG7BFL","UGA"
"1-5",11831,114,0,0,"regional_baseline","UG7BFL","UGA"
"6-11",11439,78,0,0,"regional_baseline","UG7BFL","UGA"
"12-23",10109,101,0,0,"regional_baseline","UG7BFL","UGA"
"24-35",9856,56,0,0,"regional_baseline","UG7BFL","UGA"
"36-47",9698,33,0,0,"regional_baseline","UG7BFL","UGA"
"48-59",9398,25,0,0,"regional_baseline","UG7BFL","UGA"
"<1",2612,61,2612,61,"previous_primary","ZA71FL","ZAF"
"1-5",2349,23,2349,23,"previous_primary","ZA71FL","ZAF"
"6-11",2334,12,2334,12,"previous_primary","ZA71FL","ZAF"
"12-23",2059,3,2059,3,"previous_primary","ZA71FL","ZAF"
"24-35",2010,2,2010,2,"previous_primary","ZA71FL","ZAF"
"36-47",1981,2,1981,2,"previous_primary","ZA71FL","ZAF"
"48-59",1915,0,1915,0,"previous_primary","ZA71FL","ZAF"
"<1",2612,61,2612,61,"eligible_MAP","ZA71FL","ZAF"
"1-5",2349,23,2349,23,"eligible_MAP","ZA71FL","ZAF"
"6-11",2334,12,2334,12,"eligible_MAP","ZA71FL","ZAF"
"12-23",2059,3,2059,3,"eligible_MAP","ZA71FL","ZAF"
"24-35",2010,2,2010,2,"eligible_MAP","ZA71FL","ZAF"
"36-47",1981,2,1981,2,"eligible_MAP","ZA71FL","ZAF"
"48-59",1916,0,1916,0,"eligible_MAP","ZA71FL","ZAF"
"<1",2612,61,2612,61,"regional_baseline","ZA71FL","ZAF"
"1-5",2349,23,2349,23,"regional_baseline","ZA71FL","ZAF"
"6-11",2334,12,2334,12,"regional_baseline","ZA71FL","ZAF"
"12-23",2059,3,2059,3,"regional_baseline","ZA71FL","ZAF"
"24-35",2010,2,2010,2,"regional_baseline","ZA71FL","ZAF"
"36-47",1981,2,1981,2,"regional_baseline","ZA71FL","ZAF"
"48-59",1916,0,1916,0,"regional_baseline","ZA71FL","ZAF"
"<1",3084,103,0,0,"eligible_MAP","ZM42FL","ZMB"
"1-5",2483,70,0,0,"eligible_MAP","ZM42FL","ZMB"
"6-11",2301,82,0,0,"eligible_MAP","ZM42FL","ZMB"
"12-23",1460,65,0,0,"eligible_MAP","ZM42FL","ZMB"
"24-35",1337,37,0,0,"eligible_MAP","ZM42FL","ZMB"
"36-47",1402,17,0,0,"eligible_MAP","ZM42FL","ZMB"
"48-59",1211,9,0,0,"eligible_MAP","ZM42FL","ZMB"
"<1",6399,205,0,0,"previous_primary","ZM51FL","ZMB"
"1-5",5735,107,0,0,"previous_primary","ZM51FL","ZMB"
"6-11",5385,96,0,0,"previous_primary","ZM51FL","ZMB"
"12-23",4451,89,0,0,"previous_primary","ZM51FL","ZMB"
"24-35",4298,73,0,0,"previous_primary","ZM51FL","ZMB"
"36-47",4123,27,0,0,"previous_primary","ZM51FL","ZMB"
"48-59",3867,17,0,0,"previous_primary","ZM51FL","ZMB"
"<1",6399,205,0,0,"eligible_MAP","ZM51FL","ZMB"
"1-5",5735,107,0,0,"eligible_MAP","ZM51FL","ZMB"
"6-11",5385,96,0,0,"eligible_MAP","ZM51FL","ZMB"
"12-23",4451,89,0,0,"eligible_MAP","ZM51FL","ZMB"
"24-35",4298,73,0,0,"eligible_MAP","ZM51FL","ZMB"
"36-47",4123,27,0,0,"eligible_MAP","ZM51FL","ZMB"
"48-59",3867,17,0,0,"eligible_MAP","ZM51FL","ZMB"
"<1",6399,205,0,0,"regional_baseline","ZM51FL","ZMB"
"1-5",5735,107,0,0,"regional_baseline","ZM51FL","ZMB"
"6-11",5385,96,0,0,"regional_baseline","ZM51FL","ZMB"
"12-23",4451,89,0,0,"regional_baseline","ZM51FL","ZMB"
"24-35",4298,73,0,0,"regional_baseline","ZM51FL","ZMB"
"36-47",4123,27,0,0,"regional_baseline","ZM51FL","ZMB"
"48-59",3867,17,0,0,"regional_baseline","ZM51FL","ZMB"
"<1",13571,321,71,1,"previous_primary","ZM61FL","ZMB"
"1-5",12353,113,0,0,"previous_primary","ZM61FL","ZMB"
"6-11",11974,144,0,0,"previous_primary","ZM61FL","ZMB"
"12-23",10418,148,0,0,"previous_primary","ZM61FL","ZMB"
"24-35",10361,94,0,0,"previous_primary","ZM61FL","ZMB"
"36-47",10162,49,0,0,"previous_primary","ZM61FL","ZMB"
"48-59",9669,36,0,0,"previous_primary","ZM61FL","ZMB"
"<1",13586,322,71,1,"eligible_MAP","ZM61FL","ZMB"
"1-5",12365,113,0,0,"eligible_MAP","ZM61FL","ZMB"
"6-11",11986,144,0,0,"eligible_MAP","ZM61FL","ZMB"
"12-23",10428,148,0,0,"eligible_MAP","ZM61FL","ZMB"
"24-35",10374,94,0,0,"eligible_MAP","ZM61FL","ZMB"
"36-47",10177,49,0,0,"eligible_MAP","ZM61FL","ZMB"
"48-59",9684,36,0,0,"eligible_MAP","ZM61FL","ZMB"
"<1",13586,322,71,1,"regional_baseline","ZM61FL","ZMB"
"1-5",12365,113,0,0,"regional_baseline","ZM61FL","ZMB"
"6-11",11986,144,0,0,"regional_baseline","ZM61FL","ZMB"
"12-23",10428,148,0,0,"regional_baseline","ZM61FL","ZMB"
"24-35",10374,94,0,0,"regional_baseline","ZM61FL","ZMB"
"36-47",10177,49,0,0,"regional_baseline","ZM61FL","ZMB"
"48-59",9684,36,0,0,"regional_baseline","ZM61FL","ZMB"
"<1",9936,267,9462,255,"previous_primary","ZM71FL","ZMB"
"1-5",8987,83,8471,80,"previous_primary","ZM71FL","ZMB"
"6-11",8714,48,8232,45,"previous_primary","ZM71FL","ZMB"
"12-23",7596,49,7146,47,"previous_primary","ZM71FL","ZMB"
"24-35",7532,36,7124,35,"previous_primary","ZM71FL","ZMB"
"36-47",7395,27,6911,22,"previous_primary","ZM71FL","ZMB"
"48-59",7404,18,6987,17,"previous_primary","ZM71FL","ZMB"
"<1",9936,267,9462,255,"eligible_MAP","ZM71FL","ZMB"
"1-5",8987,83,8471,80,"eligible_MAP","ZM71FL","ZMB"
"6-11",8714,48,8232,45,"eligible_MAP","ZM71FL","ZMB"
"12-23",7596,49,7146,47,"eligible_MAP","ZM71FL","ZMB"
"24-35",7532,36,7124,35,"eligible_MAP","ZM71FL","ZMB"
"36-47",7395,27,6911,22,"eligible_MAP","ZM71FL","ZMB"
"48-59",7404,18,6987,17,"eligible_MAP","ZM71FL","ZMB"
"<1",9936,267,9462,255,"regional_baseline","ZM71FL","ZMB"
"1-5",8987,83,8471,80,"regional_baseline","ZM71FL","ZMB"
"6-11",8714,48,8232,45,"regional_baseline","ZM71FL","ZMB"
"12-23",7596,49,7146,47,"regional_baseline","ZM71FL","ZMB"
"24-35",7532,36,7124,35,"regional_baseline","ZM71FL","ZMB"
"36-47",7395,27,6911,22,"regional_baseline","ZM71FL","ZMB"
"48-59",7404,18,6987,17,"regional_baseline","ZM71FL","ZMB"
"<1",8233,146,8233,146,"previous_primary","ZM81FL","ZMB"
"1-5",7919,56,7919,56,"previous_primary","ZM81FL","ZMB"
"6-11",7688,32,7688,32,"previous_primary","ZM81FL","ZMB"
"12-23",6755,37,6755,37,"previous_primary","ZM81FL","ZMB"
"24-35",6741,23,6741,23,"previous_primary","ZM81FL","ZMB"
"36-47",6661,11,6661,11,"previous_primary","ZM81FL","ZMB"
"48-59",6593,13,6593,13,"previous_primary","ZM81FL","ZMB"
"<1",8665,151,8233,146,"eligible_MAP","ZM81FL","ZMB"
"1-5",7945,57,7919,56,"eligible_MAP","ZM81FL","ZMB"
"6-11",7691,32,7688,32,"eligible_MAP","ZM81FL","ZMB"
"12-23",6755,37,6755,37,"eligible_MAP","ZM81FL","ZMB"
"24-35",6741,23,6741,23,"eligible_MAP","ZM81FL","ZMB"
"36-47",6661,11,6661,11,"eligible_MAP","ZM81FL","ZMB"
"48-59",6593,13,6593,13,"eligible_MAP","ZM81FL","ZMB"
"<1",8233,146,8233,146,"regional_baseline","ZM81FL","ZMB"
"1-5",7919,56,7919,56,"regional_baseline","ZM81FL","ZMB"
"6-11",7688,32,7688,32,"regional_baseline","ZM81FL","ZMB"
"12-23",6755,37,6755,37,"regional_baseline","ZM81FL","ZMB"
"24-35",6741,23,6741,23,"regional_baseline","ZM81FL","ZMB"
"36-47",6661,11,6661,11,"regional_baseline","ZM81FL","ZMB"
"48-59",6593,13,6593,13,"regional_baseline","ZM81FL","ZMB"
"<1",5285,128,0,0,"eligible_MAP","ZW52FL","ZWE"
"1-5",4743,118,0,0,"eligible_MAP","ZW52FL","ZWE"
"6-11",4507,57,0,0,"eligible_MAP","ZW52FL","ZWE"
"12-23",3912,37,0,0,"eligible_MAP","ZW52FL","ZWE"
"24-35",3899,22,0,0,"eligible_MAP","ZW52FL","ZWE"
"36-47",3780,19,0,0,"eligible_MAP","ZW52FL","ZWE"
"48-59",3611,11,0,0,"eligible_MAP","ZW52FL","ZWE"
"<1",1370,44,0,0,"previous_primary","ZW62FL","ZWE"
"1-5",838,12,0,0,"previous_primary","ZW62FL","ZWE"
"6-11",636,6,0,0,"previous_primary","ZW62FL","ZWE"
"12-23",52,2,0,0,"previous_primary","ZW62FL","ZWE"
"24-35",67,1,0,0,"previous_primary","ZW62FL","ZWE"
"36-47",54,0,0,0,"previous_primary","ZW62FL","ZWE"
"48-59",46,0,0,0,"previous_primary","ZW62FL","ZWE"
"<1",5570,150,0,0,"eligible_MAP","ZW62FL","ZWE"
"1-5",4869,74,0,0,"eligible_MAP","ZW62FL","ZWE"
"6-11",4482,53,0,0,"eligible_MAP","ZW62FL","ZWE"
"12-23",3798,60,0,0,"eligible_MAP","ZW62FL","ZWE"
"24-35",3673,35,0,0,"eligible_MAP","ZW62FL","ZWE"
"36-47",3542,8,0,0,"eligible_MAP","ZW62FL","ZWE"
"48-59",3400,3,0,0,"eligible_MAP","ZW62FL","ZWE"
"<1",1370,44,0,0,"regional_baseline","ZW62FL","ZWE"
"1-5",838,12,0,0,"regional_baseline","ZW62FL","ZWE"
"6-11",636,6,0,0,"regional_baseline","ZW62FL","ZWE"
"12-23",52,2,0,0,"regional_baseline","ZW62FL","ZWE"
"24-35",67,1,0,0,"regional_baseline","ZW62FL","ZWE"
"36-47",54,0,0,0,"regional_baseline","ZW62FL","ZWE"
"48-59",46,0,0,0,"regional_baseline","ZW62FL","ZWE"
"<1",5436,143,1868,47,"previous_primary","ZW72FL","ZWE"
"1-5",4915,56,1434,13,"previous_primary","ZW72FL","ZWE"
"6-11",4755,47,1301,10,"previous_primary","ZW72FL","ZWE"
"12-23",4168,43,796,11,"previous_primary","ZW72FL","ZWE"
"24-35",3956,16,800,4,"previous_primary","ZW72FL","ZWE"
"36-47",3754,8,780,2,"previous_primary","ZW72FL","ZWE"
"48-59",3516,8,755,0,"previous_primary","ZW72FL","ZWE"
"<1",5436,143,1868,47,"eligible_MAP","ZW72FL","ZWE"
"1-5",4915,56,1434,13,"eligible_MAP","ZW72FL","ZWE"
"6-11",4755,47,1301,10,"eligible_MAP","ZW72FL","ZWE"
"12-23",4168,43,796,11,"eligible_MAP","ZW72FL","ZWE"
"24-35",3956,16,800,4,"eligible_MAP","ZW72FL","ZWE"
"36-47",3754,8,780,2,"eligible_MAP","ZW72FL","ZWE"
"48-59",3516,8,755,0,"eligible_MAP","ZW72FL","ZWE"
"<1",5436,143,1868,47,"regional_baseline","ZW72FL","ZWE"
"1-5",4915,56,1434,13,"regional_baseline","ZW72FL","ZWE"
"6-11",4755,47,1301,10,"regional_baseline","ZW72FL","ZWE"
"12-23",4168,43,796,11,"regional_baseline","ZW72FL","ZWE"
"24-35",3956,16,800,4,"regional_baseline","ZW72FL","ZWE"
"36-47",3754,8,780,2,"regional_baseline","ZW72FL","ZWE"
"48-59",3516,8,755,0,"regional_baseline","ZW72FL","ZWE"
