"survey","country","region","records","before_missing","after_missing","variable"
"CG61FL","COG","COG:CG61FL:pool",5263,0,0,"log_health_expenditure_pc"
"CG61FL","COG","COG:CG61FL:plateaux",4055,0,0,"log_health_expenditure_pc"
"CG61FL","COG","COG:CG61FL:cuvette",4002,0,0,"log_health_expenditure_pc"
"CG61FL","COG","COG:CG61FL:cuvetteouest",3354,0,0,"log_health_expenditure_pc"
"CG61FL","COG","COG:CG61FL:sangha",3314,0,0,"log_health_expenditure_pc"
"CG61FL","COG","COG:CG61FL:likouala",5142,0,0,"log_health_expenditure_pc"
"CG61FL","COG","COG:CG61FL:brazzaville",3945,0,0,"log_health_expenditure_pc"
"CG61FL","COG","COG:CG61FL:pointenoire",4534,0,0,"log_health_expenditure_pc"
"CG61FL","COG","COG:CG61FL:kouilou",4847,0,0,"political_stability"
"CG61FL","COG","COG:CG61FL:niari",4330,0,0,"political_stability"
"CG61FL","COG","COG:CG61FL:lekoumou",3668,0,0,"political_stability"
"CG61FL","COG","COG:CG61FL:bouenza",4575,0,0,"political_stability"
"CG61FL","COG","COG:CG61FL:pool",5263,0,0,"political_stability"
"CG61FL","COG","COG:CG61FL:plateaux",4055,0,0,"political_stability"
"CG61FL","COG","COG:CG61FL:cuvette",4002,0,0,"political_stability"
"CG61FL","COG","COG:CG61FL:cuvetteouest",3354,0,0,"political_stability"
"CG61FL","COG","COG:CG61FL:sangha",3314,0,0,"political_stability"
"CG61FL","COG","COG:CG61FL:likouala",5142,0,0,"political_stability"
"CG61FL","COG","COG:CG61FL:brazzaville",3945,0,0,"political_stability"
"CG61FL","COG","COG:CG61FL:pointenoire",4534,0,0,"political_stability"
"KM61FL","COM","COM:KM61FL:mwali",3518,0,0,"mean_maternal_age_first_birth"
"KM61FL","COM","COM:KM61FL:ndzuwani",7391,0,0,"mean_maternal_age_first_birth"
"KM61FL","COM","COM:KM61FL:ngazidja",7089,0,0,"mean_maternal_age_first_birth"
"KM61FL","COM","COM:KM61FL:mwali",3518,0,0,"mean_maternal_education_years"
"KM61FL","COM","COM:KM61FL:ndzuwani",7391,0,0,"mean_maternal_education_years"
"KM61FL","COM","COM:KM61FL:ngazidja",7089,0,0,"mean_maternal_education_years"
"KM61FL","COM","COM:KM61FL:mwali",3518,0,0,"mean_wealth_quintile"
"KM61FL","COM","COM:KM61FL:ndzuwani",7391,0,0,"mean_wealth_quintile"
"KM61FL","COM","COM:KM61FL:ngazidja",7089,0,0,"mean_wealth_quintile"
"KM61FL","COM","COM:KM61FL:mwali",3518,0,0,"urban_pct"
"KM61FL","COM","COM:KM61FL:ndzuwani",7391,0,0,"urban_pct"
"KM61FL","COM","COM:KM61FL:ngazidja",7089,0,0,"urban_pct"
"KM61FL","COM","COM:KM61FL:mwali",3518,0,0,"dtp3_pct"
"KM61FL","COM","COM:KM61FL:ndzuwani",7391,0,0,"dtp3_pct"
"KM61FL","COM","COM:KM61FL:ngazidja",7089,0,0,"dtp3_pct"
"KM61FL","COM","COM:KM61FL:mwali",3518,0,0,"measles_pct"
"KM61FL","COM","COM:KM61FL:ndzuwani",7391,0,0,"measles_pct"
"KM61FL","COM","COM:KM61FL:ngazidja",7089,0,0,"measles_pct"
"KM61FL","COM","COM:KM61FL:mwali",3518,0,0,"facility_delivery_pct"
"KM61FL","COM","COM:KM61FL:ndzuwani",7391,0,0,"facility_delivery_pct"
"KM61FL","COM","COM:KM61FL:ngazidja",7089,0,0,"facility_delivery_pct"
"KM61FL","COM","COM:KM61FL:mwali",3518,0,0,"short_birth_interval_pct"
"KM61FL","COM","COM:KM61FL:ndzuwani",7391,0,0,"short_birth_interval_pct"
"KM61FL","COM","COM:KM61FL:ngazidja",7089,0,0,"short_birth_interval_pct"
"KM61FL","COM","COM:KM61FL:mwali",3518,0,0,"improved_water_pct"
"KM61FL","COM","COM:KM61FL:ndzuwani",7391,0,0,"improved_water_pct"
"KM61FL","COM","COM:KM61FL:ngazidja",7089,0,0,"improved_water_pct"
"KM61FL","COM","COM:KM61FL:mwali",3518,0,0,"improved_sanitation_pct"
"KM61FL","COM","COM:KM61FL:ndzuwani",7391,0,0,"improved_sanitation_pct"
"KM61FL","COM","COM:KM61FL:ngazidja",7089,0,0,"improved_sanitation_pct"
"KM61FL","COM","COM:KM61FL:mwali",3518,0,0,"electricity_pct"
"KM61FL","COM","COM:KM61FL:ndzuwani",7391,0,0,"electricity_pct"
"KM61FL","COM","COM:KM61FL:ngazidja",7089,0,0,"electricity_pct"
"KM61FL","COM","COM:KM61FL:mwali",3518,0,0,"wasting_pct"
"KM61FL","COM","COM:KM61FL:ndzuwani",7391,0,0,"wasting_pct"
"KM61FL","COM","COM:KM61FL:ngazidja",7089,0,0,"wasting_pct"
"KM61FL","COM","COM:KM61FL:mwali",3518,0,0,"stunting_pct"
"KM61FL","COM","COM:KM61FL:ndzuwani",7391,0,0,"stunting_pct"
"KM61FL","COM","COM:KM61FL:ngazidja",7089,0,0,"stunting_pct"
"KM61FL","COM","COM:KM61FL:mwali",3518,3518,0,"log_hiv_incidence"
"KM61FL","COM","COM:KM61FL:ndzuwani",7391,7391,0,"log_hiv_incidence"
"KM61FL","COM","COM:KM61FL:ngazidja",7089,7089,0,"log_hiv_incidence"
"KM61FL","COM","COM:KM61FL:mwali",3518,0,0,"log_gdp_pc"
"KM61FL","COM","COM:KM61FL:ndzuwani",7391,0,0,"log_gdp_pc"
"KM61FL","COM","COM:KM61FL:ngazidja",7089,0,0,"log_gdp_pc"
"KM61FL","COM","COM:KM61FL:mwali",3518,0,0,"log_health_expenditure_pc"
"KM61FL","COM","COM:KM61FL:ndzuwani",7391,0,0,"log_health_expenditure_pc"
"KM61FL","COM","COM:KM61FL:ngazidja",7089,0,0,"log_health_expenditure_pc"
"KM61FL","COM","COM:KM61FL:mwali",3518,0,0,"political_stability"
"KM61FL","COM","COM:KM61FL:ndzuwani",7391,0,0,"political_stability"
"KM61FL","COM","COM:KM61FL:ngazidja",7089,0,0,"political_stability"
"ET41FL","ETH","ETH:ET41FL:tigray",56,0,0,"mean_maternal_age_first_birth"
"ET41FL","ETH","ETH:ET41FL:affar",25,0,0,"mean_maternal_age_first_birth"
"ET41FL","ETH","ETH:ET41FL:amhara",60,0,0,"mean_maternal_age_first_birth"
"ET41FL","ETH","ETH:ET41FL:oromiya",98,0,0,"mean_maternal_age_first_birth"
"ET41FL","ETH","ETH:ET41FL:somali",20,0,0,"mean_maternal_age_first_birth"
"ET41FL","ETH","ETH:ET41FL:benishangulgumuz",42,0,0,"mean_maternal_age_first_birth"
"ET41FL","ETH","ETH:ET41FL:snnp",61,0,0,"mean_maternal_age_first_birth"
"ET41FL","ETH","ETH:ET41FL:gambela",27,0,0,"mean_maternal_age_first_birth"
"ET41FL","ETH","ETH:ET41FL:harari",26,0,0,"mean_maternal_age_first_birth"
"ET41FL","ETH","ETH:ET41FL:addisababa",26,0,0,"mean_maternal_age_first_birth"
"ET41FL","ETH","ETH:ET41FL:diredawa",27,0,0,"mean_maternal_age_first_birth"
"ET41FL","ETH","ETH:ET41FL:tigray",56,0,0,"mean_maternal_education_years"
"ET41FL","ETH","ETH:ET41FL:affar",25,0,0,"mean_maternal_education_years"
"ET41FL","ETH","ETH:ET41FL:amhara",60,0,0,"mean_maternal_education_years"
"ET41FL","ETH","ETH:ET41FL:oromiya",98,0,0,"mean_maternal_education_years"
"ET41FL","ETH","ETH:ET41FL:somali",20,0,0,"mean_maternal_education_years"
"ET41FL","ETH","ETH:ET41FL:benishangulgumuz",42,0,0,"mean_maternal_education_years"
"ET41FL","ETH","ETH:ET41FL:snnp",61,0,0,"mean_maternal_education_years"
"ET41FL","ETH","ETH:ET41FL:gambela",27,0,0,"mean_maternal_education_years"
"ET41FL","ETH","ETH:ET41FL:harari",26,0,0,"mean_maternal_education_years"
"ET41FL","ETH","ETH:ET41FL:addisababa",26,0,0,"mean_maternal_education_years"
"ET41FL","ETH","ETH:ET41FL:diredawa",27,0,0,"mean_maternal_education_years"
"ET41FL","ETH","ETH:ET41FL:tigray",56,56,56,"mean_wealth_quintile"
"ET41FL","ETH","ETH:ET41FL:affar",25,25,25,"mean_wealth_quintile"
"ET41FL","ETH","ETH:ET41FL:amhara",60,60,60,"mean_wealth_quintile"
"ET41FL","ETH","ETH:ET41FL:oromiya",98,98,98,"mean_wealth_quintile"
"ET41FL","ETH","ETH:ET41FL:somali",20,20,20,"mean_wealth_quintile"
"ET41FL","ETH","ETH:ET41FL:benishangulgumuz",42,42,42,"mean_wealth_quintile"
"ET41FL","ETH","ETH:ET41FL:snnp",61,61,61,"mean_wealth_quintile"
"ET41FL","ETH","ETH:ET41FL:gambela",27,27,27,"mean_wealth_quintile"
"ET41FL","ETH","ETH:ET41FL:harari",26,26,26,"mean_wealth_quintile"
"ET41FL","ETH","ETH:ET41FL:addisababa",26,26,26,"mean_wealth_quintile"
"ET41FL","ETH","ETH:ET41FL:diredawa",27,27,27,"mean_wealth_quintile"
"ET41FL","ETH","ETH:ET41FL:tigray",56,0,0,"urban_pct"
"ET41FL","ETH","ETH:ET41FL:affar",25,0,0,"urban_pct"
"ET41FL","ETH","ETH:ET41FL:amhara",60,0,0,"urban_pct"
"ET41FL","ETH","ETH:ET41FL:oromiya",98,0,0,"urban_pct"
"ET41FL","ETH","ETH:ET41FL:somali",20,0,0,"urban_pct"
"ET41FL","ETH","ETH:ET41FL:benishangulgumuz",42,0,0,"urban_pct"
"ET41FL","ETH","ETH:ET41FL:snnp",61,0,0,"urban_pct"
"ET41FL","ETH","ETH:ET41FL:gambela",27,0,0,"urban_pct"
"ET41FL","ETH","ETH:ET41FL:harari",26,0,0,"urban_pct"
"ET41FL","ETH","ETH:ET41FL:addisababa",26,0,0,"urban_pct"
"ET41FL","ETH","ETH:ET41FL:diredawa",27,0,0,"urban_pct"
"ET41FL","ETH","ETH:ET41FL:tigray",56,0,0,"dtp3_pct"
"ET41FL","ETH","ETH:ET41FL:affar",25,0,0,"dtp3_pct"
"ET41FL","ETH","ETH:ET41FL:amhara",60,0,0,"dtp3_pct"
"ET41FL","ETH","ETH:ET41FL:oromiya",98,0,0,"dtp3_pct"
"ET41FL","ETH","ETH:ET41FL:somali",20,0,0,"dtp3_pct"
"ET41FL","ETH","ETH:ET41FL:benishangulgumuz",42,0,0,"dtp3_pct"
"ET41FL","ETH","ETH:ET41FL:snnp",61,0,0,"dtp3_pct"
"ET41FL","ETH","ETH:ET41FL:gambela",27,0,0,"dtp3_pct"
"ET41FL","ETH","ETH:ET41FL:harari",26,0,0,"dtp3_pct"
"ET41FL","ETH","ETH:ET41FL:addisababa",26,0,0,"dtp3_pct"
"ET41FL","ETH","ETH:ET41FL:diredawa",27,0,0,"dtp3_pct"
"ET41FL","ETH","ETH:ET41FL:tigray",56,0,0,"measles_pct"
"ET41FL","ETH","ETH:ET41FL:affar",25,0,0,"measles_pct"
"ET41FL","ETH","ETH:ET41FL:amhara",60,0,0,"measles_pct"
"ET41FL","ETH","ETH:ET41FL:oromiya",98,0,0,"measles_pct"
"ET41FL","ETH","ETH:ET41FL:somali",20,0,0,"measles_pct"
"ET41FL","ETH","ETH:ET41FL:benishangulgumuz",42,0,0,"measles_pct"
"ET41FL","ETH","ETH:ET41FL:snnp",61,0,0,"measles_pct"
"ET41FL","ETH","ETH:ET41FL:gambela",27,0,0,"measles_pct"
"ET41FL","ETH","ETH:ET41FL:harari",26,0,0,"measles_pct"
"ET41FL","ETH","ETH:ET41FL:addisababa",26,0,0,"measles_pct"
"ET41FL","ETH","ETH:ET41FL:diredawa",27,0,0,"measles_pct"
"ET41FL","ETH","ETH:ET41FL:tigray",56,0,0,"facility_delivery_pct"
"ET41FL","ETH","ETH:ET41FL:affar",25,0,0,"facility_delivery_pct"
"ET41FL","ETH","ETH:ET41FL:amhara",60,0,0,"facility_delivery_pct"
"ET41FL","ETH","ETH:ET41FL:oromiya",98,0,0,"facility_delivery_pct"
"ET41FL","ETH","ETH:ET41FL:somali",20,0,0,"facility_delivery_pct"
"ET41FL","ETH","ETH:ET41FL:benishangulgumuz",42,0,0,"facility_delivery_pct"
"ET41FL","ETH","ETH:ET41FL:snnp",61,0,0,"facility_delivery_pct"
"ET41FL","ETH","ETH:ET41FL:gambela",27,0,0,"facility_delivery_pct"
"ET41FL","ETH","ETH:ET41FL:harari",26,0,0,"facility_delivery_pct"
"ET41FL","ETH","ETH:ET41FL:addisababa",26,0,0,"facility_delivery_pct"
"ET41FL","ETH","ETH:ET41FL:diredawa",27,0,0,"facility_delivery_pct"
"ET41FL","ETH","ETH:ET41FL:tigray",56,0,0,"short_birth_interval_pct"
"ET41FL","ETH","ETH:ET41FL:affar",25,0,0,"short_birth_interval_pct"
"ET41FL","ETH","ETH:ET41FL:amhara",60,0,0,"short_birth_interval_pct"
"ET41FL","ETH","ETH:ET41FL:oromiya",98,0,0,"short_birth_interval_pct"
"ET41FL","ETH","ETH:ET41FL:somali",20,0,0,"short_birth_interval_pct"
"ET41FL","ETH","ETH:ET41FL:benishangulgumuz",42,0,0,"short_birth_interval_pct"
"ET41FL","ETH","ETH:ET41FL:snnp",61,0,0,"short_birth_interval_pct"
"ET41FL","ETH","ETH:ET41FL:gambela",27,0,0,"short_birth_interval_pct"
"ET41FL","ETH","ETH:ET41FL:harari",26,0,0,"short_birth_interval_pct"
"ET41FL","ETH","ETH:ET41FL:addisababa",26,0,0,"short_birth_interval_pct"
"ET41FL","ETH","ETH:ET41FL:diredawa",27,0,0,"short_birth_interval_pct"
"ET41FL","ETH","ETH:ET41FL:tigray",56,0,0,"improved_water_pct"
"ET41FL","ETH","ETH:ET41FL:affar",25,0,0,"improved_water_pct"
"ET41FL","ETH","ETH:ET41FL:amhara",60,0,0,"improved_water_pct"
"ET41FL","ETH","ETH:ET41FL:oromiya",98,0,0,"improved_water_pct"
"ET41FL","ETH","ETH:ET41FL:somali",20,0,0,"improved_water_pct"
"ET41FL","ETH","ETH:ET41FL:benishangulgumuz",42,0,0,"improved_water_pct"
"ET41FL","ETH","ETH:ET41FL:snnp",61,0,0,"improved_water_pct"
"ET41FL","ETH","ETH:ET41FL:gambela",27,0,0,"improved_water_pct"
"ET41FL","ETH","ETH:ET41FL:harari",26,0,0,"improved_water_pct"
"ET41FL","ETH","ETH:ET41FL:addisababa",26,0,0,"improved_water_pct"
"ET41FL","ETH","ETH:ET41FL:diredawa",27,0,0,"improved_water_pct"
"ET41FL","ETH","ETH:ET41FL:tigray",56,0,0,"improved_sanitation_pct"
"ET41FL","ETH","ETH:ET41FL:affar",25,0,0,"improved_sanitation_pct"
"ET41FL","ETH","ETH:ET41FL:amhara",60,0,0,"improved_sanitation_pct"
"ET41FL","ETH","ETH:ET41FL:oromiya",98,0,0,"improved_sanitation_pct"
"ET41FL","ETH","ETH:ET41FL:somali",20,0,0,"improved_sanitation_pct"
"ET41FL","ETH","ETH:ET41FL:benishangulgumuz",42,0,0,"improved_sanitation_pct"
"ET41FL","ETH","ETH:ET41FL:snnp",61,0,0,"improved_sanitation_pct"
"ET41FL","ETH","ETH:ET41FL:gambela",27,0,0,"improved_sanitation_pct"
"ET41FL","ETH","ETH:ET41FL:harari",26,0,0,"improved_sanitation_pct"
"ET41FL","ETH","ETH:ET41FL:addisababa",26,0,0,"improved_sanitation_pct"
"ET41FL","ETH","ETH:ET41FL:diredawa",27,0,0,"improved_sanitation_pct"
"ET41FL","ETH","ETH:ET41FL:tigray",56,0,0,"electricity_pct"
"ET41FL","ETH","ETH:ET41FL:affar",25,0,0,"electricity_pct"
"ET41FL","ETH","ETH:ET41FL:amhara",60,0,0,"electricity_pct"
"ET41FL","ETH","ETH:ET41FL:oromiya",98,0,0,"electricity_pct"
"ET41FL","ETH","ETH:ET41FL:somali",20,0,0,"electricity_pct"
"ET41FL","ETH","ETH:ET41FL:benishangulgumuz",42,0,0,"electricity_pct"
"ET41FL","ETH","ETH:ET41FL:snnp",61,0,0,"electricity_pct"
"ET41FL","ETH","ETH:ET41FL:gambela",27,0,0,"electricity_pct"
"ET41FL","ETH","ETH:ET41FL:harari",26,0,0,"electricity_pct"
"ET41FL","ETH","ETH:ET41FL:addisababa",26,0,0,"electricity_pct"
"ET41FL","ETH","ETH:ET41FL:diredawa",27,0,0,"electricity_pct"
"ET41FL","ETH","ETH:ET41FL:tigray",56,0,0,"wasting_pct"
"ET41FL","ETH","ETH:ET41FL:affar",25,0,0,"wasting_pct"
"ET41FL","ETH","ETH:ET41FL:amhara",60,0,0,"wasting_pct"
"ET41FL","ETH","ETH:ET41FL:oromiya",98,0,0,"wasting_pct"
"ET41FL","ETH","ETH:ET41FL:somali",20,0,0,"wasting_pct"
"ET41FL","ETH","ETH:ET41FL:benishangulgumuz",42,0,0,"wasting_pct"
"ET41FL","ETH","ETH:ET41FL:snnp",61,0,0,"wasting_pct"
"ET41FL","ETH","ETH:ET41FL:gambela",27,0,0,"wasting_pct"
"ET41FL","ETH","ETH:ET41FL:harari",26,0,0,"wasting_pct"
"ET41FL","ETH","ETH:ET41FL:addisababa",26,0,0,"wasting_pct"
"ET41FL","ETH","ETH:ET41FL:diredawa",27,0,0,"wasting_pct"
"ET41FL","ETH","ETH:ET41FL:tigray",56,0,0,"stunting_pct"
"ET41FL","ETH","ETH:ET41FL:affar",25,0,0,"stunting_pct"
"ET41FL","ETH","ETH:ET41FL:amhara",60,0,0,"stunting_pct"
"ET41FL","ETH","ETH:ET41FL:oromiya",98,0,0,"stunting_pct"
"ET41FL","ETH","ETH:ET41FL:somali",20,0,0,"stunting_pct"
"ET41FL","ETH","ETH:ET41FL:benishangulgumuz",42,0,0,"stunting_pct"
"ET41FL","ETH","ETH:ET41FL:snnp",61,0,0,"stunting_pct"
"ET41FL","ETH","ETH:ET41FL:gambela",27,0,0,"stunting_pct"
"ET41FL","ETH","ETH:ET41FL:harari",26,0,0,"stunting_pct"
"ET41FL","ETH","ETH:ET41FL:addisababa",26,0,0,"stunting_pct"
"ET41FL","ETH","ETH:ET41FL:diredawa",27,0,0,"stunting_pct"
"ET41FL","ETH","ETH:ET41FL:tigray",56,0,0,"log_hiv_incidence"
"ET41FL","ETH","ETH:ET41FL:affar",25,0,0,"log_hiv_incidence"
"ET41FL","ETH","ETH:ET41FL:amhara",60,0,0,"log_hiv_incidence"
"ET41FL","ETH","ETH:ET41FL:oromiya",98,0,0,"log_hiv_incidence"
"ET41FL","ETH","ETH:ET41FL:somali",20,0,0,"log_hiv_incidence"
"ET41FL","ETH","ETH:ET41FL:benishangulgumuz",42,0,0,"log_hiv_incidence"
"ET41FL","ETH","ETH:ET41FL:snnp",61,0,0,"log_hiv_incidence"
"ET41FL","ETH","ETH:ET41FL:gambela",27,0,0,"log_hiv_incidence"
"ET41FL","ETH","ETH:ET41FL:harari",26,0,0,"log_hiv_incidence"
"ET41FL","ETH","ETH:ET41FL:addisababa",26,0,0,"log_hiv_incidence"
"ET41FL","ETH","ETH:ET41FL:diredawa",27,0,0,"log_hiv_incidence"
"ET41FL","ETH","ETH:ET41FL:tigray",56,0,0,"log_gdp_pc"
"ET41FL","ETH","ETH:ET41FL:affar",25,0,0,"log_gdp_pc"
"ET41FL","ETH","ETH:ET41FL:amhara",60,0,0,"log_gdp_pc"
"ET41FL","ETH","ETH:ET41FL:oromiya",98,0,0,"log_gdp_pc"
"ET41FL","ETH","ETH:ET41FL:somali",20,0,0,"log_gdp_pc"
"ET41FL","ETH","ETH:ET41FL:benishangulgumuz",42,0,0,"log_gdp_pc"
"ET41FL","ETH","ETH:ET41FL:snnp",61,0,0,"log_gdp_pc"
"ET41FL","ETH","ETH:ET41FL:gambela",27,0,0,"log_gdp_pc"
"ET41FL","ETH","ETH:ET41FL:harari",26,0,0,"log_gdp_pc"
"ET41FL","ETH","ETH:ET41FL:addisababa",26,0,0,"log_gdp_pc"
"ET41FL","ETH","ETH:ET41FL:diredawa",27,0,0,"log_gdp_pc"
"ET41FL","ETH","ETH:ET41FL:tigray",56,0,0,"log_health_expenditure_pc"
"ET41FL","ETH","ETH:ET41FL:affar",25,0,0,"log_health_expenditure_pc"
"ET41FL","ETH","ETH:ET41FL:amhara",60,0,0,"log_health_expenditure_pc"
"ET41FL","ETH","ETH:ET41FL:oromiya",98,0,0,"log_health_expenditure_pc"
"ET41FL","ETH","ETH:ET41FL:somali",20,0,0,"log_health_expenditure_pc"
"ET41FL","ETH","ETH:ET41FL:benishangulgumuz",42,0,0,"log_health_expenditure_pc"
"ET41FL","ETH","ETH:ET41FL:snnp",61,0,0,"log_health_expenditure_pc"
"ET41FL","ETH","ETH:ET41FL:gambela",27,0,0,"log_health_expenditure_pc"
"ET41FL","ETH","ETH:ET41FL:harari",26,0,0,"log_health_expenditure_pc"
"ET41FL","ETH","ETH:ET41FL:addisababa",26,0,0,"log_health_expenditure_pc"
"ET41FL","ETH","ETH:ET41FL:diredawa",27,0,0,"log_health_expenditure_pc"
"ET41FL","ETH","ETH:ET41FL:tigray",56,0,0,"political_stability"
"ET41FL","ETH","ETH:ET41FL:affar",25,0,0,"political_stability"
"ET41FL","ETH","ETH:ET41FL:amhara",60,0,0,"political_stability"
"ET41FL","ETH","ETH:ET41FL:oromiya",98,0,0,"political_stability"
"ET41FL","ETH","ETH:ET41FL:somali",20,0,0,"political_stability"
"ET41FL","ETH","ETH:ET41FL:benishangulgumuz",42,0,0,"political_stability"
"ET41FL","ETH","ETH:ET41FL:snnp",61,0,0,"political_stability"
"ET41FL","ETH","ETH:ET41FL:gambela",27,0,0,"political_stability"
"ET41FL","ETH","ETH:ET41FL:harari",26,0,0,"political_stability"
"ET41FL","ETH","ETH:ET41FL:addisababa",26,0,0,"political_stability"
"ET41FL","ETH","ETH:ET41FL:diredawa",27,0,0,"political_stability"
"ET51FL","ETH","ETH:ET51FL:amhara",8272,0,0,"mean_maternal_age_first_birth"
"ET51FL","ETH","ETH:ET51FL:addisababa",2357,0,0,"mean_maternal_age_first_birth"
"ET51FL","ETH","ETH:ET51FL:harari",2732,0,0,"mean_maternal_age_first_birth"
"ET51FL","ETH","ETH:ET51FL:somali",4057,0,0,"mean_maternal_age_first_birth"
"ET51FL","ETH","ETH:ET51FL:benishangulgumuz",3950,0,0,"mean_maternal_age_first_birth"
"ET51FL","ETH","ETH:ET51FL:oromiya",11052,0,0,"mean_maternal_age_first_birth"
"ET51FL","ETH","ETH:ET51FL:snnp",9977,0,0,"mean_maternal_age_first_birth"
"ET51FL","ETH","ETH:ET51FL:gambela",3085,0,0,"mean_maternal_age_first_birth"
"ET51FL","ETH","ETH:ET51FL:affar",3618,0,0,"mean_maternal_age_first_birth"
"ET51FL","ETH","ETH:ET51FL:diredawa",2287,0,0,"mean_maternal_age_first_birth"
"ET51FL","ETH","ETH:ET51FL:tigray",5720,0,0,"mean_maternal_age_first_birth"
"ET51FL","ETH","ETH:ET51FL:amhara",8272,0,0,"mean_maternal_education_years"
"ET51FL","ETH","ETH:ET51FL:addisababa",2357,0,0,"mean_maternal_education_years"
"ET51FL","ETH","ETH:ET51FL:harari",2732,0,0,"mean_maternal_education_years"
"ET51FL","ETH","ETH:ET51FL:somali",4057,0,0,"mean_maternal_education_years"
"ET51FL","ETH","ETH:ET51FL:benishangulgumuz",3950,0,0,"mean_maternal_education_years"
"ET51FL","ETH","ETH:ET51FL:oromiya",11052,0,0,"mean_maternal_education_years"
"ET51FL","ETH","ETH:ET51FL:snnp",9977,0,0,"mean_maternal_education_years"
"ET51FL","ETH","ETH:ET51FL:gambela",3085,0,0,"mean_maternal_education_years"
"ET51FL","ETH","ETH:ET51FL:affar",3618,0,0,"mean_maternal_education_years"
"ET51FL","ETH","ETH:ET51FL:diredawa",2287,0,0,"mean_maternal_education_years"
"ET51FL","ETH","ETH:ET51FL:tigray",5720,0,0,"mean_maternal_education_years"
"ET51FL","ETH","ETH:ET51FL:amhara",8272,0,0,"mean_wealth_quintile"
"ET51FL","ETH","ETH:ET51FL:addisababa",2357,0,0,"mean_wealth_quintile"
"ET51FL","ETH","ETH:ET51FL:harari",2732,0,0,"mean_wealth_quintile"
"ET51FL","ETH","ETH:ET51FL:somali",4057,0,0,"mean_wealth_quintile"
"ET51FL","ETH","ETH:ET51FL:benishangulgumuz",3950,0,0,"mean_wealth_quintile"
"ET51FL","ETH","ETH:ET51FL:oromiya",11052,0,0,"mean_wealth_quintile"
"ET51FL","ETH","ETH:ET51FL:snnp",9977,0,0,"mean_wealth_quintile"
"ET51FL","ETH","ETH:ET51FL:gambela",3085,0,0,"mean_wealth_quintile"
"ET51FL","ETH","ETH:ET51FL:affar",3618,0,0,"mean_wealth_quintile"
"ET51FL","ETH","ETH:ET51FL:diredawa",2287,0,0,"mean_wealth_quintile"
"ET51FL","ETH","ETH:ET51FL:tigray",5720,0,0,"mean_wealth_quintile"
"ET51FL","ETH","ETH:ET51FL:amhara",8272,0,0,"urban_pct"
"ET51FL","ETH","ETH:ET51FL:addisababa",2357,0,0,"urban_pct"
"ET51FL","ETH","ETH:ET51FL:harari",2732,0,0,"urban_pct"
"ET51FL","ETH","ETH:ET51FL:somali",4057,0,0,"urban_pct"
"ET51FL","ETH","ETH:ET51FL:benishangulgumuz",3950,0,0,"urban_pct"
"ET51FL","ETH","ETH:ET51FL:oromiya",11052,0,0,"urban_pct"
"ET51FL","ETH","ETH:ET51FL:snnp",9977,0,0,"urban_pct"
"ET51FL","ETH","ETH:ET51FL:gambela",3085,0,0,"urban_pct"
"ET51FL","ETH","ETH:ET51FL:affar",3618,0,0,"urban_pct"
"ET51FL","ETH","ETH:ET51FL:diredawa",2287,0,0,"urban_pct"
"ET51FL","ETH","ETH:ET51FL:tigray",5720,0,0,"urban_pct"
"ET51FL","ETH","ETH:ET51FL:amhara",8272,0,0,"dtp3_pct"
"ET51FL","ETH","ETH:ET51FL:addisababa",2357,0,0,"dtp3_pct"
"ET51FL","ETH","ETH:ET51FL:harari",2732,0,0,"dtp3_pct"
"ET51FL","ETH","ETH:ET51FL:somali",4057,0,0,"dtp3_pct"
"ET51FL","ETH","ETH:ET51FL:benishangulgumuz",3950,0,0,"dtp3_pct"
"ET51FL","ETH","ETH:ET51FL:oromiya",11052,0,0,"dtp3_pct"
"ET51FL","ETH","ETH:ET51FL:snnp",9977,0,0,"dtp3_pct"
"ET51FL","ETH","ETH:ET51FL:gambela",3085,0,0,"dtp3_pct"
"ET51FL","ETH","ETH:ET51FL:affar",3618,0,0,"dtp3_pct"
"ET51FL","ETH","ETH:ET51FL:diredawa",2287,0,0,"dtp3_pct"
"ET51FL","ETH","ETH:ET51FL:tigray",5720,0,0,"dtp3_pct"
"ET51FL","ETH","ETH:ET51FL:amhara",8272,0,0,"measles_pct"
"ET51FL","ETH","ETH:ET51FL:addisababa",2357,0,0,"measles_pct"
"ET51FL","ETH","ETH:ET51FL:harari",2732,0,0,"measles_pct"
"ET51FL","ETH","ETH:ET51FL:somali",4057,0,0,"measles_pct"
"ET51FL","ETH","ETH:ET51FL:benishangulgumuz",3950,0,0,"measles_pct"
"ET51FL","ETH","ETH:ET51FL:oromiya",11052,0,0,"measles_pct"
"ET51FL","ETH","ETH:ET51FL:snnp",9977,0,0,"measles_pct"
"ET51FL","ETH","ETH:ET51FL:gambela",3085,0,0,"measles_pct"
"ET51FL","ETH","ETH:ET51FL:affar",3618,0,0,"measles_pct"
"ET51FL","ETH","ETH:ET51FL:diredawa",2287,0,0,"measles_pct"
"ET51FL","ETH","ETH:ET51FL:tigray",5720,0,0,"measles_pct"
"ET51FL","ETH","ETH:ET51FL:amhara",8272,0,0,"facility_delivery_pct"
"ET51FL","ETH","ETH:ET51FL:addisababa",2357,0,0,"facility_delivery_pct"
"ET51FL","ETH","ETH:ET51FL:harari",2732,0,0,"facility_delivery_pct"
