"survey","regkey","variable","value","eligible_n","observed_n","missing_n","weighted_n","population","source","small_denominator","low_precision"
"BU71FL","kirundo","stunting_pct",62.9,,393,,494,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"BU71FL","muyinga","stunting_pct",65.6,,432,,542,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"BU71FL","ngozi","stunting_pct",61.3,,394,,539,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"BU71FL","cankuzo","stunting_pct",59.4,,348,,212,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"BU71FL","gitega","stunting_pct",59.6,,366,,479,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"BU71FL","karusi","stunting_pct",62.8,,401,,380,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"BU71FL","muramvya","stunting_pct",64.1,,318,,223,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"BU71FL","ruyigi","stunting_pct",52.2,,369,,356,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"BU71FL","bubanza","stunting_pct",55.8,,371,,345,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"BU71FL","bujumburarural","stunting_pct",51.5,,345,,362,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"BU71FL","cibitoke","stunting_pct",56.7,,383,,390,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"BU71FL","bururi","stunting_pct",49,,279,,181,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"BU71FL","makamba","stunting_pct",52.1,,363,,385,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"BU71FL","mwaro","stunting_pct",50.4,,296,,196,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"BU71FL","rutana","stunting_pct",49.6,,334,,274,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"BU71FL","rumonge","stunting_pct",53.4,,369,,376,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"BU71FL","bujumburamairie","wasting_pct",3.4,,269,,312,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"BU71FL","kayanza","wasting_pct",7.4,,331,,403,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"BU71FL","kirundo","wasting_pct",7.4,,396,,498,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"BU71FL","muyinga","wasting_pct",4.6,,434,,545,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"BU71FL","ngozi","wasting_pct",4.8,,391,,534,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"BU71FL","cankuzo","wasting_pct",6.3,,348,,212,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"BU71FL","gitega","wasting_pct",3.4,,364,,478,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"BU71FL","karusi","wasting_pct",8.1,,403,,381,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"BU71FL","muramvya","wasting_pct",5.4,,316,,221,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"BU71FL","ruyigi","wasting_pct",6.2,,372,,357,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"BU71FL","bubanza","wasting_pct",5.5,,371,,345,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"BU71FL","bujumburarural","wasting_pct",6,,345,,363,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"BU71FL","cibitoke","wasting_pct",1.1,,383,,390,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"BU71FL","bururi","wasting_pct",1.5,,278,,180,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"BU71FL","makamba","wasting_pct",4,,365,,388,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"BU71FL","mwaro","wasting_pct",5.8,,298,,197,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"BU71FL","rutana","wasting_pct",4.9,,334,,274,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"BU71FL","rumonge","wasting_pct",4.9,,369,,376,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD51FL","kinshasa","stunting_pct",23.4,,399,,394,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD51FL","bascongo","stunting_pct",45.7,,251,,142,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD51FL","bandundu","stunting_pct",46.8,,350,,601,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD51FL","equateur","stunting_pct",50.9,,336,,420,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD51FL","orientale","stunting_pct",46.2,,287,,433,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD51FL","nordkivu","stunting_pct",53.6,,333,,166,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD51FL","maniema","stunting_pct",43.9,,321,,115,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD51FL","sudkivu","stunting_pct",55.5,,317,,183,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD51FL","katanga","stunting_pct",45,,351,,360,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD51FL","kasaioriental","stunting_pct",49.2,,323,,443,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD51FL","kasaioccident","stunting_pct",48.2,,329,,374,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD51FL","kinshasa","wasting_pct",9.3,,399,,394,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD51FL","bascongo","wasting_pct",9.3,,251,,142,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD51FL","bandundu","wasting_pct",6.7,,350,,601,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD51FL","equateur","wasting_pct",10.1,,336,,420,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD51FL","orientale","wasting_pct",7.7,,287,,433,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD51FL","nordkivu","wasting_pct",6.6,,333,,166,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD51FL","maniema","wasting_pct",10.6,,321,,115,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD51FL","sudkivu","wasting_pct",7.8,,317,,183,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD51FL","katanga","wasting_pct",12.2,,351,,360,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD51FL","kasaioriental","wasting_pct",14.6,,323,,443,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD51FL","kasaioccident","wasting_pct",13.7,,329,,374,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD61FL","kinshasa","stunting_pct",17.3,,471,,617,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD61FL","bascongo","stunting_pct",45.9,,407,,372,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD61FL","bandundu","stunting_pct",39.2,,1183,,1563,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD61FL","equateur","stunting_pct",38.2,,1415,,1334,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD61FL","orientale","stunting_pct",42.9,,996,,833,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD61FL","nordkivu","stunting_pct",52,,513,,711,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD61FL","maniema","stunting_pct",46.4,,419,,312,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD61FL","sudkivu","stunting_pct",53,,507,,664,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD61FL","katanga","stunting_pct",44.5,,1129,,959,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD61FL","kasaioriental","stunting_pct",46.1,,1050,,980,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD61FL","kasaioccidental","stunting_pct",51.7,,794,,684,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD61FL","kinshasa","wasting_pct",3.5,,471,,617,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD61FL","bascongo","wasting_pct",11.1,,407,,372,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD61FL","bandundu","wasting_pct",9.8,,1183,,1563,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD61FL","equateur","wasting_pct",6,,1415,,1334,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD61FL","orientale","wasting_pct",7.2,,996,,833,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD61FL","nordkivu","wasting_pct",4.7,,513,,711,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD61FL","maniema","wasting_pct",22.7,,419,,312,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD61FL","sudkivu","wasting_pct",7.2,,507,,664,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD61FL","katanga","wasting_pct",8.2,,1129,,959,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD61FL","kasaioriental","wasting_pct",7.6,,1050,,980,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD61FL","kasaioccidental","wasting_pct",7.2,,794,,684,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD81FL","kinshasa","stunting_pct",14.2,,325,,971,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD81FL","kongocentral","stunting_pct",45.5,,324,,612,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD81FL","kwango","stunting_pct",59.5,,433,,392,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD81FL","kwilu","stunting_pct",46.2,,407,,584,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD81FL","maindombe","stunting_pct",38.7,,303,,213,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD81FL","equateur","stunting_pct",34.8,,432,,356,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD81FL","mongala","stunting_pct",43.1,,474,,270,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD81FL","nordubangi","stunting_pct",50.3,,463,,180,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD81FL","sudubangi","stunting_pct",53.6,,569,,355,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD81FL","tshuapa","stunting_pct",44,,405,,235,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD81FL","basuele","stunting_pct",47.2,,388,,174,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD81FL","hautuele","stunting_pct",34.5,,286,,197,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD81FL","ituri","stunting_pct",51.2,,497,,552,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD81FL","tshopo","stunting_pct",45,,423,,180,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD81FL","nordkivu","stunting_pct",55.9,,507,,818,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD81FL","maniema","stunting_pct",56.7,,503,,424,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD81FL","sudkivu","stunting_pct",48,,631,,803,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD81FL","hautkatanga","stunting_pct",44.1,,522,,754,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD81FL","hautlomami","stunting_pct",45.5,,559,,354,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD81FL","lualaba","stunting_pct",50.9,,570,,560,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD81FL","tanganyika","stunting_pct",45.9,,441,,300,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD81FL","kasaioriental","stunting_pct",46.1,,413,,376,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD81FL","lomami","stunting_pct",40,,505,,371,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD81FL","sankuru","stunting_pct",42.7,,415,,232,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD81FL","kasai","stunting_pct",42.4,,561,,504,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD81FL","kasaicentral","stunting_pct",52.5,,614,,532,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CD81FL","kinshasa","wasting_pct",5.1,,325,,969,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD81FL","kongocentral","wasting_pct",8.8,,331,,630,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD81FL","kwango","wasting_pct",14.7,,440,,398,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD81FL","kwilu","wasting_pct",10,,416,,597,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD81FL","maindombe","wasting_pct",16.1,,306,,217,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD81FL","equateur","wasting_pct",7.4,,436,,358,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD81FL","mongala","wasting_pct",6,,481,,273,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD81FL","nordubangi","wasting_pct",4.8,,470,,184,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD81FL","sudubangi","wasting_pct",2.3,,582,,359,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD81FL","tshuapa","wasting_pct",8.1,,416,,238,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD81FL","basuele","wasting_pct",13.3,,387,,176,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD81FL","hautuele","wasting_pct",5,,289,,199,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD81FL","ituri","wasting_pct",3.8,,520,,579,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD81FL","tshopo","wasting_pct",9,,428,,181,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD81FL","nordkivu","wasting_pct",2.3,,536,,854,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD81FL","maniema","wasting_pct",8.8,,517,,435,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD81FL","sudkivu","wasting_pct",6.7,,664,,857,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD81FL","hautkatanga","wasting_pct",5.3,,525,,761,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD81FL","hautlomami","wasting_pct",8.4,,566,,356,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD81FL","lualaba","wasting_pct",6.5,,571,,557,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD81FL","tanganyika","wasting_pct",5.4,,441,,299,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD81FL","kasaioriental","wasting_pct",8.5,,424,,389,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD81FL","lomami","wasting_pct",8.4,,505,,373,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD81FL","sankuru","wasting_pct",6.3,,420,,233,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD81FL","kasai","wasting_pct",14.5,,568,,508,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CD81FL","kasaicentral","wasting_pct",5.3,,626,,543,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CG51FL","brazzaville","stunting_pct",27.9,,1072,,1223,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CG51FL","pointenoire","stunting_pct",24.1,,845,,596,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CG51FL","south","stunting_pct",32.2,,1370,,1731,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CG51FL","north","stunting_pct",35.9,,1032,,955,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CG51FL","brazzaville","wasting_pct",6.1,,1072,,1223,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CG51FL","pointenoire","wasting_pct",7.9,,845,,596,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CG51FL","south","wasting_pct",9.6,,1370,,1731,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CG51FL","north","wasting_pct",5.7,,1032,,955,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CG61FL","brazzaville","stunting_pct",18.9,,345,,1220,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CG61FL","pointenoire","stunting_pct",22.7,,467,,1156,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CG61FL","kouilou","stunting_pct",32.5,,496,,158,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CG61FL","niari","stunting_pct",26.9,,446,,306,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CG61FL","lekoumou","stunting_pct",38.6,,361,,103,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CG61FL","bouenza","stunting_pct",22.8,,479,,538,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CG61FL","pool","stunting_pct",28.5,,500,,339,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CG61FL","plateaux","stunting_pct",36.1,,366,,184,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CG61FL","cuvette","stunting_pct",24,,362,,173,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CG61FL","cuvetteouest","stunting_pct",29.2,,307,,71,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CG61FL","sangha","stunting_pct",35.4,,319,,88,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CG61FL","likouala","stunting_pct",28.9,,486,,253,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CG61FL","brazzaville","wasting_pct",5.7,,345,,1220,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CG61FL","pointenoire","wasting_pct",3.9,,467,,1156,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CG61FL","kouilou","wasting_pct",7.3,,496,,158,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CG61FL","niari","wasting_pct",4.9,,446,,306,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CG61FL","lekoumou","wasting_pct",6.3,,361,,103,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CG61FL","bouenza","wasting_pct",12.4,,479,,538,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CG61FL","pool","wasting_pct",7.8,,500,,339,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CG61FL","plateaux","wasting_pct",7.3,,366,,184,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CG61FL","cuvette","wasting_pct",2,,362,,173,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CG61FL","cuvetteouest","wasting_pct",5,,307,,71,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CG61FL","sangha","wasting_pct",2.5,,319,,88,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CG61FL","likouala","wasting_pct",3.1,,486,,253,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CI62FL","abidjan","stunting_pct",17.9,,289,,461,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CI62FL","central","stunting_pct",30.2,,310,,274,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CI62FL","eastcentral","stunting_pct",24.6,,294,,86,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CI62FL","northcentral","stunting_pct",28.3,,413,,303,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CI62FL","westcentral","stunting_pct",29.7,,346,,590,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CI62FL","north","stunting_pct",39.3,,371,,239,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CI62FL","northeast","stunting_pct",39.3,,310,,170,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CI62FL","northwest","stunting_pct",31.8,,498,,193,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CI62FL","west","stunting_pct",34.2,,396,,552,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CI62FL","south","stunting_pct",29,,232,,412,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CI62FL","southwest","stunting_pct",29.2,,295,,301,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CI62FL","abidjan","wasting_pct",8.3,,289,,461,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CI62FL","central","wasting_pct",9.3,,310,,274,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CI62FL","eastcentral","wasting_pct",7.4,,294,,86,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CI62FL","northcentral","wasting_pct",4,,413,,303,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CI62FL","westcentral","wasting_pct",8.1,,346,,590,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CI62FL","north","wasting_pct",5.8,,371,,239,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CI62FL","northeast","wasting_pct",11.1,,310,,170,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CI62FL","northwest","wasting_pct",6.3,,498,,193,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CI62FL","west","wasting_pct",6.2,,396,,552,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CI62FL","south","wasting_pct",9.3,,232,,412,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CI62FL","southwest","wasting_pct",7.5,,295,,301,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CI81FL","abidjan","stunting_pct",13.3,,291,,783,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CI81FL","yamoussoukro","stunting_pct",15.8,,238,,60,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CI81FL","lacs","stunting_pct",24.2,,330,,222,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CI81FL","comoe","stunting_pct",13.8,,278,,224,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CI81FL","valleedubandama","stunting_pct",23.2,,387,,326,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CI81FL","sassandramarahoue","stunting_pct",29,,518,,567,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CI81FL","savanes","stunting_pct",28.4,,407,,391,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CI81FL","zanzan","stunting_pct",30.5,,332,,248,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CI81FL","denguele","stunting_pct",28.8,,500,,84,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CI81FL","woroba","stunting_pct",30.4,,445,,248,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CI81FL","montagnes","stunting_pct",30.2,,515,,548,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CI81FL","bassassandra","stunting_pct",20.3,,405,,476,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CI81FL","gohdjiboua","stunting_pct",25.8,,387,,383,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CI81FL","lagunes","stunting_pct",18.5,,370,,340,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CI81FL","abidjan","wasting_pct",6.1,,296,,811,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CI81FL","yamoussoukro","wasting_pct",2.4,,237,,60,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CI81FL","lacs","wasting_pct",5.8,,329,,222,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CI81FL","comoe","wasting_pct",5.3,,279,,225,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CI81FL","valleedubandama","wasting_pct",17.4,,389,,331,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CI81FL","sassandramarahoue","wasting_pct",6.9,,515,,566,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CI81FL","savanes","wasting_pct",9.6,,400,,385,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CI81FL","zanzan","wasting_pct",6.3,,332,,248,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CI81FL","denguele","wasting_pct",5.7,,503,,84,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CI81FL","woroba","wasting_pct",7.1,,445,,248,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CI81FL","montagnes","wasting_pct",3.8,,511,,544,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CI81FL","bassassandra","wasting_pct",10.2,,405,,477,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CI81FL","gohdjiboua","wasting_pct",17.5,,383,,378,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CI81FL","lagunes","wasting_pct",8.5,,371,,340,"CN_NUTS_C_WH2","DHS_published_regional",FALSE,FALSE
"CM44FL","yaounde","stunting_pct",12,,192,,207,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CM44FL","douala","stunting_pct",25.7,,206,,239,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CM44FL","adamawa","stunting_pct",35.9,,306,,169,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CM44FL","north","stunting_pct",49.7,,378,,396,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CM44FL","farnorth","stunting_pct",39,,463,,796,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CM44FL","centre","stunting_pct",31.5,,397,,358,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CM44FL","south","stunting_pct",28.5,,271,,158,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
"CM44FL","east","stunting_pct",34.3,,285,,193,"CN_NUTS_C_HA2","DHS_published_regional",FALSE,FALSE
