"svkey","regkey","region","rdt","mic","pct_urban","stunting","survey","cc","country","iso3","year","u5mr","m1mo5y","exposure","log_gdp","dtp3","mic_eq","pfpr2_10","pfpr10","year_c"
"UG7BFL","bunyoro","bunyoro",32.1542126053101,NA,15.2738443959347,34.3832009605746,"UGPR7BFL","UG","Uganda","UGA",2016,83.18,52.82,820,6.62366218739434,93,23.9475551494269,25.0074712001355,2.50074712001355,0
"UG7BFL","busoga","busoga",53.2168466401406,NA,12.3998092650916,29.414853271988,"UGPR7BFL","UG","Uganda","UGA",2016,83.66,56.17,1484,6.62366218739434,93,39.6344138616194,41.388628483957,4.1388628483957,0
"UG7BFL","kampala","kampala",0.714056814853806,NA,100,18.8437785848497,"UGPR7BFL","UG","Uganda","UGA",2016,52.7,25.39,520,6.62366218739434,93,0.531809475897776,0.555347302448582,0.0555347302448582,0
"UG7BFL","karamoja","karamoja",71.8939953137331,NA,17.6392599316323,34.9062608658966,"UGPR7BFL","UG","Uganda","UGA",2016,108.2,68.76,396,6.62366218739434,93,53.5446300247431,55.9145092227806,5.59145092227806,0
"UG7BFL","kigezi","kigezi",2.4253218298912,NA,14.8620859498778,30.9488716393028,"UGPR7BFL","UG","Uganda","UGA",2016,53.05,35.59,501,6.62366218739434,93,1.8063116329223,1.88625877910776,0.188625877910776,0
"UG7BFL","lango","lango",62.0495289727407,NA,7.65542913480389,22.8360834828943,"UGPR7BFL","UG","Uganda","UGA",2016,51.72,28.27,818,6.62366218739434,93,46.212747776174,48.2581187048422,4.82581187048422,0
"UG7BFL","northbuganda","north buganda",22.9840839575687,NA,24.8656829603456,28.2883249679827,"UGPR7BFL","UG","Uganda","UGA",2016,79.05,40.54,1559,6.62366218739434,93,17.1179006896918,17.8755370154975,1.78755370154975,0
"UG7BFL","southbuganda","south buganda",15.8864439025797,NA,34.6822858601535,26.5822254604488,"UGPR7BFL","UG","Uganda","UGA",2016,49.3,19.15,1770,6.62366218739434,93,11.8317775700244,12.3554506914196,1.23554506914196,0
"UG7BFL","teso","teso",52.9878818076935,NA,9.82954688939169,14.3374853682968,"UGPR7BFL","UG","Uganda","UGA",2016,48.32,30.75,896,6.62366218739434,93,39.4638872802469,41.2105544156055,4.12105544156055,0
"UG7BFL","tooro","tooro",16.9623759807618,NA,18.1952220705468,40.5967768705233,"UGPR7BFL","UG","Uganda","UGA",2016,64.41,38.85,1141,6.62366218739434,93,12.6331015861208,13.1922412167767,1.31922412167767,0
"UG7BFL","westnile","west nile",24.6020487687763,NA,12.0231493423591,33.6329748161265,"UGPR7BFL","UG","Uganda","UGA",2016,73.95,43.47,1031,6.62366218739434,93,18.3229154733481,19.1338856155943,1.91338856155943,0
