"baseline","country","variable","records","missing_before","missing_after","surveys","surveys_with_missing","surveys_affected","survey_years_affected","country_name"
"eligible_MAP","ZAF","any_required",15261,0,0,1,0,"","","South Africa"
"eligible_MAP","ZMB","male_pct",234751,0,0,5,0,"","","Zambia"
"eligible_MAP","ZMB","multiple_birth_pct",234751,0,0,5,0,"","","Zambia"
"eligible_MAP","ZMB","mean_birth_order",234751,0,0,5,0,"","","Zambia"
"eligible_MAP","ZMB","mean_maternal_age_birth",234751,0,0,5,0,"","","Zambia"
"eligible_MAP","ZMB","mean_maternal_education_years",234751,0,0,5,0,"","","Zambia"
"eligible_MAP","ZMB","mean_wealth_quintile",234751,13278,13278,5,1,"ZM42FL","2002","Zambia"
"eligible_MAP","ZMB","urban_pct",234751,0,0,5,0,"","","Zambia"
"eligible_MAP","ZMB","dtp3_pct",234751,0,0,5,0,"","","Zambia"
"eligible_MAP","ZMB","measles_pct",234751,0,0,5,0,"","","Zambia"
"eligible_MAP","ZMB","facility_delivery_pct",234751,0,0,5,0,"","","Zambia"
"eligible_MAP","ZMB","exclusive_breastfeeding_pct",234751,13278,13278,5,1,"ZM42FL","2002","Zambia"
"eligible_MAP","ZMB","short_birth_interval_pct",234751,0,0,5,0,"","","Zambia"
"eligible_MAP","ZMB","improved_water_pct",234751,0,0,5,0,"","","Zambia"
"eligible_MAP","ZMB","improved_sanitation_pct",234751,0,0,5,0,"","","Zambia"
"eligible_MAP","ZMB","electricity_pct",234751,0,0,5,0,"","","Zambia"
"eligible_MAP","ZMB","log_hiv_incidence",234751,0,0,5,0,"","","Zambia"
"eligible_MAP","ZMB","log_gdp_pc",234751,0,0,5,0,"","","Zambia"
"eligible_MAP","ZMB","log_health_expenditure_pc",234751,461,461,5,1,"ZM81FL","2024","Zambia"
"eligible_MAP","ZMB","political_stability",234751,4383,4383,5,1,"ZM42FL","2002","Zambia"
"eligible_MAP","ZMB","hib3_pct",234751,24524,0,5,0,"","","Zambia"
"eligible_MAP","ZMB","pcv3_pct",234751,129296,8968,5,2,"ZM61FL; ZM71FL","2013; 2018","Zambia"
"eligible_MAP","ZMB","rotavirus_pct",234751,129296,8968,5,2,"ZM61FL; ZM71FL","2013; 2018","Zambia"
"eligible_MAP","ZMB","any_vaccine",234751,129296,8968,5,2,"ZM61FL; ZM71FL","2013; 2018","Zambia"
"eligible_MAP","ZMB","any_required",234751,129757,22707,5,4,"ZM42FL; ZM61FL; ZM71FL; ZM81FL","2002; 2013; 2018; 2024","Zambia"
"previous_primary","ZMB","male_pct",220920,0,0,4,0,"","","Zambia"
"previous_primary","ZMB","multiple_birth_pct",220920,0,0,4,0,"","","Zambia"
"previous_primary","ZMB","mean_birth_order",220920,0,0,4,0,"","","Zambia"
"previous_primary","ZMB","mean_maternal_age_birth",220920,0,0,4,0,"","","Zambia"
"previous_primary","ZMB","mean_maternal_education_years",220920,0,0,4,0,"","","Zambia"
"previous_primary","ZMB","mean_wealth_quintile",220920,0,0,4,0,"","","Zambia"
"previous_primary","ZMB","urban_pct",220920,0,0,4,0,"","","Zambia"
"previous_primary","ZMB","dtp3_pct",220920,0,0,4,0,"","","Zambia"
"previous_primary","ZMB","measles_pct",220920,0,0,4,0,"","","Zambia"
"previous_primary","ZMB","facility_delivery_pct",220920,0,0,4,0,"","","Zambia"
"previous_primary","ZMB","exclusive_breastfeeding_pct",220920,0,0,4,0,"","","Zambia"
"previous_primary","ZMB","short_birth_interval_pct",220920,0,0,4,0,"","","Zambia"
"previous_primary","ZMB","improved_water_pct",220920,0,0,4,0,"","","Zambia"
"previous_primary","ZMB","improved_sanitation_pct",220920,0,0,4,0,"","","Zambia"
"previous_primary","ZMB","electricity_pct",220920,0,0,4,0,"","","Zambia"
"previous_primary","ZMB","log_hiv_incidence",220920,0,0,4,0,"","","Zambia"
"previous_primary","ZMB","log_gdp_pc",220920,0,0,4,0,"","","Zambia"
"previous_primary","ZMB","log_health_expenditure_pc",220920,0,0,4,0,"","","Zambia"
"previous_primary","ZMB","political_stability",220920,0,0,4,0,"","","Zambia"
"previous_primary","ZMB","hib3_pct",220920,11246,0,4,0,"","","Zambia"
"previous_primary","ZMB","pcv3_pct",220920,115926,8961,4,2,"ZM61FL; ZM71FL","2013; 2018","Zambia"
"previous_primary","ZMB","rotavirus_pct",220920,115926,8961,4,2,"ZM61FL; ZM71FL","2013; 2018","Zambia"
"previous_primary","ZMB","any_vaccine",220920,115926,8961,4,2,"ZM61FL; ZM71FL","2013; 2018","Zambia"
"previous_primary","ZMB","any_required",220920,115926,8961,4,2,"ZM61FL; ZM71FL","2013; 2018","Zambia"
"eligible_MAP","ZWE","male_pct",89571,0,0,3,0,"","","Zimbabwe"
"eligible_MAP","ZWE","multiple_birth_pct",89571,0,0,3,0,"","","Zimbabwe"
"eligible_MAP","ZWE","mean_birth_order",89571,0,0,3,0,"","","Zimbabwe"
"eligible_MAP","ZWE","mean_maternal_age_birth",89571,0,0,3,0,"","","Zimbabwe"
"eligible_MAP","ZWE","mean_maternal_education_years",89571,0,0,3,0,"","","Zimbabwe"
"eligible_MAP","ZWE","mean_wealth_quintile",89571,0,0,3,0,"","","Zimbabwe"
"eligible_MAP","ZWE","urban_pct",89571,0,0,3,0,"","","Zimbabwe"
"eligible_MAP","ZWE","dtp3_pct",89571,0,0,3,0,"","","Zimbabwe"
"eligible_MAP","ZWE","measles_pct",89571,0,0,3,0,"","","Zimbabwe"
"eligible_MAP","ZWE","facility_delivery_pct",89571,6529,6529,3,2,"ZW52FL; ZW62FL","2005; 2010","Zimbabwe"
"eligible_MAP","ZWE","exclusive_breastfeeding_pct",89571,0,0,3,0,"","","Zimbabwe"
"eligible_MAP","ZWE","short_birth_interval_pct",89571,6529,6529,3,2,"ZW52FL; ZW62FL","2005; 2010","Zimbabwe"
"eligible_MAP","ZWE","improved_water_pct",89571,6529,6529,3,2,"ZW52FL; ZW62FL","2005; 2010","Zimbabwe"
"eligible_MAP","ZWE","improved_sanitation_pct",89571,6529,6529,3,2,"ZW52FL; ZW62FL","2005; 2010","Zimbabwe"
"eligible_MAP","ZWE","electricity_pct",89571,6529,6529,3,2,"ZW52FL; ZW62FL","2005; 2010","Zimbabwe"
"eligible_MAP","ZWE","log_hiv_incidence",89571,0,0,3,0,"","","Zimbabwe"
"eligible_MAP","ZWE","log_gdp_pc",89571,0,0,3,0,"","","Zimbabwe"
"eligible_MAP","ZWE","log_health_expenditure_pc",89571,56008,56008,3,2,"ZW52FL; ZW62FL","2005; 2010","Zimbabwe"
"eligible_MAP","ZWE","political_stability",89571,6646,6646,3,1,"ZW52FL","2005","Zimbabwe"
"eligible_MAP","ZWE","hib3_pct",89571,42598,0,3,0,"","","Zimbabwe"
"eligible_MAP","ZWE","pcv3_pct",89571,67773,0,3,0,"","","Zimbabwe"
"eligible_MAP","ZWE","rotavirus_pct",89571,81837,0,3,0,"","","Zimbabwe"
"eligible_MAP","ZWE","any_vaccine",89571,81837,0,3,0,"","","Zimbabwe"
"eligible_MAP","ZWE","any_required",89571,81837,56242,3,2,"ZW52FL; ZW62FL","2005; 2010","Zimbabwe"
"previous_primary","ZWE","male_pct",33563,0,0,2,0,"","","Zimbabwe"
"previous_primary","ZWE","multiple_birth_pct",33563,0,0,2,0,"","","Zimbabwe"
"previous_primary","ZWE","mean_birth_order",33563,0,0,2,0,"","","Zimbabwe"
"previous_primary","ZWE","mean_maternal_age_birth",33563,0,0,2,0,"","","Zimbabwe"
"previous_primary","ZWE","mean_maternal_education_years",33563,0,0,2,0,"","","Zimbabwe"
"previous_primary","ZWE","mean_wealth_quintile",33563,0,0,2,0,"","","Zimbabwe"
"previous_primary","ZWE","urban_pct",33563,0,0,2,0,"","","Zimbabwe"
"previous_primary","ZWE","dtp3_pct",33563,0,0,2,0,"","","Zimbabwe"
"previous_primary","ZWE","measles_pct",33563,0,0,2,0,"","","Zimbabwe"
"previous_primary","ZWE","facility_delivery_pct",33563,234,234,2,1,"ZW62FL","2010","Zimbabwe"
"previous_primary","ZWE","exclusive_breastfeeding_pct",33563,0,0,2,0,"","","Zimbabwe"
"previous_primary","ZWE","short_birth_interval_pct",33563,234,234,2,1,"ZW62FL","2010","Zimbabwe"
"previous_primary","ZWE","improved_water_pct",33563,234,234,2,1,"ZW62FL","2010","Zimbabwe"
"previous_primary","ZWE","improved_sanitation_pct",33563,234,234,2,1,"ZW62FL","2010","Zimbabwe"
"previous_primary","ZWE","electricity_pct",33563,234,234,2,1,"ZW62FL","2010","Zimbabwe"
"previous_primary","ZWE","log_hiv_incidence",33563,0,0,2,0,"","","Zimbabwe"
"previous_primary","ZWE","log_gdp_pc",33563,0,0,2,0,"","","Zimbabwe"
"previous_primary","ZWE","log_health_expenditure_pc",33563,0,0,2,0,"","","Zimbabwe"
"previous_primary","ZWE","political_stability",33563,0,0,2,0,"","","Zimbabwe"
"previous_primary","ZWE","hib3_pct",33563,0,0,2,0,"","","Zimbabwe"
"previous_primary","ZWE","pcv3_pct",33563,11765,0,2,0,"","","Zimbabwe"
"previous_primary","ZWE","rotavirus_pct",33563,25829,0,2,0,"","","Zimbabwe"
"previous_primary","ZWE","any_vaccine",33563,25829,0,2,0,"","","Zimbabwe"
"previous_primary","ZWE","any_required",33563,25829,234,2,1,"ZW62FL","2010","Zimbabwe"
