"baseline","survey","country","survey_year","variable","records","missing_before","missing_after","resolved_records"
"previous_primary","SN7IFL","SEN","2016","rotavirus_pct",38822,31059,8796,22263
"previous_primary","SN7IFL","SEN","2016","any_vaccine",38822,31059,17781,13278
"previous_primary","SN7IFL","SEN","2016","any_required",38822,31059,17781,13278
"eligible_MAP","SN7IFL","SEN","2016","male_pct",38822,0,0,0
"eligible_MAP","SN7IFL","SEN","2016","multiple_birth_pct",38822,0,0,0
"eligible_MAP","SN7IFL","SEN","2016","mean_birth_order",38822,0,0,0
"eligible_MAP","SN7IFL","SEN","2016","mean_maternal_age_birth",38822,0,0,0
"eligible_MAP","SN7IFL","SEN","2016","mean_maternal_education_years",38822,0,0,0
"eligible_MAP","SN7IFL","SEN","2016","mean_wealth_quintile",38822,0,0,0
"eligible_MAP","SN7IFL","SEN","2016","urban_pct",38822,0,0,0
"eligible_MAP","SN7IFL","SEN","2016","dtp3_pct",38822,0,0,0
"eligible_MAP","SN7IFL","SEN","2016","measles_pct",38822,0,0,0
"eligible_MAP","SN7IFL","SEN","2016","facility_delivery_pct",38822,0,0,0
"eligible_MAP","SN7IFL","SEN","2016","exclusive_breastfeeding_pct",38822,0,0,0
"eligible_MAP","SN7IFL","SEN","2016","short_birth_interval_pct",38822,0,0,0
"eligible_MAP","SN7IFL","SEN","2016","improved_water_pct",38822,0,0,0
"eligible_MAP","SN7IFL","SEN","2016","improved_sanitation_pct",38822,0,0,0
"eligible_MAP","SN7IFL","SEN","2016","electricity_pct",38822,0,0,0
"eligible_MAP","SN7IFL","SEN","2016","log_hiv_incidence",38822,0,0,0
"eligible_MAP","SN7IFL","SEN","2016","log_gdp_pc",38822,0,0,0
"eligible_MAP","SN7IFL","SEN","2016","log_health_expenditure_pc",38822,0,0,0
"eligible_MAP","SN7IFL","SEN","2016","political_stability",38822,0,0,0
"eligible_MAP","SN7IFL","SEN","2016","hib3_pct",38822,0,0,0
"eligible_MAP","SN7IFL","SEN","2016","pcv3_pct",38822,22263,8985,13278
"eligible_MAP","SN7IFL","SEN","2016","rotavirus_pct",38822,31059,8796,22263
"eligible_MAP","SN7IFL","SEN","2016","any_vaccine",38822,31059,17781,13278
"eligible_MAP","SN7IFL","SEN","2016","any_required",38822,31059,17781,13278
"previous_primary","SN7ZFL","SEN","2017","male_pct",71285,0,0,0
"previous_primary","SN7ZFL","SEN","2017","multiple_birth_pct",71285,0,0,0
"previous_primary","SN7ZFL","SEN","2017","mean_birth_order",71285,0,0,0
"previous_primary","SN7ZFL","SEN","2017","mean_maternal_age_birth",71285,0,0,0
"previous_primary","SN7ZFL","SEN","2017","mean_maternal_education_years",71285,0,0,0
"previous_primary","SN7ZFL","SEN","2017","mean_wealth_quintile",71285,0,0,0
"previous_primary","SN7ZFL","SEN","2017","urban_pct",71285,0,0,0
"previous_primary","SN7ZFL","SEN","2017","dtp3_pct",71285,0,0,0
"previous_primary","SN7ZFL","SEN","2017","measles_pct",71285,0,0,0
"previous_primary","SN7ZFL","SEN","2017","facility_delivery_pct",71285,0,0,0
"previous_primary","SN7ZFL","SEN","2017","exclusive_breastfeeding_pct",71285,0,0,0
"previous_primary","SN7ZFL","SEN","2017","short_birth_interval_pct",71285,0,0,0
"previous_primary","SN7ZFL","SEN","2017","improved_water_pct",71285,0,0,0
"previous_primary","SN7ZFL","SEN","2017","improved_sanitation_pct",71285,0,0,0
"previous_primary","SN7ZFL","SEN","2017","electricity_pct",71285,0,0,0
"previous_primary","SN7ZFL","SEN","2017","log_hiv_incidence",71285,0,0,0
"previous_primary","SN7ZFL","SEN","2017","log_gdp_pc",71285,0,0,0
"previous_primary","SN7ZFL","SEN","2017","log_health_expenditure_pc",71285,0,0,0
"previous_primary","SN7ZFL","SEN","2017","political_stability",71285,0,0,0
"previous_primary","SN7ZFL","SEN","2017","hib3_pct",71285,0,0,0
"previous_primary","SN7ZFL","SEN","2017","pcv3_pct",71285,22279,16237,6042
"previous_primary","SN7ZFL","SEN","2017","rotavirus_pct",71285,38523,16244,22279
"previous_primary","SN7ZFL","SEN","2017","any_vaccine",71285,38523,32481,6042
"previous_primary","SN7ZFL","SEN","2017","any_required",71285,38523,32481,6042
"eligible_MAP","SN7ZFL","SEN","2017","male_pct",71323,0,0,0
"eligible_MAP","SN7ZFL","SEN","2017","multiple_birth_pct",71323,0,0,0
"eligible_MAP","SN7ZFL","SEN","2017","mean_birth_order",71323,0,0,0
"eligible_MAP","SN7ZFL","SEN","2017","mean_maternal_age_birth",71323,0,0,0
"eligible_MAP","SN7ZFL","SEN","2017","mean_maternal_education_years",71323,0,0,0
"eligible_MAP","SN7ZFL","SEN","2017","mean_wealth_quintile",71323,0,0,0
"eligible_MAP","SN7ZFL","SEN","2017","urban_pct",71323,0,0,0
"eligible_MAP","SN7ZFL","SEN","2017","dtp3_pct",71323,0,0,0
"eligible_MAP","SN7ZFL","SEN","2017","measles_pct",71323,0,0,0
"eligible_MAP","SN7ZFL","SEN","2017","facility_delivery_pct",71323,0,0,0
"eligible_MAP","SN7ZFL","SEN","2017","exclusive_breastfeeding_pct",71323,0,0,0
"eligible_MAP","SN7ZFL","SEN","2017","short_birth_interval_pct",71323,0,0,0
"eligible_MAP","SN7ZFL","SEN","2017","improved_water_pct",71323,0,0,0
"eligible_MAP","SN7ZFL","SEN","2017","improved_sanitation_pct",71323,0,0,0
"eligible_MAP","SN7ZFL","SEN","2017","electricity_pct",71323,0,0,0
"eligible_MAP","SN7ZFL","SEN","2017","log_hiv_incidence",71323,0,0,0
"eligible_MAP","SN7ZFL","SEN","2017","log_gdp_pc",71323,0,0,0
"eligible_MAP","SN7ZFL","SEN","2017","log_health_expenditure_pc",71323,0,0,0
"eligible_MAP","SN7ZFL","SEN","2017","political_stability",71323,0,0,0
"eligible_MAP","SN7ZFL","SEN","2017","hib3_pct",71323,0,0,0
"eligible_MAP","SN7ZFL","SEN","2017","pcv3_pct",71323,22290,16246,6044
"eligible_MAP","SN7ZFL","SEN","2017","rotavirus_pct",71323,38543,16253,22290
"eligible_MAP","SN7ZFL","SEN","2017","any_vaccine",71323,38543,32499,6044
"eligible_MAP","SN7ZFL","SEN","2017","any_required",71323,38543,32499,6044
"previous_primary","SN81FL","SEN","2018","male_pct",39314,0,0,0
"previous_primary","SN81FL","SEN","2018","multiple_birth_pct",39314,0,0,0
"previous_primary","SN81FL","SEN","2018","mean_birth_order",39314,0,0,0
"previous_primary","SN81FL","SEN","2018","mean_maternal_age_birth",39314,0,0,0
"previous_primary","SN81FL","SEN","2018","mean_maternal_education_years",39314,0,0,0
"previous_primary","SN81FL","SEN","2018","mean_wealth_quintile",39314,0,0,0
"previous_primary","SN81FL","SEN","2018","urban_pct",39314,0,0,0
"previous_primary","SN81FL","SEN","2018","dtp3_pct",39314,0,0,0
"previous_primary","SN81FL","SEN","2018","measles_pct",39314,0,0,0
"previous_primary","SN81FL","SEN","2018","facility_delivery_pct",39314,0,0,0
"previous_primary","SN81FL","SEN","2018","exclusive_breastfeeding_pct",39314,0,0,0
"previous_primary","SN81FL","SEN","2018","short_birth_interval_pct",39314,0,0,0
"previous_primary","SN81FL","SEN","2018","improved_water_pct",39314,0,0,0
"previous_primary","SN81FL","SEN","2018","improved_sanitation_pct",39314,0,0,0
"previous_primary","SN81FL","SEN","2018","electricity_pct",39314,0,0,0
"previous_primary","SN81FL","SEN","2018","log_hiv_incidence",39314,0,0,0
"previous_primary","SN81FL","SEN","2018","log_gdp_pc",39314,0,0,0
"previous_primary","SN81FL","SEN","2018","log_health_expenditure_pc",39314,0,0,0
"previous_primary","SN81FL","SEN","2018","political_stability",39314,0,0,0
"previous_primary","SN81FL","SEN","2018","hib3_pct",39314,0,0,0
"previous_primary","SN81FL","SEN","2018","pcv3_pct",39314,3534,3534,0
"previous_primary","SN81FL","SEN","2018","rotavirus_pct",39314,12554,9020,3534
"previous_primary","SN81FL","SEN","2018","any_vaccine",39314,12554,12554,0
"previous_primary","SN81FL","SEN","2018","any_required",39314,12554,12554,0
"eligible_MAP","SN81FL","SEN","2018","male_pct",39314,0,0,0
"eligible_MAP","SN81FL","SEN","2018","multiple_birth_pct",39314,0,0,0
"eligible_MAP","SN81FL","SEN","2018","mean_birth_order",39314,0,0,0
"eligible_MAP","SN81FL","SEN","2018","mean_maternal_age_birth",39314,0,0,0
"eligible_MAP","SN81FL","SEN","2018","mean_maternal_education_years",39314,0,0,0
"eligible_MAP","SN81FL","SEN","2018","mean_wealth_quintile",39314,0,0,0
"eligible_MAP","SN81FL","SEN","2018","urban_pct",39314,0,0,0
"eligible_MAP","SN81FL","SEN","2018","dtp3_pct",39314,0,0,0
"eligible_MAP","SN81FL","SEN","2018","measles_pct",39314,0,0,0
"eligible_MAP","SN81FL","SEN","2018","facility_delivery_pct",39314,0,0,0
"eligible_MAP","SN81FL","SEN","2018","exclusive_breastfeeding_pct",39314,0,0,0
"eligible_MAP","SN81FL","SEN","2018","short_birth_interval_pct",39314,0,0,0
"eligible_MAP","SN81FL","SEN","2018","improved_water_pct",39314,0,0,0
"eligible_MAP","SN81FL","SEN","2018","improved_sanitation_pct",39314,0,0,0
"eligible_MAP","SN81FL","SEN","2018","electricity_pct",39314,0,0,0
"eligible_MAP","SN81FL","SEN","2018","log_hiv_incidence",39314,0,0,0
"eligible_MAP","SN81FL","SEN","2018","log_gdp_pc",39314,0,0,0
"eligible_MAP","SN81FL","SEN","2018","log_health_expenditure_pc",39314,0,0,0
"eligible_MAP","SN81FL","SEN","2018","political_stability",39314,0,0,0
"eligible_MAP","SN81FL","SEN","2018","hib3_pct",39314,0,0,0
"eligible_MAP","SN81FL","SEN","2018","pcv3_pct",39314,3534,3534,0
"eligible_MAP","SN81FL","SEN","2018","rotavirus_pct",39314,12554,9020,3534
"eligible_MAP","SN81FL","SEN","2018","any_vaccine",39314,12554,12554,0
"eligible_MAP","SN81FL","SEN","2018","any_required",39314,12554,12554,0
"previous_primary","SN8BFL","SEN","2019","male_pct",35332,0,0,0
"previous_primary","SN8BFL","SEN","2019","multiple_birth_pct",35332,0,0,0
"previous_primary","SN8BFL","SEN","2019","mean_birth_order",35332,0,0,0
"previous_primary","SN8BFL","SEN","2019","mean_maternal_age_birth",35332,0,0,0
"previous_primary","SN8BFL","SEN","2019","mean_maternal_education_years",35332,0,0,0
"previous_primary","SN8BFL","SEN","2019","mean_wealth_quintile",35332,0,0,0
"previous_primary","SN8BFL","SEN","2019","urban_pct",35332,0,0,0
"previous_primary","SN8BFL","SEN","2019","dtp3_pct",35332,0,0,0
"previous_primary","SN8BFL","SEN","2019","measles_pct",35332,0,0,0
"previous_primary","SN8BFL","SEN","2019","facility_delivery_pct",35332,0,0,0
"previous_primary","SN8BFL","SEN","2019","exclusive_breastfeeding_pct",35332,0,0,0
"previous_primary","SN8BFL","SEN","2019","short_birth_interval_pct",35332,0,0,0
"previous_primary","SN8BFL","SEN","2019","improved_water_pct",35332,0,0,0
"previous_primary","SN8BFL","SEN","2019","improved_sanitation_pct",35332,0,0,0
"previous_primary","SN8BFL","SEN","2019","electricity_pct",35332,0,0,0
"previous_primary","SN8BFL","SEN","2019","log_hiv_incidence",35332,0,0,0
"previous_primary","SN8BFL","SEN","2019","log_gdp_pc",35332,0,0,0
"previous_primary","SN8BFL","SEN","2019","log_health_expenditure_pc",35332,0,0,0
"previous_primary","SN8BFL","SEN","2019","political_stability",35332,0,0,0
"previous_primary","SN8BFL","SEN","2019","hib3_pct",35332,0,0,0
"previous_primary","SN8BFL","SEN","2019","pcv3_pct",35332,0,0,0
"previous_primary","SN8BFL","SEN","2019","rotavirus_pct",35332,3308,3308,0
"previous_primary","SN8BFL","SEN","2019","any_vaccine",35332,3308,3308,0
"previous_primary","SN8BFL","SEN","2019","any_required",35332,3308,3308,0
"eligible_MAP","SN8BFL","SEN","2019","male_pct",35351,0,0,0
"eligible_MAP","SN8BFL","SEN","2019","multiple_birth_pct",35351,0,0,0
"eligible_MAP","SN8BFL","SEN","2019","mean_birth_order",35351,0,0,0
"eligible_MAP","SN8BFL","SEN","2019","mean_maternal_age_birth",35351,0,0,0
"eligible_MAP","SN8BFL","SEN","2019","mean_maternal_education_years",35351,0,0,0
"eligible_MAP","SN8BFL","SEN","2019","mean_wealth_quintile",35351,0,0,0
"eligible_MAP","SN8BFL","SEN","2019","urban_pct",35351,0,0,0
"eligible_MAP","SN8BFL","SEN","2019","dtp3_pct",35351,0,0,0
"eligible_MAP","SN8BFL","SEN","2019","measles_pct",35351,0,0,0
"eligible_MAP","SN8BFL","SEN","2019","facility_delivery_pct",35351,0,0,0
"eligible_MAP","SN8BFL","SEN","2019","exclusive_breastfeeding_pct",35351,0,0,0
"eligible_MAP","SN8BFL","SEN","2019","short_birth_interval_pct",35351,0,0,0
"eligible_MAP","SN8BFL","SEN","2019","improved_water_pct",35351,0,0,0
"eligible_MAP","SN8BFL","SEN","2019","improved_sanitation_pct",35351,0,0,0
"eligible_MAP","SN8BFL","SEN","2019","electricity_pct",35351,0,0,0
"eligible_MAP","SN8BFL","SEN","2019","log_hiv_incidence",35351,0,0,0
"eligible_MAP","SN8BFL","SEN","2019","log_gdp_pc",35351,0,0,0
"eligible_MAP","SN8BFL","SEN","2019","log_health_expenditure_pc",35351,0,0,0
"eligible_MAP","SN8BFL","SEN","2019","political_stability",35351,0,0,0
"eligible_MAP","SN8BFL","SEN","2019","hib3_pct",35351,0,0,0
"eligible_MAP","SN8BFL","SEN","2019","pcv3_pct",35351,0,0,0
"eligible_MAP","SN8BFL","SEN","2019","rotavirus_pct",35351,3311,3311,0
"eligible_MAP","SN8BFL","SEN","2019","any_vaccine",35351,3311,3311,0
"eligible_MAP","SN8BFL","SEN","2019","any_required",35351,3311,3311,0
"previous_primary","SN8SFL","SEN","2023","male_pct",61934,0,0,0
"previous_primary","SN8SFL","SEN","2023","multiple_birth_pct",61934,0,0,0
"previous_primary","SN8SFL","SEN","2023","mean_birth_order",61934,0,0,0
"previous_primary","SN8SFL","SEN","2023","mean_maternal_age_birth",61934,0,0,0
"previous_primary","SN8SFL","SEN","2023","mean_maternal_education_years",61934,0,0,0
"previous_primary","SN8SFL","SEN","2023","mean_wealth_quintile",61934,0,0,0
"previous_primary","SN8SFL","SEN","2023","urban_pct",61934,0,0,0
"previous_primary","SN8SFL","SEN","2023","dtp3_pct",61934,0,0,0
"previous_primary","SN8SFL","SEN","2023","measles_pct",61934,0,0,0
"previous_primary","SN8SFL","SEN","2023","facility_delivery_pct",61934,0,0,0
"previous_primary","SN8SFL","SEN","2023","exclusive_breastfeeding_pct",61934,0,0,0
"previous_primary","SN8SFL","SEN","2023","short_birth_interval_pct",61934,0,0,0
"previous_primary","SN8SFL","SEN","2023","improved_water_pct",61934,0,0,0
"previous_primary","SN8SFL","SEN","2023","improved_sanitation_pct",61934,0,0,0
"previous_primary","SN8SFL","SEN","2023","electricity_pct",61934,0,0,0
"previous_primary","SN8SFL","SEN","2023","log_hiv_incidence",61934,0,0,0
"previous_primary","SN8SFL","SEN","2023","log_gdp_pc",61934,0,0,0
"previous_primary","SN8SFL","SEN","2023","log_health_expenditure_pc",61934,0,0,0
"previous_primary","SN8SFL","SEN","2023","political_stability",61934,0,0,0
"previous_primary","SN8SFL","SEN","2023","hib3_pct",61934,0,0,0
"previous_primary","SN8SFL","SEN","2023","pcv3_pct",61934,0,0,0
"previous_primary","SN8SFL","SEN","2023","rotavirus_pct",61934,0,0,0
"previous_primary","SN8SFL","SEN","2023","any_vaccine",61934,0,0,0
"previous_primary","SN8SFL","SEN","2023","any_required",61934,0,0,0
"eligible_MAP","SN8SFL","SEN","2023","male_pct",61934,0,0,0
"eligible_MAP","SN8SFL","SEN","2023","multiple_birth_pct",61934,0,0,0
"eligible_MAP","SN8SFL","SEN","2023","mean_birth_order",61934,0,0,0
"eligible_MAP","SN8SFL","SEN","2023","mean_maternal_age_birth",61934,0,0,0
"eligible_MAP","SN8SFL","SEN","2023","mean_maternal_education_years",61934,0,0,0
"eligible_MAP","SN8SFL","SEN","2023","mean_wealth_quintile",61934,0,0,0
"eligible_MAP","SN8SFL","SEN","2023","urban_pct",61934,0,0,0
"eligible_MAP","SN8SFL","SEN","2023","dtp3_pct",61934,0,0,0
"eligible_MAP","SN8SFL","SEN","2023","measles_pct",61934,0,0,0
"eligible_MAP","SN8SFL","SEN","2023","facility_delivery_pct",61934,0,0,0
"eligible_MAP","SN8SFL","SEN","2023","exclusive_breastfeeding_pct",61934,0,0,0
"eligible_MAP","SN8SFL","SEN","2023","short_birth_interval_pct",61934,0,0,0
"eligible_MAP","SN8SFL","SEN","2023","improved_water_pct",61934,0,0,0
"eligible_MAP","SN8SFL","SEN","2023","improved_sanitation_pct",61934,0,0,0
"eligible_MAP","SN8SFL","SEN","2023","electricity_pct",61934,0,0,0
"eligible_MAP","SN8SFL","SEN","2023","log_hiv_incidence",61934,0,0,0
"eligible_MAP","SN8SFL","SEN","2023","log_gdp_pc",61934,0,0,0
"eligible_MAP","SN8SFL","SEN","2023","log_health_expenditure_pc",61934,0,0,0
"eligible_MAP","SN8SFL","SEN","2023","political_stability",61934,0,0,0
"eligible_MAP","SN8SFL","SEN","2023","hib3_pct",61934,0,0,0
"eligible_MAP","SN8SFL","SEN","2023","pcv3_pct",61934,0,0,0
"eligible_MAP","SN8SFL","SEN","2023","rotavirus_pct",61934,0,0,0
"eligible_MAP","SN8SFL","SEN","2023","any_vaccine",61934,0,0,0
"eligible_MAP","SN8SFL","SEN","2023","any_required",61934,0,0,0
"previous_primary","SL51FL","SLE","2008","male_pct",31285,0,0,0
"previous_primary","SL51FL","SLE","2008","multiple_birth_pct",31285,0,0,0
"previous_primary","SL51FL","SLE","2008","mean_birth_order",31285,0,0,0
"previous_primary","SL51FL","SLE","2008","mean_maternal_age_birth",31285,0,0,0
"previous_primary","SL51FL","SLE","2008","mean_maternal_education_years",31285,0,0,0
"previous_primary","SL51FL","SLE","2008","mean_wealth_quintile",31285,0,0,0
"previous_primary","SL51FL","SLE","2008","urban_pct",31285,0,0,0
"previous_primary","SL51FL","SLE","2008","dtp3_pct",31285,0,0,0
"previous_primary","SL51FL","SLE","2008","measles_pct",31285,0,0,0
"previous_primary","SL51FL","SLE","2008","facility_delivery_pct",31285,0,0,0
"previous_primary","SL51FL","SLE","2008","exclusive_breastfeeding_pct",31285,0,0,0
"previous_primary","SL51FL","SLE","2008","short_birth_interval_pct",31285,0,0,0
"previous_primary","SL51FL","SLE","2008","improved_water_pct",31285,0,0,0
"previous_primary","SL51FL","SLE","2008","improved_sanitation_pct",31285,0,0,0
"previous_primary","SL51FL","SLE","2008","electricity_pct",31285,0,0,0
"previous_primary","SL51FL","SLE","2008","log_hiv_incidence",31285,0,0,0
"previous_primary","SL51FL","SLE","2008","log_gdp_pc",31285,0,0,0
"previous_primary","SL51FL","SLE","2008","log_health_expenditure_pc",31285,0,0,0
"previous_primary","SL51FL","SLE","2008","political_stability",31285,0,0,0
"previous_primary","SL51FL","SLE","2008","hib3_pct",31285,24743,0,24743
"previous_primary","SL51FL","SLE","2008","pcv3_pct",31285,31285,0,31285
"previous_primary","SL51FL","SLE","2008","rotavirus_pct",31285,31285,0,31285
"previous_primary","SL51FL","SLE","2008","any_vaccine",31285,31285,0,31285
"previous_primary","SL51FL","SLE","2008","any_required",31285,31285,0,31285
"eligible_MAP","SL51FL","SLE","2008","male_pct",31344,0,0,0
"eligible_MAP","SL51FL","SLE","2008","multiple_birth_pct",31344,0,0,0
"eligible_MAP","SL51FL","SLE","2008","mean_birth_order",31344,0,0,0
"eligible_MAP","SL51FL","SLE","2008","mean_maternal_age_birth",31344,0,0,0
"eligible_MAP","SL51FL","SLE","2008","mean_maternal_education_years",31344,0,0,0
"eligible_MAP","SL51FL","SLE","2008","mean_wealth_quintile",31344,0,0,0
"eligible_MAP","SL51FL","SLE","2008","urban_pct",31344,0,0,0
"eligible_MAP","SL51FL","SLE","2008","dtp3_pct",31344,0,0,0
"eligible_MAP","SL51FL","SLE","2008","measles_pct",31344,0,0,0
"eligible_MAP","SL51FL","SLE","2008","facility_delivery_pct",31344,0,0,0
"eligible_MAP","SL51FL","SLE","2008","exclusive_breastfeeding_pct",31344,0,0,0
"eligible_MAP","SL51FL","SLE","2008","short_birth_interval_pct",31344,0,0,0
"eligible_MAP","SL51FL","SLE","2008","improved_water_pct",31344,0,0,0
"eligible_MAP","SL51FL","SLE","2008","improved_sanitation_pct",31344,0,0,0
"eligible_MAP","SL51FL","SLE","2008","electricity_pct",31344,0,0,0
"eligible_MAP","SL51FL","SLE","2008","log_hiv_incidence",31344,0,0,0
"eligible_MAP","SL51FL","SLE","2008","log_gdp_pc",31344,0,0,0
"eligible_MAP","SL51FL","SLE","2008","log_health_expenditure_pc",31344,0,0,0
"eligible_MAP","SL51FL","SLE","2008","political_stability",31344,0,0,0
"eligible_MAP","SL51FL","SLE","2008","hib3_pct",31344,24787,0,24787
"eligible_MAP","SL51FL","SLE","2008","pcv3_pct",31344,31344,0,31344
"eligible_MAP","SL51FL","SLE","2008","rotavirus_pct",31344,31344,0,31344
"eligible_MAP","SL51FL","SLE","2008","any_vaccine",31344,31344,0,31344
"eligible_MAP","SL51FL","SLE","2008","any_required",31344,31344,0,31344
"previous_primary","SL61FL","SLE","2013","male_pct",68029,0,0,0
"previous_primary","SL61FL","SLE","2013","multiple_birth_pct",68029,0,0,0
"previous_primary","SL61FL","SLE","2013","mean_birth_order",68029,0,0,0
"previous_primary","SL61FL","SLE","2013","mean_maternal_age_birth",68029,0,0,0
"previous_primary","SL61FL","SLE","2013","mean_maternal_education_years",68029,0,0,0
"previous_primary","SL61FL","SLE","2013","mean_wealth_quintile",68029,0,0,0
"previous_primary","SL61FL","SLE","2013","urban_pct",68029,0,0,0
"previous_primary","SL61FL","SLE","2013","dtp3_pct",68029,0,0,0
"previous_primary","SL61FL","SLE","2013","measles_pct",68029,0,0,0
"previous_primary","SL61FL","SLE","2013","facility_delivery_pct",68029,7379,7379,0
"previous_primary","SL61FL","SLE","2013","exclusive_breastfeeding_pct",68029,0,0,0
"previous_primary","SL61FL","SLE","2013","short_birth_interval_pct",68029,7379,7379,0
"previous_primary","SL61FL","SLE","2013","improved_water_pct",68029,7379,7379,0
"previous_primary","SL61FL","SLE","2013","improved_sanitation_pct",68029,7379,7379,0
"previous_primary","SL61FL","SLE","2013","electricity_pct",68029,7379,7379,0
"previous_primary","SL61FL","SLE","2013","log_hiv_incidence",68029,0,0,0
"previous_primary","SL61FL","SLE","2013","log_gdp_pc",68029,0,0,0
"previous_primary","SL61FL","SLE","2013","log_health_expenditure_pc",68029,0,0,0
"previous_primary","SL61FL","SLE","2013","political_stability",68029,0,0,0
"previous_primary","SL61FL","SLE","2013","hib3_pct",68029,0,0,0
"previous_primary","SL61FL","SLE","2013","pcv3_pct",68029,36888,0,36888
"previous_primary","SL61FL","SLE","2013","rotavirus_pct",68029,68029,0,68029
"previous_primary","SL61FL","SLE","2013","any_vaccine",68029,68029,0,68029
"previous_primary","SL61FL","SLE","2013","any_required",68029,68029,7379,60650
"eligible_MAP","SL61FL","SLE","2013","male_pct",68076,0,0,0
"eligible_MAP","SL61FL","SLE","2013","multiple_birth_pct",68076,0,0,0
"eligible_MAP","SL61FL","SLE","2013","mean_birth_order",68076,0,0,0
"eligible_MAP","SL61FL","SLE","2013","mean_maternal_age_birth",68076,0,0,0
"eligible_MAP","SL61FL","SLE","2013","mean_maternal_education_years",68076,0,0,0
"eligible_MAP","SL61FL","SLE","2013","mean_wealth_quintile",68076,0,0,0
"eligible_MAP","SL61FL","SLE","2013","urban_pct",68076,0,0,0
"eligible_MAP","SL61FL","SLE","2013","dtp3_pct",68076,0,0,0
"eligible_MAP","SL61FL","SLE","2013","measles_pct",68076,0,0,0
"eligible_MAP","SL61FL","SLE","2013","facility_delivery_pct",68076,7383,7383,0
"eligible_MAP","SL61FL","SLE","2013","exclusive_breastfeeding_pct",68076,0,0,0
"eligible_MAP","SL61FL","SLE","2013","short_birth_interval_pct",68076,7383,7383,0
"eligible_MAP","SL61FL","SLE","2013","improved_water_pct",68076,7383,7383,0
"eligible_MAP","SL61FL","SLE","2013","improved_sanitation_pct",68076,7383,7383,0
"eligible_MAP","SL61FL","SLE","2013","electricity_pct",68076,7383,7383,0
"eligible_MAP","SL61FL","SLE","2013","log_hiv_incidence",68076,0,0,0
"eligible_MAP","SL61FL","SLE","2013","log_gdp_pc",68076,0,0,0
"eligible_MAP","SL61FL","SLE","2013","log_health_expenditure_pc",68076,0,0,0
"eligible_MAP","SL61FL","SLE","2013","political_stability",68076,0,0,0
"eligible_MAP","SL61FL","SLE","2013","hib3_pct",68076,0,0,0
"eligible_MAP","SL61FL","SLE","2013","pcv3_pct",68076,36915,0,36915
"eligible_MAP","SL61FL","SLE","2013","rotavirus_pct",68076,68076,0,68076
"eligible_MAP","SL61FL","SLE","2013","any_vaccine",68076,68076,0,68076
"eligible_MAP","SL61FL","SLE","2013","any_required",68076,68076,7383,60693
"previous_primary","SL7AFL","SLE","2019","male_pct",57080,0,0,0
"previous_primary","SL7AFL","SLE","2019","multiple_birth_pct",57080,0,0,0
"previous_primary","SL7AFL","SLE","2019","mean_birth_order",57080,0,0,0
"previous_primary","SL7AFL","SLE","2019","mean_maternal_age_birth",57080,0,0,0
"previous_primary","SL7AFL","SLE","2019","mean_maternal_education_years",57080,0,0,0
"previous_primary","SL7AFL","SLE","2019","mean_wealth_quintile",57080,0,0,0
"previous_primary","SL7AFL","SLE","2019","urban_pct",57080,0,0,0
"previous_primary","SL7AFL","SLE","2019","dtp3_pct",57080,0,0,0
"previous_primary","SL7AFL","SLE","2019","measles_pct",57080,0,0,0
"previous_primary","SL7AFL","SLE","2019","facility_delivery_pct",57080,0,0,0
"previous_primary","SL7AFL","SLE","2019","exclusive_breastfeeding_pct",57080,0,0,0
"previous_primary","SL7AFL","SLE","2019","short_birth_interval_pct",57080,0,0,0
"previous_primary","SL7AFL","SLE","2019","improved_water_pct",57080,0,0,0
"previous_primary","SL7AFL","SLE","2019","improved_sanitation_pct",57080,0,0,0
"previous_primary","SL7AFL","SLE","2019","electricity_pct",57080,0,0,0
"previous_primary","SL7AFL","SLE","2019","log_hiv_incidence",57080,0,0,0
"previous_primary","SL7AFL","SLE","2019","log_gdp_pc",57080,0,0,0
"previous_primary","SL7AFL","SLE","2019","log_health_expenditure_pc",57080,0,0,0
"previous_primary","SL7AFL","SLE","2019","political_stability",57080,0,0,0
"previous_primary","SL7AFL","SLE","2019","hib3_pct",57080,0,0,0
"previous_primary","SL7AFL","SLE","2019","pcv3_pct",57080,0,0,0
"previous_primary","SL7AFL","SLE","2019","rotavirus_pct",57080,0,0,0
"previous_primary","SL7AFL","SLE","2019","any_vaccine",57080,0,0,0
"previous_primary","SL7AFL","SLE","2019","any_required",57080,0,0,0
"eligible_MAP","SL7AFL","SLE","2019","male_pct",57080,0,0,0
"eligible_MAP","SL7AFL","SLE","2019","multiple_birth_pct",57080,0,0,0
"eligible_MAP","SL7AFL","SLE","2019","mean_birth_order",57080,0,0,0
"eligible_MAP","SL7AFL","SLE","2019","mean_maternal_age_birth",57080,0,0,0
"eligible_MAP","SL7AFL","SLE","2019","mean_maternal_education_years",57080,0,0,0
"eligible_MAP","SL7AFL","SLE","2019","mean_wealth_quintile",57080,0,0,0
"eligible_MAP","SL7AFL","SLE","2019","urban_pct",57080,0,0,0
"eligible_MAP","SL7AFL","SLE","2019","dtp3_pct",57080,0,0,0
"eligible_MAP","SL7AFL","SLE","2019","measles_pct",57080,0,0,0
"eligible_MAP","SL7AFL","SLE","2019","facility_delivery_pct",57080,0,0,0
"eligible_MAP","SL7AFL","SLE","2019","exclusive_breastfeeding_pct",57080,0,0,0
