"svkey","iso3","survey_year","band","month","age_months","person_months_w","person_months_n","deaths_w","deaths_n"
"TD41FL","TCD",2004,"12-23 months",3,15,156.030276,197,0,0
"GN52FL","GIN",2005,"12-23 months",3,15,29.956098,32,0,0
"SN4AFL","SEN",2005,"12-23 months",3,15,924.12637,948,0,0
"BJ51FL","BEN",2006,"12-23 months",3,15,55.973683,49,0,0
"ML53FL","MLI",2006,"12-23 months",3,15,739.347375,735,2.471514,3
"NI51FL","NER",2006,"12-23 months",3,15,612.513226,633,0.303951,1
"NG53FL","NGA",2008,"12-23 months",3,15,341.235341,285,0.834239,1
"SN5AFL","SEN",2008,"12-23 months",3,15,791.938611,869,0.402804,1
"BF62FL","BFA",2010,"12-23 months",3,15,956.05083,891,5.056997,4
"NG61FL","NGA",2010,"12-23 months",3,15,89.186765,66,0.547382,1
"SN61FL","SEN",2010,"12-23 months",3,15,877.51818,886,0,0
"CM61FL","CMR",2011,"12-23 months",3,15,175.435352,111,0,0
"BJ61FL","BEN",2012,"12-23 months",3,15,29.01559,33,0,0
"GN62FL","GIN",2012,"12-23 months",3,15,48.490431,58,0,0
"ML6AFL","MLI",2012,"12-23 months",3,15,457.331038,454,0,0
"NI61FL","NER",2012,"12-23 months",3,15,778.097823,711,1.042569,1
"SN6DFL","SEN",2012,"12-23 months",3,15,510.40601,541,0,0
"GM61FL","GMB",2013,"12-23 months",3,15,600.372899,597,0,0
"NG6AFL","NGA",2013,"12-23 months",3,15,680.149117000001,529,2.947147,2
"SN71FL","SEN",2014,"12-23 months",3,15,518.045007,537,0,0
"TD71FL","TCD",2014,"12-23 months",3,15,505.98661,571,0,0
"SN7AFL","SEN",2015,"12-23 months",3,15,650.173437,637,0,0
"SN7IFL","SEN",2016,"12-23 months",3,15,536.250488,563,0,0
"BJ71FL","BEN",2017,"12-23 months",3,15,109.676925,96,0,0
"SN7ZFL","SEN",2017,"12-23 months",3,15,1001.021076,1045,0,0
"CM71FL","CMR",2018,"12-23 months",3,15,118.554341,81,1.322858,1
"GN71FL","GIN",2018,"12-23 months",3,15,82.761889,101,0,0
"ML7AFL","MLI",2018,"12-23 months",3,15,543.659678,520,0,0
"NG7BFL","NGA",2018,"12-23 months",3,15,558.724250000001,469,2.684213,3
"SN81FL","SEN",2018,"12-23 months",3,15,561.429854,590,0.828295,1
"GM81FL","GMB",2019,"12-23 months",3,15,671.180567,679,0,0
"SN8BFL","SEN",2019,"12-23 months",3,15,514.221025,548,0,0
"MR71FL","MRT",2020,"12-23 months",3,15,1066.007595,1077,0.767834,1
"BF81FL","BFA",2021,"12-23 months",3,15,872.867845,827,0,0
"ML8AFL","MLI",2023,"12-23 months",3,15,1320.965218,1281,2.116281,2
"SN8SFL","SEN",2023,"12-23 months",3,15,916.613973,945,0.950591,1
"NG8BFL","NGA",2024,"12-23 months",3,15,879.870154999998,651,1.308412,2
"ML41FL","MLI",2001,"12-23 months",4,15,756.503453,680,2.842076,1
"BF43FL","BFA",2003,"12-23 months",4,15,555.097002,492,0,0
"NG4BFL","NGA",2003,"12-23 months",4,15,202.475539,162,0,0
"CM44FL","CMR",2004,"12-23 months",4,15,182.02038,111,1.57786,1
"TD41FL","TCD",2004,"12-23 months",4,15,107.802996,139,0,0
"GN52FL","GIN",2005,"12-23 months",4,15,62.056402,69,0,0
"SN4AFL","SEN",2005,"12-23 months",4,15,982.399683,937,0,0
"BJ51FL","BEN",2006,"12-23 months",4,15,97.4552870000001,91,1.252948,1
"ML53FL","MLI",2006,"12-23 months",4,15,922.668413,945,0.327343,1
"NI51FL","NER",2006,"12-23 months",4,15,669.800391,633,1.106674,1
"NG53FL","NGA",2008,"12-23 months",4,15,719.167033000004,662,1.704535,2
"SN5AFL","SEN",2008,"12-23 months",4,15,901.348802,893,0,0
"BF62FL","BFA",2010,"12-23 months",4,15,942.099768,859,2.975868,3
"NG61FL","NGA",2010,"12-23 months",4,15,129.208358,92,0,0
"SN61FL","SEN",2010,"12-23 months",4,15,693.925689,758,0,0
"CM61FL","CMR",2011,"12-23 months",4,15,204.547637,134,0,0
"BJ61FL","BEN",2012,"12-23 months",4,15,151.153791,165,0,0
"GN62FL","GIN",2012,"12-23 months",4,15,97.46516,112,0,0
"ML6AFL","MLI",2012,"12-23 months",4,15,681.387363,668,1.931174,1
"NI61FL","NER",2012,"12-23 months",4,15,1415.233774,1375,1.078448,1
"SN6DFL","SEN",2012,"12-23 months",4,15,409.524381,450,0,0
"GM61FL","GMB",2013,"12-23 months",4,15,609.159116,588,0,0
"NG6AFL","NGA",2013,"12-23 months",4,15,1208.676495,1027,2.438048,3
"SN71FL","SEN",2014,"12-23 months",4,15,531.314198,548,0,0
"TD71FL","TCD",2014,"12-23 months",4,15,477.108335,571,0.169675,1
"SN7AFL","SEN",2015,"12-23 months",4,15,548.289974,544,1.22716,1
"SN7IFL","SEN",2016,"12-23 months",4,15,490.706752,536,0,0
"BJ71FL","BEN",2017,"12-23 months",4,15,140.06449,122,0,0
"SN7ZFL","SEN",2017,"12-23 months",4,15,989.115896,1004,0,0
"CM71FL","CMR",2018,"12-23 months",4,15,122.603227,82,0,0
"GN71FL","GIN",2018,"12-23 months",4,15,190.786003,235,0,0
"ML7AFL","MLI",2018,"12-23 months",4,15,660.715284,659,0,0
"NG7BFL","NGA",2018,"12-23 months",4,15,839.384357,685,0,0
"SN81FL","SEN",2018,"12-23 months",4,15,469.442907,528,0,0
"GM81FL","GMB",2019,"12-23 months",4,15,659.395677,707,0,0
"SN8BFL","SEN",2019,"12-23 months",4,15,457.552291,492,0,0
"MR71FL","MRT",2020,"12-23 months",4,15,985.36305,963,0,0
"BF81FL","BFA",2021,"12-23 months",4,15,1013.02245,940,0.8158,1
"ML8AFL","MLI",2023,"12-23 months",4,15,1082.121953,1072,0,0
"SN8SFL","SEN",2023,"12-23 months",4,15,963.387611,956,0,0
"NG8BFL","NGA",2024,"12-23 months",4,15,593.068616999999,415,1.778868,1
"ML41FL","MLI",2001,"12-23 months",5,15,778.028908,702,1.241226,1
"BF43FL","BFA",2003,"12-23 months",5,15,688.714869,569,4.240116,3
"NG4BFL","NGA",2003,"12-23 months",5,15,140.130841,119,2.031098,2
"CM44FL","CMR",2004,"12-23 months",5,15,175.44116,106,0,0
"TD41FL","TCD",2004,"12-23 months",5,15,199.225665,216,0,0
"GN52FL","GIN",2005,"12-23 months",5,15,86.144332,91,0,0
"SN4AFL","SEN",2005,"12-23 months",5,15,785.278843,806,1.108657,1
"BJ51FL","BEN",2006,"12-23 months",5,15,127.764451,111,0,0
"ML53FL","MLI",2006,"12-23 months",5,15,1056.554151,1052,3.782426,2
"NI51FL","NER",2006,"12-23 months",5,15,778.252325,746,1.24044,1
"NG53FL","NGA",2008,"12-23 months",5,15,719.331887000004,654,1.905666,2
"SN5AFL","SEN",2008,"12-23 months",5,15,928.156328,966,0.882166,2
"BF62FL","BFA",2010,"12-23 months",5,15,907.195214,832,0,0
"NG61FL","NGA",2010,"12-23 months",5,15,114.401908,84,0,0
"SN61FL","SEN",2010,"12-23 months",5,15,712.547743,738,0,0
"CM61FL","CMR",2011,"12-23 months",5,15,249.268276,160,0,0
"BJ61FL","BEN",2012,"12-23 months",5,15,41.499693,47,0,0
"GN62FL","GIN",2012,"12-23 months",5,15,117.600333,139,0.764482,1
"ML6AFL","MLI",2012,"12-23 months",5,15,716.93958,698,0,0
"NI61FL","NER",2012,"12-23 months",5,15,1263.964085,1201,0,0
"SN6DFL","SEN",2012,"12-23 months",5,15,431.187378,471,0,0
"GM61FL","GMB",2013,"12-23 months",5,15,652.886378,625,0,0
"NG6AFL","NGA",2013,"12-23 months",5,15,1345.24454100001,1129,2.412045,2
"SN71FL","SEN",2014,"12-23 months",5,15,513.782363,527,0,0
"TD71FL","TCD",2014,"12-23 months",5,15,577.832587,632,0.708737,1
"SN7AFL","SEN",2015,"12-23 months",5,15,485.020277,540,0,0
"SN7IFL","SEN",2016,"12-23 months",5,15,454.044812,463,0,0
"BJ71FL","BEN",2017,"12-23 months",5,15,114.027322,102,0,0
"SN7ZFL","SEN",2017,"12-23 months",5,15,830.389192,892,1.044745,1
"CM71FL","CMR",2018,"12-23 months",5,15,136.951344,91,0,0
"GN71FL","GIN",2018,"12-23 months",5,15,220.963043,269,0.837006,1
"ML7AFL","MLI",2018,"12-23 months",5,15,700.213489,687,0,0
"NG7BFL","NGA",2018,"12-23 months",5,15,921.357817999998,776,2.280264,2
"SN81FL","SEN",2018,"12-23 months",5,15,433.284989,444,0,0
"GM81FL","GMB",2019,"12-23 months",5,15,602.759004,637,2.385005,2
"SN8BFL","SEN",2019,"12-23 months",5,15,386.648933,414,0.831667,1
"MR71FL","MRT",2020,"12-23 months",5,15,857.241015,819,0,0
"BF81FL","BFA",2021,"12-23 months",5,15,726.207499,681,0,0
"ML8AFL","MLI",2023,"12-23 months",5,15,945.098364,975,1.70569,2
"SN8SFL","SEN",2023,"12-23 months",5,15,716.811845,779,0,0
"NG8BFL","NGA",2024,"12-23 months",5,15,620.409707999999,463,1.359269,2
"ML41FL","MLI",2001,"12-23 months",6,15,842.931008,792,0,0
"BF43FL","BFA",2003,"12-23 months",6,15,720.324237,641,4.878811,3
"NG4BFL","NGA",2003,"12-23 months",6,15,215.573238,168,0,0
"CM44FL","CMR",2004,"12-23 months",6,15,201.997,122,0,0
"TD41FL","TCD",2004,"12-23 months",6,15,186.918048,234,0,0
"GN52FL","GIN",2005,"12-23 months",6,15,111.792872,119,0,0
"SN4AFL","SEN",2005,"12-23 months",6,15,751.708297,770,1.218734,1
"BJ51FL","BEN",2006,"12-23 months",6,15,100.192491,88,0,0
"ML53FL","MLI",2006,"12-23 months",6,15,1150.531955,1187,5.153555,3
"NI51FL","NER",2006,"12-23 months",6,15,795.033785,719,0.481034,1
"NG53FL","NGA",2008,"12-23 months",6,15,743.410299000004,682,2.657368,3
"SN5AFL","SEN",2008,"12-23 months",6,15,998.166462,1004,0,0
"BF62FL","BFA",2010,"12-23 months",6,15,1039.495474,958,3.975602,3
"NG61FL","NGA",2010,"12-23 months",6,15,125.072596,91,1.817443,1
"SN61FL","SEN",2010,"12-23 months",6,15,751.525986,823,0,0
"CM61FL","CMR",2011,"12-23 months",6,15,193.882899,131,0,0
"BJ61FL","BEN",2012,"12-23 months",6,15,25.872914,32,0,0
"GN62FL","GIN",2012,"12-23 months",6,15,111.607601,126,0,0
"ML6AFL","MLI",2012,"12-23 months",6,15,867.242687,873,0,0
"NI61FL","NER",2012,"12-23 months",6,15,1395.698366,1370,0,0
"SN6DFL","SEN",2012,"12-23 months",6,15,442.576522,474,0,0
"GM61FL","GMB",2013,"12-23 months",6,15,645.916144,617,0,0
"NG6AFL","NGA",2013,"12-23 months",6,15,1229.880153,1051,3.814632,3
"SN71FL","SEN",2014,"12-23 months",6,15,455.26021,481,0,0
"TD71FL","TCD",2014,"12-23 months",6,15,640.754696,723,0,0
"SN7AFL","SEN",2015,"12-23 months",6,15,443.336429,472,0,0
"SN7IFL","SEN",2016,"12-23 months",6,15,430.845984,483,0,0
"BJ71FL","BEN",2017,"12-23 months",6,15,116.307326,105,0,0
"SN7ZFL","SEN",2017,"12-23 months",6,15,830.028397,876,0,0
"CM71FL","CMR",2018,"12-23 months",6,15,190.060863,126,0,0
"GN71FL","GIN",2018,"12-23 months",6,15,257.393736,315,0,0
"ML7AFL","MLI",2018,"12-23 months",6,15,843.614552,793,0.685431,1
"NG7BFL","NGA",2018,"12-23 months",6,15,1023.985658,855,6.599371,6
"SN81FL","SEN",2018,"12-23 months",6,15,428.691004,477,0,0
"GM81FL","GMB",2019,"12-23 months",6,15,639.915423,665,0.481428,1
"SN8BFL","SEN",2019,"12-23 months",6,15,407.980084,449,0,0
"MR71FL","MRT",2020,"12-23 months",6,15,759.167725,780,0,0
"BF81FL","BFA",2021,"12-23 months",6,15,854.277008,793,0,0
"ML8AFL","MLI",2023,"12-23 months",6,15,1228.011059,1148,1.810671,1
"SN8SFL","SEN",2023,"12-23 months",6,15,810.114338,874,0,0
"NG8BFL","NGA",2024,"12-23 months",6,15,781.843420999999,590,0,0
"ML41FL","MLI",2001,"12-23 months",7,15,946.57927,846,0,0
"BF43FL","BFA",2003,"12-23 months",7,15,804.451256,706,2.488625,2
"NG4BFL","NGA",2003,"12-23 months",7,15,176.594134,150,0.581276,1
"CM44FL","CMR",2004,"12-23 months",7,15,136.2027,83,0,0
"TD41FL","TCD",2004,"12-23 months",7,15,179.456747,247,0.41067,2
"GN52FL","GIN",2005,"12-23 months",7,15,65.060028,70,0,0
"SN4AFL","SEN",2005,"12-23 months",7,15,644.340214,679,0,0
"BJ51FL","BEN",2006,"12-23 months",7,15,121.556343,112,1.113786,1
"ML53FL","MLI",2006,"12-23 months",7,15,1173.862425,1118,1.137654,1
"NI51FL","NER",2006,"12-23 months",7,15,726.855082,658,0,0
"NG53FL","NGA",2008,"12-23 months",7,15,834.737318000007,753,0,0
"SN5AFL","SEN",2008,"12-23 months",7,15,883.87581,1014,0,0
"BF62FL","BFA",2010,"12-23 months",7,15,1185.485813,1074,2.836611,2
"NG61FL","NGA",2010,"12-23 months",7,15,115.237397,84,0,0
"SN61FL","SEN",2010,"12-23 months",7,15,698.962116,781,0.798263,1
"CM61FL","CMR",2011,"12-23 months",7,15,158.814161,108,0,0
"BJ61FL","BEN",2012,"12-23 months",7,15,36.517884,44,0,0
"GN62FL","GIN",2012,"12-23 months",7,15,114.80012,143,0,0
"ML6AFL","MLI",2012,"12-23 months",7,15,901.360633,896,2.587984,2
"NI61FL","NER",2012,"12-23 months",7,15,1198.405738,1138,3.051842,2
"SN6DFL","SEN",2012,"12-23 months",7,15,390.991601,422,0,0
"GM61FL","GMB",2013,"12-23 months",7,15,510.962545,523,0.921706,1
"NG6AFL","NGA",2013,"12-23 months",7,15,1098.214383,921,0.748994,1
"SN71FL","SEN",2014,"12-23 months",7,15,399.564679,449,0,0
"TD71FL","TCD",2014,"12-23 months",7,15,582.406891,678,0,0
"SN7AFL","SEN",2015,"12-23 months",7,15,405.956577,441,0.422673,1
"SN7IFL","SEN",2016,"12-23 months",7,15,370.719389,434,0.770921,1
"BJ71FL","BEN",2017,"12-23 months",7,15,131.12811,119,0,0
"SN7ZFL","SEN",2017,"12-23 months",7,15,789.378652,883,0,0
"CM71FL","CMR",2018,"12-23 months",7,15,167.923935,112,0,0
"GN71FL","GIN",2018,"12-23 months",7,15,245.069263,301,2.379109,2
"ML7AFL","MLI",2018,"12-23 months",7,15,908.825068,859,0,0
"NG7BFL","NGA",2018,"12-23 months",7,15,999.382150999998,816,3.271404,3
"SN81FL","SEN",2018,"12-23 months",7,15,428.58137,491,0,0
"GM81FL","GMB",2019,"12-23 months",7,15,563.004549,575,0,0
"SN8BFL","SEN",2019,"12-23 months",7,15,385.899142,442,0.774985,1
"MR71FL","MRT",2020,"12-23 months",7,15,754.445181,739,0,0
"BF81FL","BFA",2021,"12-23 months",7,15,1021.292496,930,2.605389,2
"ML8AFL","MLI",2023,"12-23 months",7,15,1294.982941,1301,0.962366,1
"SN8SFL","SEN",2023,"12-23 months",7,15,685.261923,739,0,0
"NG8BFL","NGA",2024,"12-23 months",7,15,947.930706999999,716,2.597221,3
"ML41FL","MLI",2001,"12-23 months",8,15,841.081341,802,1.165318,1
"BF43FL","BFA",2003,"12-23 months",8,15,780.426336,699,1.038809,1
"NG4BFL","NGA",2003,"12-23 months",8,15,137.461647,114,0,0
"CM44FL","CMR",2004,"12-23 months",8,15,131.08186,81,0,0
"TD41FL","TCD",2004,"12-23 months",8,15,244.828953,273,1.847278,1
"GN52FL","GIN",2005,"12-23 months",8,15,49.715585,52,0,0
"SN4AFL","SEN",2005,"12-23 months",8,15,607.044063,647,0,0
"BJ51FL","BEN",2006,"12-23 months",8,15,127.873377,117,0,0
"ML53FL","MLI",2006,"12-23 months",8,15,1273.32273,1272,3.303891,3
"NI51FL","NER",2006,"12-23 months",8,15,690.920461,648,4.604175,4
"NG53FL","NGA",2008,"12-23 months",8,15,778.720820000006,735,2.552732,2
"SN5AFL","SEN",2008,"12-23 months",8,15,783.091835,902,0,0
"BF62FL","BFA",2010,"12-23 months",8,15,1205.925639,1106,0,0
"NG61FL","NGA",2010,"12-23 months",8,15,69.979648,58,0,0
"SN61FL","SEN",2010,"12-23 months",8,15,670.899604,762,0,0
"CM61FL","CMR",2011,"12-23 months",8,15,141.309731,97,1.47038,1
"BJ61FL","BEN",2012,"12-23 months",8,15,27.646944,36,0,0
"GN62FL","GIN",2012,"12-23 months",8,15,116.654414,127,0,0
"ML6AFL","MLI",2012,"12-23 months",8,15,891.60088,872,1.289868,1
"NI61FL","NER",2012,"12-23 months",8,15,1023.767641,999,0,0
"SN6DFL","SEN",2012,"12-23 months",8,15,346.510965,407,0,0
"GM61FL","GMB",2013,"12-23 months",8,15,483.512452,514,0,0
"NG6AFL","NGA",2013,"12-23 months",8,15,707.545122,609,2.592517,2
"SN71FL","SEN",2014,"12-23 months",8,15,395.604996,436,0,0
"TD71FL","TCD",2014,"12-23 months",8,15,706.799814,834,0,0
"SN7AFL","SEN",2015,"12-23 months",8,15,407.920882,494,0,0
"SN7IFL","SEN",2016,"12-23 months",8,15,376.227354,432,0,0
"BJ71FL","BEN",2017,"12-23 months",8,15,133.364921,121,0,0
"SN7ZFL","SEN",2017,"12-23 months",8,15,763.722843,890,0.330912,1
"CM71FL","CMR",2018,"12-23 months",8,15,201.431544,138,0,0
"GN71FL","GIN",2018,"12-23 months",8,15,170.284009,205,1.627439,2
"ML7AFL","MLI",2018,"12-23 months",8,15,908.450817,832,0,0
"NG7BFL","NGA",2018,"12-23 months",8,15,1097.539332,896,9.28915,6
"SN81FL","SEN",2018,"12-23 months",8,15,403.830685,437,0,0
"GM81FL","GMB",2019,"12-23 months",8,15,522.174461,575,0,0
"SN8BFL","SEN",2019,"12-23 months",8,15,391.684229,451,0,0
"MR71FL","MRT",2020,"12-23 months",8,15,937.277296,888,0,0
"BF81FL","BFA",2021,"12-23 months",8,15,1058.73938,987,0,0
"ML8AFL","MLI",2023,"12-23 months",8,15,1247.974433,1209,1.159275,1
"SN8SFL","SEN",2023,"12-23 months",8,15,734.051843,819,0,0
"NG8BFL","NGA",2024,"12-23 months",8,15,909.597824999998,728,3.935129,2
"ML41FL","MLI",2001,"12-23 months",9,15,930.213369,926,1.106117,1
"BF43FL","BFA",2003,"12-23 months",9,15,793.474305,709,2.944129,2
"NG4BFL","NGA",2003,"12-23 months",9,15,130.202316,113,0,0
"CM44FL","CMR",2004,"12-23 months",9,15,109.31934,67,0,0
"TD41FL","TCD",2004,"12-23 months",9,15,261.138312,300,0,0
"GN52FL","GIN",2005,"12-23 months",9,15,222.124818,240,1.320031,1
"SN4AFL","SEN",2005,"12-23 months",9,15,561.605929,601,0,0
"BJ51FL","BEN",2006,"12-23 months",9,15,119.132204,109,0,0
"ML53FL","MLI",2006,"12-23 months",9,15,1283.688371,1258,5.149566,5
"NI51FL","NER",2006,"12-23 months",9,15,614.686585,575,0,0
"NG53FL","NGA",2008,"12-23 months",9,15,986.253503000012,904,0.834239,1
"SN5AFL","SEN",2008,"12-23 months",9,15,749.028385,852,0,0
"BF62FL","BFA",2010,"12-23 months",9,15,1038.867785,951,3.10456,2
"NG61FL","NGA",2010,"12-23 months",9,15,137.905007,108,0,0
"SN61FL","SEN",2010,"12-23 months",9,15,551.572684,639,0,0
"CM61FL","CMR",2011,"12-23 months",9,15,146.911312,99,1.807802,1
"BJ61FL","BEN",2012,"12-23 months",9,15,41.107907,42,0,0
"GN62FL","GIN",2012,"12-23 months",9,15,125.821728,141,0,0
"ML6AFL","MLI",2012,"12-23 months",9,15,996.651456,983,0.510501,1
"NI61FL","NER",2012,"12-23 months",9,15,910.188374,819,1.384395,1
"SN6DFL","SEN",2012,"12-23 months",9,15,345.98626,428,0,0
"GM61FL","GMB",2013,"12-23 months",9,15,549.866487,549,0,0
"NG6AFL","NGA",2013,"12-23 months",9,15,676.3129,555,1.95044,2
"SN71FL","SEN",2014,"12-23 months",9,15,343.468516,415,0.703696,1
"TD71FL","TCD",2014,"12-23 months",9,15,710.69697,843,1.300215,1
"SN7AFL","SEN",2015,"12-23 months",9,15,393.256068,451,0,0
"SN7IFL","SEN",2016,"12-23 months",9,15,309.019751,418,0,0
"BJ71FL","BEN",2017,"12-23 months",9,15,136.857666,120,0,0
"SN7ZFL","SEN",2017,"12-23 months",9,15,673.541202,785,0,0
"CM71FL","CMR",2018,"12-23 months",9,15,167.496477,118,0,0
"GN71FL","GIN",2018,"12-23 months",9,15,75.965786,91,0,0
"ML7AFL","MLI",2018,"12-23 months",9,15,878.356478,848,1.101621,1
"NG7BFL","NGA",2018,"12-23 months",9,15,1268.304219,1017,6.934165,5
"SN81FL","SEN",2018,"12-23 months",9,15,360.49548,461,0,0
"GM81FL","GMB",2019,"12-23 months",9,15,516.65556,565,0.336793,1
"SN8BFL","SEN",2019,"12-23 months",9,15,348.542016,432,0,0
"MR71FL","MRT",2020,"12-23 months",9,15,879.221434,878,0,0
"BF81FL","BFA",2021,"12-23 months",9,15,883.590781,838,0,0
"ML8AFL","MLI",2023,"12-23 months",9,15,1176.174551,1183,1.156436,2
"SN8SFL","SEN",2023,"12-23 months",9,15,697.844848,847,0,0
"NG8BFL","NGA",2024,"12-23 months",9,15,952.378561999997,758,1.888785,2
"ML41FL","MLI",2001,"12-23 months",10,15,788.088407,738,0,0
"BF43FL","BFA",2003,"12-23 months",10,15,764.469559,655,2.675047,4
"NG4BFL","NGA",2003,"12-23 months",10,15,90.316383,73,0,0
"CM44FL","CMR",2004,"12-23 months",10,15,98.60184,60,0,0
"TD41FL","TCD",2004,"12-23 months",10,15,278.703198,305,0,0
"GN52FL","GIN",2005,"12-23 months",10,15,91.4462149999999,102,0,0
"SN4AFL","SEN",2005,"12-23 months",10,15,538.93286,556,3.006295,1
"BJ51FL","BEN",2006,"12-23 months",10,15,148.483616,132,0,0
"ML53FL","MLI",2006,"12-23 months",10,15,994.464975,965,1.81946,2
"NI51FL","NER",2006,"12-23 months",10,15,661.591987,609,0,0
"NG53FL","NGA",2008,"12-23 months",10,15,706.506003000004,663,2.516675,2
"SN5AFL","SEN",2008,"12-23 months",10,15,844.578295,899,0.545425,1
"BF62FL","BFA",2010,"12-23 months",10,15,977.765005,882,2.732946,3
"NG61FL","NGA",2010,"12-23 months",10,15,138.874248,103,0,0
"SN61FL","SEN",2010,"12-23 months",10,15,557.782352,646,0.615695,1
"CM61FL","CMR",2011,"12-23 months",10,15,171.899206,108,0.882024,1
"BJ61FL","BEN",2012,"12-23 months",10,15,49.01442,55,0,0
"GN62FL","GIN",2012,"12-23 months",10,15,109.016258,130,0,0
"ML6AFL","MLI",2012,"12-23 months",10,15,829.118766,830,0.51089,1
"NI61FL","NER",2012,"12-23 months",10,15,817.994477,773,0,0
"SN6DFL","SEN",2012,"12-23 months",10,15,405.167965,456,0,0
"GM61FL","GMB",2013,"12-23 months",10,15,419.228436,427,0,0
"NG6AFL","NGA",2013,"12-23 months",10,15,786.856921,666,3.944159,4
"SN71FL","SEN",2014,"12-23 months",10,15,363.278497,413,1.105603,1
"TD71FL","TCD",2014,"12-23 months",10,15,799.700176,924,1.011049,1
"SN7AFL","SEN",2015,"12-23 months",10,15,374.484046,426,0,0
"SN7IFL","SEN",2016,"12-23 months",10,15,371.085693,411,4.617995,1
"BJ71FL","BEN",2017,"12-23 months",10,15,120.1938,106,0,0
"SN7ZFL","SEN",2017,"12-23 months",10,15,806.684149,863,0.870206,1
"CM71FL","CMR",2018,"12-23 months",10,15,134.991375,93,0,0
"GN71FL","GIN",2018,"12-23 months",10,15,67.513197,82,0,0
"ML7AFL","MLI",2018,"12-23 months",10,15,857.802284,788,0,0
"NG7BFL","NGA",2018,"12-23 months",10,15,1148.772636,951,5.703888,6
"SN81FL","SEN",2018,"12-23 months",10,15,392.300678,440,0.59688,1
"GM81FL","GMB",2019,"12-23 months",10,15,406.304671,454,0,0
"SN8BFL","SEN",2019,"12-23 months",10,15,359.290352,391,0,0
"MR71FL","MRT",2020,"12-23 months",10,15,813.813367,777,0.630062,1
"BF81FL","BFA",2021,"12-23 months",10,15,808.18154,754,0,0
"ML8AFL","MLI",2023,"12-23 months",10,15,1071.354876,1121,3.457863,2
"SN8SFL","SEN",2023,"12-23 months",10,15,640.627703,683,0,0
"NG8BFL","NGA",2024,"12-23 months",10,15,915.639621999999,718,4.017833,2
"ML41FL","MLI",2001,"12-23 months",11,15,837.45055,817,1.510539,3
"BF43FL","BFA",2003,"12-23 months",11,15,790.728755,716,3.68744,2
"NG4BFL","NGA",2003,"12-23 months",11,15,108.356938,98,0,0
"CM44FL","CMR",2004,"12-23 months",11,15,73.02856,44,0,0
"TD41FL","TCD",2004,"12-23 months",11,15,339.625812,372,0,0
"GN52FL","GIN",2005,"12-23 months",11,15,60.073728,63,0,0
"SN4AFL","SEN",2005,"12-23 months",11,15,782.316354,816,0,0
"BJ51FL","BEN",2006,"12-23 months",11,15,137.874174,127,0,0
"ML53FL","MLI",2006,"12-23 months",11,15,963.53357,956,4.065724,4
"NI51FL","NER",2006,"12-23 months",11,15,949.032425,860,0,0
"NG53FL","NGA",2008,"12-23 months",11,15,614.262515000002,555,0.870296,1
"SN5AFL","SEN",2008,"12-23 months",11,15,916.191766,1052,0.45131,1
"BF62FL","BFA",2010,"12-23 months",11,15,1241.690925,1168,1.276548,1
"NG61FL","NGA",2010,"12-23 months",11,15,177.000162,132,1.651279,1
"SN61FL","SEN",2010,"12-23 months",11,15,828.524166,947,0,0
"CM61FL","CMR",2011,"12-23 months",11,15,214.679874,140,0,0
"BJ61FL","BEN",2012,"12-23 months",11,15,33.628868,40,0,0
"GN62FL","GIN",2012,"12-23 months",11,15,109.20247,128,0,0
"ML6AFL","MLI",2012,"12-23 months",11,15,825.78706,821,0,0
"NI61FL","NER",2012,"12-23 months",11,15,914.588713,868,2.692172,3
"SN6DFL","SEN",2012,"12-23 months",11,15,588.30774,634,0,0
"GM61FL","GMB",2013,"12-23 months",11,15,572.476895,646,0,0
"NG6AFL","NGA",2013,"12-23 months",11,15,763.921816,644,1.081419,2
"SN71FL","SEN",2014,"12-23 months",11,15,575.070418,603,0.538494,1
"TD71FL","TCD",2014,"12-23 months",11,15,889.628253,982,0.889177,2
"SN7AFL","SEN",2015,"12-23 months",11,15,564.040539,650,0,0
"SN7IFL","SEN",2016,"12-23 months",11,15,552.127987,584,0.432277,1
"BJ71FL","BEN",2017,"12-23 months",11,15,148.311867,124,0,0
"SN7ZFL","SEN",2017,"12-23 months",11,15,895.757163,952,0.643261,1
"CM71FL","CMR",2018,"12-23 months",11,15,199.249779,139,0,0
"GN71FL","GIN",2018,"12-23 months",11,15,68.890242,82,0,0
"ML7AFL","MLI",2018,"12-23 months",11,15,908.631699,861,0,0
"NG7BFL","NGA",2018,"12-23 months",11,15,1123.159985,973,3.534815,3
