"svkey","iso3","survey_year","regkey","band","month","person_months_w","person_months_n","deaths_w","deaths_n"
"SN8SFL","SEN",2023,"kolda","<1 month",7,27.292116,42,0.689192,1
"ML41FL","MLI",2001,"koulikoro","<1 month",7,176.773662,161,8.162789,8
"ML53FL","MLI",2006,"koulikoro","<1 month",7,221.128088,165,4.839277,4
"ML6AFL","MLI",2012,"koulikoro","<1 month",7,235.608356,198,5.538589,5
"ML7AFL","MLI",2018,"koulikoro","<1 month",7,175.121388,120,0,0
"ML8AFL","MLI",2023,"koulikoro","<1 month",7,264.501908,181,2.7288,2
"GM61FL","GMB",2013,"kuntaur","<1 month",7,30.129769,56,0.458442,1
"GM81FL","GMB",2019,"kuntaur","<1 month",7,37.19309,95,2.167929,6
"GN52FL","GIN",2005,"labe","<1 month",7,19.272863,20,0,0
"GN62FL","GIN",2012,"labe","<1 month",7,60.134992,76,0.790872,1
"GN71FL","GIN",2018,"labe","<1 month",7,38.598615,42,0,0
"TD71FL","TCD",2014,"lac","<1 month",7,80.3569909999999,71,2.401619,2
"SN4AFL","SEN",2005,"louga","<1 month",7,45.68085,61,3.039515,4
"SN5AFL","SEN",2008,"louga","<1 month",7,44.942006,56,2.216507,3
"SN61FL","SEN",2010,"louga","<1 month",7,50.255191,55,1.583859,2
"SN7ZFL","SEN",2017,"louga","<1 month",7,67.531115,75,3.352834,5
"SN8SFL","SEN",2023,"louga","<1 month",7,40.019029,49,0.490517,1
"GM61FL","GMB",2013,"mansakonko","<1 month",7,21.33619,47,0,0
"GM81FL","GMB",2019,"mansakonko","<1 month",7,22.089583,53,2.595933,6
"NI51FL","NER",2006,"maradi","<1 month",7,172.932131,113,4.265588,3
"NI61FL","NER",2012,"maradi","<1 month",7,209.772317,189,2.128329,3
"SN4AFL","SEN",2005,"matam","<1 month",7,26.988717,56,0.486989,1
"SN5AFL","SEN",2008,"matam","<1 month",7,56.028502,77,5.426996,7
"SN61FL","SEN",2010,"matam","<1 month",7,34.890068,56,1.175571,2
"SN7ZFL","SEN",2017,"matam","<1 month",7,41.246096,82,2.486157,5
"SN8SFL","SEN",2023,"matam","<1 month",7,29.49647,57,1.174144,2
"ML41FL","MLI",2001,"mopti","<1 month",7,151.157661,143,11.737337,11
"ML53FL","MLI",2006,"mopti","<1 month",7,125.803425,142,11.238783,15
"ML6AFL","MLI",2012,"mopti","<1 month",7,125.663846,147,3.206455,5
"ML7AFL","MLI",2018,"mopti","<1 month",7,109.460206,77,1.341063,1
"ML8AFL","MLI",2023,"mopti","<1 month",7,110.651129,124,4.662188,5
"TD71FL","TCD",2014,"ndjamena","<1 month",7,107.846151,106,5.963069,5
"NI51FL","NER",2006,"niamey","<1 month",7,39.4746,63,1.614122,3
"NI61FL","NER",2012,"niamey","<1 month",7,50.600613,79,2.08054,4
"BF43FL","BFA",2003,"nord","<1 month",7,146.3452,90,6.802349,4
"BF62FL","BFA",2010,"nord","<1 month",7,82.141596,80,1.115971,1
"BF81FL","BFA",2021,"nord","<1 month",7,55.690799,74,0,0
"SN6DFL","SEN",2012,"north","<1 month",7,91.188745,99,2.737977,3
"SN71FL","SEN",2014,"north","<1 month",7,89.751949,97,1.776343,3
"SN7AFL","SEN",2015,"north","<1 month",7,86.919047,100,0,0
"SN7IFL","SEN",2016,"north","<1 month",7,91.787928,112,1.59763,3
"SN81FL","SEN",2018,"north","<1 month",7,75.569067,90,0,0
"SN8BFL","SEN",2019,"north","<1 month",7,66.378701,84,1.550541,2
"MR71FL","MRT",2020,"northnouakchott","<1 month",7,71.285542,31,3.110029,2
"NG4BFL","NGA",2003,"northwest","<1 month",7,98.72016,84,3.364231,5
"NG53FL","NGA",2008,"northwest","<1 month",7,817.983400000007,750,28.048302,22
"NG61FL","NGA",2010,"northwest","<1 month",7,153.535308,117,4.864171,3
"NG6AFL","NGA",2013,"northwest","<1 month",7,984.957001000001,842,45.733027,42
"NG7BFL","NGA",2018,"northwest","<1 month",7,1112.335654,930,39.050554,34
"NG8BFL","NGA",2024,"northwest","<1 month",7,929.736974999999,735,41.2209,33
"TD71FL","TCD",2014,"ouaddai","<1 month",7,84.253456,67,3.036662,2
"BF43FL","BFA",2003,"ouagadougou","<1 month",7,45.416832,22,2.032536,1
"BF43FL","BFA",2003,"plateaucentral","<1 month",7,48.689941,80,2.438284,3
"BF62FL","BFA",2010,"plateaucentral","<1 month",7,47.833154,70,0.725749,1
"BF81FL","BFA",2021,"plateaucentral","<1 month",7,50.135619,67,0.493288,1
"BF43FL","BFA",2003,"sahel","<1 month",7,104.205043,84,1.430418,2
"BF62FL","BFA",2010,"sahel","<1 month",7,125.558802,105,2.298936,2
"BF81FL","BFA",2021,"sahel","<1 month",7,20.999392,31,0,0
"SN4AFL","SEN",2005,"saintlouis","<1 month",7,37.444698,50,0.658709,1
"SN5AFL","SEN",2008,"saintlouis","<1 month",7,53.285558,114,2.369201,2
"SN61FL","SEN",2010,"saintlouis","<1 month",7,47.047836,53,3.905476,4
"SN7ZFL","SEN",2017,"saintlouis","<1 month",7,66.861349,70,1.994241,2
"SN8SFL","SEN",2023,"saintlouis","<1 month",7,60.101157,50,0,0
"SN61FL","SEN",2010,"sedhiou","<1 month",7,26.521669,56,0,0
"SN7ZFL","SEN",2017,"sedhiou","<1 month",7,25.134089,57,1.37559,3
"SN8SFL","SEN",2023,"sedhiou","<1 month",7,18.353029,43,0.938396,2
"ML41FL","MLI",2001,"segou","<1 month",7,153.933743,131,7.242878,6
"ML53FL","MLI",2006,"segou","<1 month",7,198.036377,139,9.431867,9
"ML6AFL","MLI",2012,"segou","<1 month",7,150.797724,156,10.340323,10
"ML7AFL","MLI",2018,"segou","<1 month",7,128.752152,103,1.988794,1
"ML8AFL","MLI",2023,"segou","<1 month",7,181.884947,142,3.324048,3
"ML41FL","MLI",2001,"sikasso","<1 month",7,194.321495,165,6.019021,5
"ML53FL","MLI",2006,"sikasso","<1 month",7,191.384838,220,12.504882,14
"ML6AFL","MLI",2012,"sikasso","<1 month",7,210.896717,152,8.500501,6
"ML7AFL","MLI",2018,"sikasso","<1 month",7,136.63884,119,4.981438,5
"ML8AFL","MLI",2023,"sikasso","<1 month",7,237.756067,177,11.878004,9
"TD71FL","TCD",2014,"sila","<1 month",7,24.253141,55,0.280743,1
"SN6DFL","SEN",2012,"south","<1 month",7,87.735421,146,0.983562,1
"SN71FL","SEN",2014,"south","<1 month",7,71.445535,141,2.248746,3
"SN7AFL","SEN",2015,"south","<1 month",7,93.4457170000001,168,1.017474,2
"SN7IFL","SEN",2016,"south","<1 month",7,84.778597,172,1.994258,3
"SN81FL","SEN",2018,"south","<1 month",7,59.9374480000001,134,0.97065,3
"SN8BFL","SEN",2019,"south","<1 month",7,58.523925,125,0.908395,2
"MR71FL","MRT",2020,"southnouakchott","<1 month",7,70.818973,33,0,0
"MR71FL","MRT",2020,"tagant","<1 month",7,25.834545,63,1.780643,4
"NI51FL","NER",2006,"tahoua","<1 month",7,123.318823,88,0.995094,1
"NI61FL","NER",2012,"tahoua","<1 month",7,204.750099,135,2.230339,2
"SN4AFL","SEN",2005,"tambacounda","<1 month",7,41.753905,56,1.533026,2
"SN5AFL","SEN",2008,"tambacounda","<1 month",7,37.043983,35,2.973662,3
"SN61FL","SEN",2010,"tambacounda","<1 month",7,47.382974,75,0.996041,2
"SN7ZFL","SEN",2017,"tambacounda","<1 month",7,51.702512,71,1.490057,2
"SN8SFL","SEN",2023,"tambacounda","<1 month",7,26.947801,47,0,0
"SN4AFL","SEN",2005,"thies","<1 month",7,89.086806,63,8.787005,5
"SN5AFL","SEN",2008,"thies","<1 month",7,138.797931,52,0,0
"SN61FL","SEN",2010,"thies","<1 month",7,53.223296,36,1.273321,1
"SN7ZFL","SEN",2017,"thies","<1 month",7,114.553605,72,3.391001,2
"SN8SFL","SEN",2023,"thies","<1 month",7,52.897493,32,1.090918,1
"NI51FL","NER",2006,"tillaberi","<1 month",7,86.979049,84,5.268731,6
"NI61FL","NER",2012,"tillaberi","<1 month",7,103.201553,97,2.392145,2
"MR71FL","MRT",2020,"tiriszemourandinchiri","<1 month",7,12.625334,40,0.570503,2
"ML53FL","MLI",2006,"tombouctou","<1 month",7,47.6954489999999,72,5.052533,5
"ML7AFL","MLI",2018,"tombouctou","<1 month",7,40.864963,107,1.557099,5
"ML8AFL","MLI",2023,"tombouctou","<1 month",7,22.62732,149,0.959631,3
"MR71FL","MRT",2020,"trarza","<1 month",7,32.946662,48,1.196604,1
"TD71FL","TCD",2014,"wadifira","<1 month",7,41.734599,77,0,0
"SN6DFL","SEN",2012,"west","<1 month",7,100.955556,48,4.652251,1
"SN71FL","SEN",2014,"west","<1 month",7,114.601229,50,0.970012,1
"SN7AFL","SEN",2015,"west","<1 month",7,98.579383,48,0,0
"SN7IFL","SEN",2016,"west","<1 month",7,122.695088,56,0,0
"SN81FL","SEN",2018,"west","<1 month",7,101.397884,54,0.440912,1
"SN8BFL","SEN",2019,"west","<1 month",7,102.068066,40,0,0
"MR71FL","MRT",2020,"westernbasinregion","<1 month",7,121.537995,100,2.991108,1
"MR71FL","MRT",2020,"westnouakchott","<1 month",7,22.177228,18,0,0
"SN4AFL","SEN",2005,"ziguinchor","<1 month",7,13.683366,24,0.221311,1
"SN5AFL","SEN",2008,"ziguinchor","<1 month",7,36.388877,50,1.016222,2
"SN61FL","SEN",2010,"ziguinchor","<1 month",7,17.963437,29,1.235336,2
"SN7ZFL","SEN",2017,"ziguinchor","<1 month",7,24.610828,42,0.93467,2
"SN8SFL","SEN",2023,"ziguinchor","<1 month",7,17.050514,22,0,0
"NI51FL","NER",2006,"zinder","<1 month",7,163.886276,93,9.189934,5
"NI61FL","NER",2012,"zinder","<1 month",7,169.863816,112,1.777251,1
"TD41FL","TCD",2004,"zone1","<1 month",7,32.008991,87,1.208171,3
"TD41FL","TCD",2004,"zone2","<1 month",7,67.552583,53,1.763126,1
"TD41FL","TCD",2004,"zone3","<1 month",7,78.788259,84,5.098484,5
"TD41FL","TCD",2004,"zone4","<1 month",7,37.210068,32,1.442813,1
"TD41FL","TCD",2004,"zone5","<1 month",7,86.948909,68,9.252272,4
"MR71FL","MRT",2020,"adrar","1-5 months",7,76.408096,205,0,0
"NI51FL","NER",2006,"agadez","1-5 months",7,87.480687,282,0.325001,1
"NI61FL","NER",2012,"agadez","1-5 months",7,85.949616,258,0.194472,1
"BJ51FL","BEN",2006,"alibori","1-5 months",7,673.568548,602,3.422888,4
"BJ61FL","BEN",2012,"alibori","1-5 months",7,205.521449,236,1.256919,1
"BJ71FL","BEN",2017,"alibori","1-5 months",7,720.074956,646,0,0
"MR71FL","MRT",2020,"assaba","1-5 months",7,387.840367,401,1.505974,1
"ML41FL","MLI",2001,"bamako","1-5 months",7,515.855851,492,3.404449,3
"ML53FL","MLI",2006,"bamako","1-5 months",7,691.618729,612,3.934268,3
"ML6AFL","MLI",2012,"bamako","1-5 months",7,431.61824,613,1.06642,2
"ML7AFL","MLI",2018,"bamako","1-5 months",7,528.909066,481,0.631672,2
"ML8AFL","MLI",2023,"bamako","1-5 months",7,657.793222,577,0,0
"GM61FL","GMB",2013,"banjul","1-5 months",7,43.449601,206,0,0
"GM81FL","GMB",2019,"banjul","1-5 months",7,26.489661,150,0,0
"TD71FL","TCD",2014,"barhelgazal","1-5 months",7,92.443027,290,0.157811,1
"GM61FL","GMB",2013,"basse","1-5 months",7,455.445277,472,0.573506,1
"GM81FL","GMB",2019,"basse","1-5 months",7,323.974464,562,0,0
"TD71FL","TCD",2014,"batha","1-5 months",7,271.86326,262,3.367889,3
"GN52FL","GIN",2005,"boke","1-5 months",7,325.697254,361,1.014296,1
"GN62FL","GIN",2012,"boke","1-5 months",7,336.711315,354,0.972233,1
"GN71FL","GIN",2018,"boke","1-5 months",7,456.448157,629,0.813831,1
"TD71FL","TCD",2014,"borkoutibesti","1-5 months",7,29.542057,215,0.096112,1
"BF43FL","BFA",2003,"boucledumouhoun","1-5 months",7,358.194552,343,4.206314,3
"BF62FL","BFA",2010,"boucledumouhoun","1-5 months",7,766.141282,561,2.61741,2
"BF81FL","BFA",2021,"boucledumouhoun","1-5 months",7,518.897656,422,0.961853,1
"MR71FL","MRT",2020,"brakna","1-5 months",7,419.569568,466,0,0
"GM61FL","GMB",2013,"brikama","1-5 months",7,1069.370148,561,10.404543,2
"GM81FL","GMB",2019,"brikama","1-5 months",7,1202.102023,535,5.53495,2
"SN6DFL","SEN",2012,"center","1-5 months",7,683.436347,836,2.389797,2
"SN71FL","SEN",2014,"center","1-5 months",7,631.294369,804,1.991782,2
"SN7AFL","SEN",2015,"center","1-5 months",7,737.094751,867,1.386215,2
"SN7IFL","SEN",2016,"center","1-5 months",7,649.275726,778,3.115662,3
"SN81FL","SEN",2018,"center","1-5 months",7,708.816332,810,0.696254,1
"SN8BFL","SEN",2019,"center","1-5 months",7,707.756292000001,761,0,0
"BF62FL","BFA",2010,"centre","1-5 months",7,554.097524999999,383,0,0
"BF81FL","BFA",2021,"centre","1-5 months",7,697.940409,434,0,0
"BF43FL","BFA",2003,"centreest","1-5 months",7,399.940741,296,4.39236,2
"BF62FL","BFA",2010,"centreest","1-5 months",7,508.328994,488,1.240386,1
"BF81FL","BFA",2021,"centreest","1-5 months",7,558.722393,500,1.38302,1
"BF43FL","BFA",2003,"centrenord","1-5 months",7,392.933288,345,3.053763,3
"BF62FL","BFA",2010,"centrenord","1-5 months",7,450.699198,424,1.80145,2
"BF81FL","BFA",2021,"centrenord","1-5 months",7,499.123093,377,0,0
"BF43FL","BFA",2003,"centreouest","1-5 months",7,279.400791,386,1.285855,3
"BF62FL","BFA",2010,"centreouest","1-5 months",7,499.66205,543,3.133817,3
"BF81FL","BFA",2021,"centreouest","1-5 months",7,430.575043,363,2.996482,2
"BF43FL","BFA",2003,"centresud","1-5 months",7,274.373286,310,1.295969,1
"BF62FL","BFA",2010,"centresud","1-5 months",7,265.871924,371,3.589965,5
"BF81FL","BFA",2021,"centresud","1-5 months",7,202.948618,301,0,0
"TD71FL","TCD",2014,"charibaguirmi","1-5 months",7,276.78174,311,1.278672,2
"SN4AFL","SEN",2005,"dakar","1-5 months",7,610.32275,254,0,0
"SN5AFL","SEN",2008,"dakar","1-5 months",7,864.663313,285,0,0
"SN61FL","SEN",2010,"dakar","1-5 months",7,717.181658,242,0,0
"SN7ZFL","SEN",2017,"dakar","1-5 months",7,688.234292,240,0,0
"SN8SFL","SEN",2023,"dakar","1-5 months",7,592.961981,202,0,0
"NI51FL","NER",2006,"diffa","1-5 months",7,90.914761,298,0.303951,1
"NI61FL","NER",2012,"diffa","1-5 months",7,207.749953,644,0,0
"SN4AFL","SEN",2005,"diourbel","1-5 months",7,418.90825,392,0,0
"SN5AFL","SEN",2008,"diourbel","1-5 months",7,544.817137,385,1.461349,1
"SN61FL","SEN",2010,"diourbel","1-5 months",7,381.18615,297,0,0
"SN7ZFL","SEN",2017,"diourbel","1-5 months",7,522.544997,358,1.868715,1
"SN8SFL","SEN",2023,"diourbel","1-5 months",7,381.424214,270,1.456967,1
"NI51FL","NER",2006,"dosso","1-5 months",7,541.064003,574,2.594991,3
"NI61FL","NER",2012,"dosso","1-5 months",7,759.588933999999,819,1.90268,2
"MR71FL","MRT",2020,"easternbasinregion","1-5 months",7,683.579611,431,2.21517,2
"BF43FL","BFA",2003,"est","1-5 months",7,407.106147,345,1.85472,1
"BF62FL","BFA",2010,"est","1-5 months",7,751.759965,646,3.589231,3
"BF81FL","BFA",2021,"est","1-5 months",7,434.735867,335,0,0
"CM44FL","CMR",2004,"farnorth","1-5 months",7,781.520719999999,476,4.73358,3
"CM61FL","CMR",2011,"farnorth","1-5 months",7,1027.592281,684,2.992236,2
"CM71FL","CMR",2018,"farnorth","1-5 months",7,856.561746,578,0.453584,1
"SN4AFL","SEN",2005,"fatick","1-5 months",7,209.201364,315,0.911958,2
"SN5AFL","SEN",2008,"fatick","1-5 months",7,290.78334,354,1.361709,2
"SN61FL","SEN",2010,"fatick","1-5 months",7,199.901761,277,0,0
"SN7ZFL","SEN",2017,"fatick","1-5 months",7,211.438171,323,0,0
"SN8SFL","SEN",2023,"fatick","1-5 months",7,235.125456,320,0,0
"ML53FL","MLI",2006,"gao","1-5 months",7,298.436728,477,0.424681,1
"ML7AFL","MLI",2018,"gao","1-5 months",7,106.218987,253,0.50973,1
"ML8AFL","MLI",2023,"gao","1-5 months",7,157.620269,377,0.464519,1
"MR71FL","MRT",2020,"gorgol","1-5 months",7,451.963217,473,0,0
"TD71FL","TCD",2014,"guera","1-5 months",7,458.831361,393,3.822188,2
"MR71FL","MRT",2020,"guidimagha","1-5 months",7,444.87073,605,2.494703,3
"TD71FL","TCD",2014,"hadjerlamis","1-5 months",7,506.541332,376,3.619351,4
"BF43FL","BFA",2003,"hautsbassins","1-5 months",7,676.869398,405,4.952822,3
"BF62FL","BFA",2010,"hautsbassins","1-5 months",7,720.952886999999,527,4.283672,2
"BF81FL","BFA",2021,"hautsbassins","1-5 months",7,499.93443,526,0,0
"GM61FL","GMB",2013,"janjanbureh","1-5 months",7,248.978313,348,0.72795,1
"GM81FL","GMB",2019,"janjanbureh","1-5 months",7,170.543889,345,0,0
"SN61FL","SEN",2010,"kaffrine","1-5 months",7,197.555526,351,0,0
"SN7ZFL","SEN",2017,"kaffrine","1-5 months",7,220.926608,396,0.417362,1
"SN8SFL","SEN",2023,"kaffrine","1-5 months",7,204.809743,387,0.360999,1
"TD71FL","TCD",2014,"kanem","1-5 months",7,258.039936,330,1.042352,1
"GM61FL","GMB",2013,"kanifing","1-5 months",7,502.181191,299,0,0
"GM81FL","GMB",2019,"kanifing","1-5 months",7,519.9109,315,2.531174,1
"SN4AFL","SEN",2005,"kaolack","1-5 months",7,452.189713,434,0,0
"SN5AFL","SEN",2008,"kaolack","1-5 months",7,490.80698,1103,1.235557,4
"SN61FL","SEN",2010,"kaolack","1-5 months",7,334.842826,393,0,0
"SN7ZFL","SEN",2017,"kaolack","1-5 months",7,290.875086,280,0,0
"SN8SFL","SEN",2023,"kaolack","1-5 months",7,324.061778,291,1.182904,1
"ML41FL","MLI",2001,"kayes","1-5 months",7,667.333651,713,1.748653,2
"ML53FL","MLI",2006,"kayes","1-5 months",7,795.165356,711,2.285151,2
"ML6AFL","MLI",2012,"kayes","1-5 months",7,540.041237,671,3.381436,3
"ML7AFL","MLI",2018,"kayes","1-5 months",7,651.056683,539,1.497528,1
"ML8AFL","MLI",2023,"kayes","1-5 months",7,902.938534999999,929,2.517961,2
"SN61FL","SEN",2010,"kedougou","1-5 months",7,37.986822,150,0,0
"SN7ZFL","SEN",2017,"kedougou","1-5 months",7,59.229243,278,0,0
"SN8SFL","SEN",2023,"kedougou","1-5 months",7,57.197116,285,0,0
"GM61FL","GMB",2013,"kerewan","1-5 months",7,316.424524,418,0,0
"GM81FL","GMB",2019,"kerewan","1-5 months",7,345.912102,424,0.727517,1
"ML53FL","MLI",2006,"kidal","1-5 months",7,30.57403,191,0,0
"ML7AFL","MLI",2018,"kidal","1-5 months",7,2.376952,143,0,0
"ML8AFL","MLI",2023,"kidal","1-5 months",7,2.514365,87,0,0
"SN4AFL","SEN",2005,"kolda","1-5 months",7,366.130361,416,0,0
"SN5AFL","SEN",2008,"kolda","1-5 months",7,437.08484,779,1.140908,2
"SN61FL","SEN",2010,"kolda","1-5 months",7,248.169524,399,0.586816,1
"SN7ZFL","SEN",2017,"kolda","1-5 months",7,250.746195,365,1.573952,2
"SN8SFL","SEN",2023,"kolda","1-5 months",7,199.443164,300,0.433691,1
"ML41FL","MLI",2001,"koulikoro","1-5 months",7,803.764333,815,5.395957,5
"ML53FL","MLI",2006,"koulikoro","1-5 months",7,1136.073583,828,9.494459,6
"ML6AFL","MLI",2012,"koulikoro","1-5 months",7,932.535277,770,0.673197,1
"ML7AFL","MLI",2018,"koulikoro","1-5 months",7,861.299711,610,0,0
"ML8AFL","MLI",2023,"koulikoro","1-5 months",7,1483.389799,1012,1.085415,1
"GM61FL","GMB",2013,"kuntaur","1-5 months",7,213.260522,406,0,0
"GM81FL","GMB",2019,"kuntaur","1-5 months",7,182.234619,456,0.440024,1
"GN52FL","GIN",2005,"labe","1-5 months",7,322.781413,325,1.05161,1
"GN62FL","GIN",2012,"labe","1-5 months",7,302.707386,391,1.088405,1
"GN71FL","GIN",2018,"labe","1-5 months",7,538.903802,577,1.949583,2
"TD71FL","TCD",2014,"lac","1-5 months",7,298.050752,313,0,0
"SN4AFL","SEN",2005,"louga","1-5 months",7,231.287392,320,0,0
"SN5AFL","SEN",2008,"louga","1-5 months",7,267.807176,341,1.126642,1
"SN61FL","SEN",2010,"louga","1-5 months",7,214.549076,246,0,0
"SN7ZFL","SEN",2017,"louga","1-5 months",7,270.294388,306,0,0
"SN8SFL","SEN",2023,"louga","1-5 months",7,219.104688,272,0,0
"GM61FL","GMB",2013,"mansakonko","1-5 months",7,139.07327,291,0,0
"GM81FL","GMB",2019,"mansakonko","1-5 months",7,137.100468,323,0,0
"NI51FL","NER",2006,"maradi","1-5 months",7,918.829684,583,5.649454,3
"NI61FL","NER",2012,"maradi","1-5 months",7,1320.029639,1123,4.867482,4
"SN4AFL","SEN",2005,"matam","1-5 months",7,153.875339,323,0,0
"SN5AFL","SEN",2008,"matam","1-5 months",7,248.694164,386,0,0
"SN61FL","SEN",2010,"matam","1-5 months",7,122.398022,202,0,0
"SN7ZFL","SEN",2017,"matam","1-5 months",7,161.850739,325,0,0
"SN8SFL","SEN",2023,"matam","1-5 months",7,172.870546,333,0.532723,2
"ML41FL","MLI",2001,"mopti","1-5 months",7,679.278967,666,9.920384,8
"ML53FL","MLI",2006,"mopti","1-5 months",7,890.087871,1057,1.846934,2
"ML6AFL","MLI",2012,"mopti","1-5 months",7,547.320676,661,2.430289,4
"ML7AFL","MLI",2018,"mopti","1-5 months",7,514.360548,354,0,0
"ML8AFL","MLI",2023,"mopti","1-5 months",7,590.987759,679,2.36094,2
"TD71FL","TCD",2014,"ndjamena","1-5 months",7,461.047968,451,0,0
"NI51FL","NER",2006,"niamey","1-5 months",7,191.888637,304,0.65995,1
"NI61FL","NER",2012,"niamey","1-5 months",7,291.20303,410,0.546956,1
"BF43FL","BFA",2003,"nord","1-5 months",7,507.520158,341,3.031398,2
"BF62FL","BFA",2010,"nord","1-5 months",7,446.586708,463,1.322966,1
"BF81FL","BFA",2021,"nord","1-5 months",7,303.26476,411,0,0
"SN6DFL","SEN",2012,"north","1-5 months",7,414.357833,482,0,0
"SN71FL","SEN",2014,"north","1-5 months",7,458.714421,540,0.795309,1
"SN7AFL","SEN",2015,"north","1-5 months",7,374.024259,434,1.712921,2
"SN7IFL","SEN",2016,"north","1-5 months",7,344.988107,425,0,0
"SN81FL","SEN",2018,"north","1-5 months",7,323.894758,418,1.436218,2
"SN8BFL","SEN",2019,"north","1-5 months",7,347.426932,432,1.433681,1
"MR71FL","MRT",2020,"northnouakchott","1-5 months",7,418.594671,187,1.513908,1
"NG4BFL","NGA",2003,"northwest","1-5 months",7,890.005786,749,1.519063,2
"NG53FL","NGA",2008,"northwest","1-5 months",7,4205.40298400004,3854,12.254625,12
"NG61FL","NGA",2010,"northwest","1-5 months",7,684.105498999999,504,3.63395,3
"NG6AFL","NGA",2013,"northwest","1-5 months",7,5534.70200500002,4654,21.507417,18
"NG7BFL","NGA",2018,"northwest","1-5 months",7,5397.31929599999,4468,14.118407,10
"NG8BFL","NGA",2024,"northwest","1-5 months",7,4449.73450099999,3384,16.124741,9
"TD71FL","TCD",2014,"ouaddai","1-5 months",7,356.118712,291,0,0
"BF43FL","BFA",2003,"ouagadougou","1-5 months",7,214.481957,104,0,0
"BF43FL","BFA",2003,"plateaucentral","1-5 months",7,241.639008,417,0,0
"BF62FL","BFA",2010,"plateaucentral","1-5 months",7,272.432878,397,0.828871,1
"BF81FL","BFA",2021,"plateaucentral","1-5 months",7,301.562372,407,0,0
"BF43FL","BFA",2003,"sahel","1-5 months",7,355.003136,301,3.702025,3
"BF62FL","BFA",2010,"sahel","1-5 months",7,619.203978,540,6.533306,5
"BF81FL","BFA",2021,"sahel","1-5 months",7,155.332004,187,2.051201,2
"SN4AFL","SEN",2005,"saintlouis","1-5 months",7,216.430359,273,0,0
"SN5AFL","SEN",2008,"saintlouis","1-5 months",7,235.262289,542,0,0
"SN61FL","SEN",2010,"saintlouis","1-5 months",7,239.843763,264,0.621007,1
"SN7ZFL","SEN",2017,"saintlouis","1-5 months",7,227.983947,242,1.165655,1
"SN8SFL","SEN",2023,"saintlouis","1-5 months",7,257.893241,231,0,0
"SN61FL","SEN",2010,"sedhiou","1-5 months",7,174.282711,387,0.796269,2
"SN7ZFL","SEN",2017,"sedhiou","1-5 months",7,175.927242,399,0,0
"SN8SFL","SEN",2023,"sedhiou","1-5 months",7,157.941724,364,0,0
"ML41FL","MLI",2001,"segou","1-5 months",7,922.341358,748,3.157312,3
"ML53FL","MLI",2006,"segou","1-5 months",7,1165.622085,815,6.779912,6
"ML6AFL","MLI",2012,"segou","1-5 months",7,913.850767000001,897,1.250945,2
"ML7AFL","MLI",2018,"segou","1-5 months",7,748.900918,612,2.760584,2
"ML8AFL","MLI",2023,"segou","1-5 months",7,988.421957,804,1.462831,1
"ML41FL","MLI",2001,"sikasso","1-5 months",7,1131.475857,1008,12.573342,10
"ML53FL","MLI",2006,"sikasso","1-5 months",7,1183.110587,1271,7.811372,5
"ML6AFL","MLI",2012,"sikasso","1-5 months",7,1140.77114,836,10.594341,7
"ML7AFL","MLI",2018,"sikasso","1-5 months",7,897.677941,789,1.306775,2
"ML8AFL","MLI",2023,"sikasso","1-5 months",7,1237.690419,927,1.820784,1
"TD71FL","TCD",2014,"sila","1-5 months",7,160.162125,339,0.57163,1
