"iso3","year","allcause_deaths","under5_person_years","leaf_deaths","leaf_person_years","age_rows","death_sum_relative_error","person_year_sum_relative_error","ihme_malaria_deaths","ihme_native_rate_per100000","malaria_native_person_years","malaria_denominator_relative_difference"
"MWI",2010,47857.2307189517,2726081.69571344,47857.2307189517,2726081.69571343,6,0,-2.55351295663786e-15,5801.7692006251,212.82448026953,2726081.69571353,3.35287353436797e-14
"MWI",2011,45799.7283944217,2757778.77425997,45799.7283944217,2757778.77425999,6,-3.33066907387547e-16,5.55111512312578e-15,5411.74221999032,196.23554545061,2757778.77426003,2.08721928629529e-14
"MWI",2012,43951.8293265563,2781983.59067125,43951.8293265564,2781983.59067127,6,1.11022302462516e-15,6.88338275267597e-15,4943.35669316082,177.69179910827,2781983.59067138,4.52970994047064e-14
"MWI",2013,42161.4545404524,2800291.23051879,42161.4545404524,2800291.2305188,6,0,2.88657986402541e-15,5105.70959151938,182.32780704646,2800291.23051887,2.75335310107039e-14
"MWI",2014,40727.1821891374,2814783.29420645,40727.1821891374,2814783.29420646,6,0,5.32907051820075e-15,5005.36008968822,177.82399447909,2814783.29420656,3.88578058618805e-14
"MWI",2015,39889.0024103965,2827325.10462051,39889.0024103965,2827325.10462053,6,-8.88178419700125e-16,7.32747196252603e-15,4821.92982126994,170.54741293775,2827325.10462058,2.75335310107039e-14
"MWI",2016,38683.8222804607,2838964.14684908,38683.8222804608,2838964.14684909,6,2.22044604925031e-16,2.66453525910038e-15,4388.13600302372,154.56820784066,2838964.14684922,4.79616346638068e-14
"MWI",2017,37631.3165885828,2851362.01093724,37631.3165885828,2851362.01093725,6,2.22044604925031e-16,3.5527136788005e-15,4246.17802540054,148.91753516786,2851362.01093729,1.73194791841524e-14
"MWI",2018,36570.7700464186,2865012.79721771,36570.7700464186,2865012.79721773,6,0,4.2188474935756e-15,4514.00854226747,157.5563134186,2865012.7972178,2.93098878501041e-14
"MWI",2019,35491.251204662,2878797.613989,35491.251204662,2878797.61398902,6,2.22044604925031e-16,5.77315972805081e-15,4442.15839392319,154.30603291934,2878797.61398909,3.17523785042795e-14
"MWI",2020,34487.2604834515,2892972.68910426,34487.2604834515,2892972.68910429,6,-8.88178419700125e-16,7.99360577730113e-15,5311.40279708222,183.59671410264,2892972.68910427,1.99840144432528e-15
"MWI",2021,34653.6614060055,2906074.55977624,34653.6614060055,2906074.55977627,6,4.44089209850063e-16,9.99200722162641e-15,4964.25383209836,170.82334709542,2906074.5597763,1.86517468137026e-14
"MWI",2022,34522.2241924396,2916055.64862157,34522.2241924396,2916055.64862161,6,0,1.37667655053519e-14,5069.86449341651,173.86034782337,2916055.64862158,3.77475828372553e-15
"MWI",2023,33902.8706272086,2924916.73764231,33902.8706272086,2924916.73764231,6,6.66133814775094e-16,-2.1094237467878e-15,4541.29096190399,155.26223032128,2924916.73764239,2.62012633811537e-14
"MWI",2024,34215.8271722914,2936531.14146223,34215.8271722914,2934493.58182345,6,-4.44089209850063e-16,-0.000693866177685853,5556.77907078908,189.306891730912,2935328.46056534,-0.000409558366301854
"NAM",2000,3917.82833264758,263436.578316786,3917.82833264758,263436.578316788,6,-4.44089209850063e-16,9.99200722162641e-15,61.456227949413,23.32866162401,263436.578316871,3.25739435425021e-13
"NAM",2001,3940.14407579925,264619.534171181,3940.14407579925,264619.534171183,6,2.22044604925031e-16,7.105427357601e-15,98.1826780274491,37.10333718747,264619.53417119,3.33066907387547e-14
"NAM",2002,3870.7992136113,265782.536989694,3870.7992136113,265782.536989695,6,-6.66133814775094e-16,2.66453525910038e-15,74.8164019567666,28.14947994858,265782.536989784,3.38618022510673e-13
"NAM",2003,3819.06015262801,267025.597568647,3819.06015262801,267025.597568651,6,-1.11022302462516e-16,1.35447209004269e-14,70.5804406831207,26.43208790684,267025.597568689,1.56763491077072e-13
"NAM",2004,3706.63776002738,268551.578452512,3706.63776002738,268551.578452513,6,6.66133814775094e-16,4.88498130835069e-15,100.46820914198,37.41114080241,268551.578452555,1.62758695410048e-13
"NAM",2005,3618.4787922097,270616.195880185,3618.4787922097,270616.195880186,6,2.22044604925031e-16,1.55431223447522e-15,68.1857539029271,25.19647934638,270616.195880253,2.4935609133081e-13
"NAM",2006,3550.4264874736,273420.471622521,3550.42648747361,273420.471622522,6,1.11022302462516e-15,3.99680288865056e-15,69.6827164112299,25.48555197704,273420.471622538,6.30606677987089e-14
"NAM",2007,3514.67293105978,277162.571411799,3514.67293105978,277162.571411802,6,4.44089209850063e-16,1.04360964314765e-14,32.5573820472197,11.74667339871,277162.571411878,2.8688162956314e-13
"NAM",2008,3456.79952569261,281717.607026515,3456.79952569261,281717.607026517,6,4.44089209850063e-16,7.32747196252603e-15,10.708886878535,3.80128419787,281717.607027004,1.73749903353837e-12
"NAM",2009,3422.20229797595,286897.219391695,3422.20229797595,286897.219391698,6,-4.44089209850063e-16,1.04360964314765e-14,4.81722723902584,1.67907770219,286897.219392693,3.47877282536047e-12
"NAM",2010,3323.22013321565,292409.766399632,3323.22013321565,292409.766399634,6,6.66133814775094e-16,4.44089209850063e-15,2.50699498584142,0.85735678965,292409.76640132,5.77138337121141e-12
"NAM",2011,3275.18878834882,297851.211152708,3275.18878834882,297851.21115271,6,2.22044604925031e-16,5.77315972805081e-15,2.7606380061728,0.92685136162,297851.211152952,8.1823436914874e-13
"NAM",2012,3151.41353518637,302889.297047242,3151.41353518637,302889.297047249,6,-3.33066907387547e-16,2.19824158875781e-14,0.385566669579404,0.12729623441,302889.297053013,1.90525373255923e-11
"NAM",2013,3069.57205274412,307745.959212057,3069.57205274412,307745.959212056,6,4.44089209850063e-16,-5.32907051820075e-15,6.26629965191628,2.03619234122,307745.959213351,4.20463663886039e-12
"NAM",2014,2984.82055146267,312599.240968297,2984.82055146267,312599.240968303,6,8.88178419700125e-16,1.93178806284777e-14,18.0260760751806,5.76651306616,312599.24096876,1.48214773787458e-12
"NAM",2015,2917.63286683462,317463.93653298,2917.63286683462,317463.93653298,6,-3.33066907387547e-16,1.55431223447522e-15,8.80805539286492,2.77450581916,317463.936533808,2.61035637549867e-12
"NAM",2016,2851.51297835418,322425.483234,2851.51297835418,322425.483234005,6,2.22044604925031e-16,1.4210854715202e-14,19.2370336231841,5.96635024943,322425.483234443,1.37267974764654e-12
"NAM",2017,2795.05198243158,327367.848179449,2795.05198243158,327367.848179453,6,6.66133814775094e-16,1.37667655053519e-14,55.3885230409671,16.91935336624,327367.848179627,5.43121103646627e-13
"NAM",2018,2767.96731117876,331860.217744864,2767.96731117876,331860.217744865,6,-1.11022302462516e-16,2.88657986402541e-15,40.6003823553271,12.23418179835,331860.21774503,4.9871218266162e-13
"NAM",2019,2733.52010205521,335333.725835453,2733.52010205522,335333.725835459,6,6.66133814775094e-16,1.82076576038526e-14,19.0144468316865,5.67030553944,335333.725835952,1.48792089760263e-12
"NAM",2020,2680.75378163248,337876.192996593,2680.75378163248,337876.192996597,6,-6.66133814775094e-16,1.06581410364015e-14,13.7575566722104,4.07177450124,337876.192996955,1.0698109065288e-12
"NAM",2021,2650.53205010945,339529.389903913,2650.53205010944,339529.389903917,6,-9.99200722162641e-16,1.08801856413265e-14,13.1740928222532,3.8801038184,339529.389903944,9.2148511043888e-14
"NAM",2022,2629.21348567567,340327.218698859,2629.21348567567,340327.218698861,6,2.22044604925031e-16,4.2188474935756e-15,10.2771634919925,3.01978887591,340327.218699869,2.96584978798364e-12
"NAM",2023,2571.99795862274,340640.244168061,2571.99795862275,340640.244168067,6,8.88178419700125e-16,1.75415237890775e-14,22.4276043349263,6.5839561587,340640.244168251,5.56665824547053e-13
"NAM",2024,2453.1860336331,331703.636094644,2453.1860336331,331558.758156915,6,-5.55111512312578e-16,-0.000436769217953215,11.0131110529254,3.3215158938572,331568.819926257,-0.000406435606118305
"NER",2000,136477.99069156,2458377.7515512,136477.99069156,2458377.7515512,6,4.44089209850063e-16,6.66133814775094e-16,15646.5058439327,636.45653456064,2458377.75155123,1.11022302462516e-14
"NER",2001,134107.779300909,2560011.92434594,134107.779300909,2560011.92434594,6,2.22044604925031e-16,8.88178419700125e-16,15210.3441721089,594.15130169735,2560011.92434597,1.04360964314765e-14
"NER",2002,132620.269954048,2663983.62895612,132620.269954048,2663983.62895612,6,-4.44089209850063e-16,-8.88178419700125e-16,14438.239946163,541.9793045733,2663983.62895613,1.77635683940025e-15
"NER",2003,130566.68388737,2770963.96798659,130566.68388737,2770963.96798659,6,-3.33066907387547e-16,1.11022302462516e-15,14654.9124878065,528.87416282265,2770963.96798662,1.06581410364015e-14
"NER",2004,127666.496171747,2881903.32352517,127666.496171747,2881903.32352517,6,2.22044604925031e-16,-4.44089209850063e-16,15817.9068479892,548.87014143974,2881903.32352517,1.33226762955019e-15
"NER",2005,124960.908948674,2997351.23324512,124960.908948674,2997351.23324512,6,-4.44089209850063e-16,8.88178419700125e-16,19061.3616023064,635.94020583531,2997351.23324514,8.88178419700125e-15
"NER",2006,123540.363497401,3115904.19989517,123540.363497401,3115904.19989518,6,6.66133814775094e-16,2.66453525910038e-15,18956.6193737207,608.38261248078,3115904.19989518,3.33066907387547e-15
"NER",2007,121807.502050371,3236107.65303197,121807.502050371,3236107.65303197,6,4.44089209850063e-16,1.77635683940025e-15,19052.0804959518,588.73444701697,3236107.653032,9.10382880192628e-15
"NER",2008,120529.938913006,3356914.9269209,120529.938913006,3356914.92692091,6,8.88178419700125e-16,8.88178419700125e-16,20354.7589560269,606.35313670868,3356914.92692092,5.99520433297585e-15
"NER",2009,120276.730452395,3477715.74736617,120276.730452395,3477715.74736618,6,0,1.55431223447522e-15,20997.7778473138,603.78073921701,3477715.74736617,4.44089209850063e-16
"NER",2010,120714.153708266,3598196.59428211,120714.153708266,3598196.59428212,6,-1.11022302462516e-16,1.77635683940025e-15,21345.3328648658,593.22308566423,3598196.59428215,1.08801856413265e-14
"NER",2011,121821.383563397,3718686.86277368,121821.383563397,3718686.86277369,6,0,1.33226762955019e-15,23004.2057879694,618.61099460283,3718686.86277373,1.33226762955019e-14
"NER",2012,123231.660422994,3840060.30264462,123231.660422994,3840060.30264462,6,-4.44089209850063e-16,2.22044604925031e-16,23948.2131312418,623.64159007474,3840060.30264463,1.77635683940025e-15
"NER",2013,125175.626158316,3963673.15281019,125175.626158316,3963673.1528102,6,-1.11022302462516e-16,8.88178419700125e-16,25833.3465707871,651.75269440346,3963673.15281021,2.88657986402541e-15
"NER",2014,126929.81546963,4090412.2073939,126929.81546963,4090412.2073939,6,4.44089209850063e-16,-3.33066907387547e-16,24827.1410556702,606.95939178922,4090412.20739393,6.66133814775094e-15
"NER",2015,130781.033490802,4220154.06008449,130781.033490802,4220154.06008449,6,-2.22044604925031e-16,1.11022302462516e-15,23833.605476099,564.75676330218,4220154.06008455,1.4432899320127e-14
"NER",2016,131879.847822027,4352991.35098314,131879.847822027,4352991.35098314,6,0,-4.44089209850063e-16,22866.1064083859,525.29638964758,4352991.35098315,2.66453525910038e-15
"NER",2017,133135.665276691,4490051.38346722,133135.665276691,4490051.38346722,6,-4.44089209850063e-16,2.22044604925031e-16,22248.108074229,495.497850117,4490051.38346729,1.57651669496772e-14
"NER",2018,134830.731453673,4631888.5629046,134830.731453673,4631888.56290461,6,-2.22044604925031e-16,1.77635683940025e-15,21350.1861711865,460.9391154652,4631888.56290465,9.54791801177635e-15
"NER",2019,136063.219129431,4779520.27879079,136063.219129431,4779520.2787908,6,6.66133814775094e-16,2.44249065417534e-15,22465.1980340733,470.03039476081,4779520.27879079,0
"NER",2020,136535.265845687,4934677.09794427,136535.265845687,4934677.09794427,6,0,6.66133814775094e-16,26692.69415144,540.92078613532,4934677.09794432,9.76996261670138e-15
"NER",2021,136851.655246324,5098209.16061585,136851.655246324,5098209.16061585,6,6.66133814775094e-16,-1.33226762955019e-15,26643.9190154279,522.61329765076,5098209.1606159,8.65973959207622e-15
"NER",2022,140488.08001718,5267949.1806757,140488.08001718,5267949.18067569,6,-7.7715611723761e-16,-3.33066907387547e-16,21468.9916400873,407.5398395801,5267949.18067579,1.86517468137026e-14
"NER",2023,143179.549148897,5442833.3225327,143179.549148897,5442833.32253269,6,4.44089209850063e-16,-2.22044604925031e-15,23296.5883479612,428.02318144698,5442833.32253279,1.66533453693773e-14
"NER",2024,137095.733919724,5561688.39630124,137095.733919724,5560401.28903719,6,6.66133814775094e-16,-0.000231423836133615,20343.4978323923,365.67838984379,5563221.23412397,0.000275606562881725
"NGA",2000,964449.433627779,22299426.946267,964449.433627779,22299426.946267,6,-1.11022302462516e-16,4.44089209850063e-16,133273.572924742,597.65469868745,22299426.9462673,1.17683640610267e-14
"NGA",2001,961078.535690264,23086848.5676818,961078.535690263,23086848.5676818,6,-2.22044604925031e-16,0,135568.854669976,587.2124741172,23086848.5676819,2.66453525910038e-15
"NGA",2002,955318.180506366,23911382.171566,955318.180506365,23911382.171566,6,-2.22044604925031e-16,2.22044604925031e-16,138262.229726113,578.22767723785,23911382.1715663,1.48769885299771e-14
"NGA",2003,940164.112308962,24774786.6631054,940164.112308962,24774786.6631054,6,-2.22044604925031e-16,6.66133814775094e-16,141679.525240785,571.86980928386,24774786.6631056,9.54791801177635e-15
"NGA",2004,928344.091119814,25679210.1838894,928344.091119814,25679210.1838894,6,0,6.66133814775094e-16,141530.325945483,551.14750388341,25679210.1838898,1.26565424807268e-14
"NGA",2005,913193.381854744,26619269.5239594,913193.381854744,26619269.5239595,6,2.22044604925031e-16,8.88178419700125e-16,141101.592555906,530.07312025938,26619269.5239595,2.88657986402541e-15
"NGA",2006,897780.178918926,27581144.8078946,897780.178918927,27581144.8078947,6,4.44089209850063e-16,1.11022302462516e-15,149002.022796311,540.23146549617,27581144.8078949,8.88178419700125e-15
"NGA",2007,880367.696862079,28545783.3605382,880367.696862079,28545783.3605382,6,-2.22044604925031e-16,1.99840144432528e-15,151791.229398423,531.74658926425,28545783.3605382,2.22044604925031e-16
"NGA",2008,871650.465757598,29503816.7701057,871650.465757598,29503816.7701057,6,-1.11022302462516e-16,2.22044604925031e-15,157652.551972757,534.34629560368,29503816.7701057,1.77635683940025e-15
"NGA",2009,869677.507863073,30442527.6159863,869677.507863072,30442527.6159863,6,-6.66133814775094e-16,-1.33226762955019e-15,158373.195462392,520.23668159284,30442527.6159864,3.10862446895044e-15
"NGA",2010,869504.067026654,31348292.0460329,869504.067026654,31348292.0460329,6,0,8.88178419700125e-16,150423.168500922,479.84486134056,31348292.0460332,1.04360964314765e-14
"NGA",2011,862507.768612807,32218098.623546,862507.768612807,32218098.6235461,6,8.88178419700125e-16,3.99680288865056e-15,143326.733066328,444.86403353914,32218098.6235467,2.06501482580279e-14
"NGA",2012,862392.077663292,33045720.9824929,862392.077663292,33045720.9824929,6,0,4.44089209850063e-16,138164.253571285,418.10028488857,33045720.9824929,-6.66133814775094e-16
"NGA",2013,866047.326374285,33820865.0593159,866047.326374285,33820865.0593159,6,-4.44089209850063e-16,2.22044604925031e-16,135204.891178521,399.76769057028,33820865.0593167,2.28705943072782e-14
"NGA",2014,864475.91406993,34541185.9430806,864475.914069931,34541185.9430808,6,4.44089209850063e-16,4.2188474935756e-15,134696.311979502,389.95856193665,34541185.9430808,5.10702591327572e-15
"NGA",2015,864459.156359802,35204384.0186933,864459.156359802,35204384.0186934,6,0,3.99680288865056e-15,131749.412498181,374.24149341236,35204384.0186936,8.43769498715119e-15
"NGA",2016,839977.982759493,35806919.7284228,839977.982759492,35806919.7284229,6,-4.44089209850063e-16,1.11022302462516e-15,123065.513138196,343.69198487774,35806919.728423,4.88498130835069e-15
"NGA",2017,818883.964170636,36354098.0164929,818883.964170636,36354098.016493,6,-3.33066907387547e-16,1.99840144432528e-15,120696.691317905,332.00298701716,36354098.0164937,2.06501482580279e-14
"NGA",2018,793659.1110118,36853436.8642231,793659.1110118,36853436.8642232,6,-1.11022302462516e-16,2.88657986402541e-15,128573.039669153,348.87666011408,36853436.8642232,2.88657986402541e-15
"NGA",2019,769662.317879633,37309975.3501372,769662.317879634,37309975.3501372,6,6.66133814775094e-16,-2.22044604925031e-16,132276.0504478,354.53266641548,37309975.3501373,4.2188474935756e-15
"NGA",2020,747690.16374815,37725503.2743252,747690.16374815,37725503.2743252,6,2.22044604925031e-16,6.66133814775094e-16,142509.929171352,377.75487880194,37725503.274326,2.1538326677728e-14
"NGA",2021,730619.795806577,38105437.2816362,730619.795806577,38105437.2816363,6,-1.11022302462516e-16,2.22044604925031e-15,140507.84518115,368.73437284726,38105437.2816369,1.88737914186277e-14
"NGA",2022,721218.46168508,38452575.5943929,721218.461685081,38452575.594393,6,4.44089209850063e-16,3.77475828372553e-15,134528.388881505,349.85533947203,38452575.5943938,2.39808173319034e-14
"NGA",2023,717728.923609732,38782499.6625574,717728.923609731,38782499.6625575,6,-1.4432899320127e-15,2.22044604925031e-15,132641.58994179,342.01402977088,38782499.6625574,4.44089209850063e-16
"NGA",2024,733038.165705799,38629999.5738253,733038.165705799,38617919.6238005,6,0,-0.000312709038520875,138110.850542117,357.55782012021,38626158.5596658,-9.94308620720918e-05
"RWA",2000,55826.2930948625,1461287.08924289,55826.2930948625,1461287.08924289,6,0,2.22044604925031e-16,8186.8577826364,560.24978547357,1461287.08924291,1.4210854715202e-14
"RWA",2001,52601.4614889552,1493316.49484885,52601.4614889552,1493316.49484885,6,0,-1.11022302462516e-15,7620.05796913956,510.27749277696,1493316.49484886,1.02140518265514e-14
"RWA",2002,49124.4611014762,1498466.32781971,49124.4611014762,1498466.32781972,6,2.22044604925031e-16,3.77475828372553e-15,6572.87310234351,438.6400268271,1498466.32781973,9.54791801177635e-15
"RWA",2003,44765.0437805205,1520997.89298491,44765.0437805205,1520997.89298491,6,-3.33066907387547e-16,0,5196.46859330599,341.64863852033,1520997.89298495,2.55351295663786e-14
