"year","prevalence","rate","rate_lo","rate_hi","af","af_lo","af_hi"
"2005",13.2640682168627,62.0346885682097,47.3640817976983,81.2493864483989,0,0,8.23622194797106
"2005",13.5338047275329,61.991829331719,47.351634988605,81.1584838584303,0,0,8.36051508722111
"2005",13.8090265677414,61.9496947942126,47.3395035414665,81.0689677329303,0,0,8.486480804186
"2005",14.0898452864962,61.9083626047752,47.3277137262005,80.9809952489334,0,0,8.6142906028268
"2005",14.3763747012522,61.8679145487885,47.3162929756315,80.8947322349932,0,0,8.74412303403142
"2005",14.6687309440431,61.8284367495908,47.3052703317318,80.8103529287706,0,0,8.87616276433887
"2005",14.9670325085492,61.7900198784376,47.2946769835497,80.7280396038165,0,0,9.01059947438609
"2005",15.2714002981246,61.7527593742115,47.2845469055184,80.6479820553007,0,0,9.14762658899615
"2005",15.5819576747993,61.7167556744593,47.2749176041283,80.5703769359564,0,0,9.28743984489604
"2005",15.8988305092792,61.6821144595867,47.265830979858,80.4954269359382,0,0,9.43023570759061
"2005",16.2221472319614,61.6489469091948,47.2573343083113,80.42333979774,0,0,9.57620964272817
"2005",16.5520388849887,61.6173699774959,47.2494813454717,80.3543271762807,0,0,9.72555428727409
"2005",16.888639175361,61.5875066783075,47.2423335515385,80.2886033288896,0,0,9.87845750617723
"2005",17.232084529128,61.5594863856636,47.2359614302067,80.2263836561467,0,0,10.0351003960936
"2005",17.5825141466832,61.533445152414,47.2304459730833,80.1678831168139,0,0,10.1956552935607
"2005",17.9400700591827,61.5095260500593,47.2258801924667,80.1133145530328,0,0,10.3602838624439
"2005",18.3048971861113,61.4878795278949,47.2223707145783,80.0628869670394,0,0,10.5291353315681
"2005",18.6771433940192,61.468663792712,47.2200393959611,80.0168038145399,0,0,10.702344986653
"2005",19.056959556453,61.452045213898,47.2190249143296,79.9752614083512,0,0,10.880033057968
"2005",19.444499615106,61.4381987491659,47.2194842641841,79.938447536266,0,0,11.0623041348704
"2005",19.8399206422114,61.4273083971596,47.2215940732889,79.9065404497675,0,0,11.2492473154333
"2005",20.2433829042043,61.4195676837129,47.2255516326797,79.8797084213146,0,0,11.4409373378439
"2005",20.6550499266793,61.4151801733218,47.2315754959234,79.8581100909311,0,0,11.6374369279186
"2005",21.0750885606677,61.4143600032909,47.2399054707454,79.8418958934954,0,0,11.8388006771143
"2005",21.5036690502639,61.4173324642045,47.2508017974659,79.8312109747294,0,0,12.0450809306509
"2005",21.9409651016255,61.4243346211552,47.2645432412092,79.8262000416852,0,0,12.2563361266295
"2005",22.387153953378,61.4356159653796,47.2814237582951,79.8270146927086,0,0,12.4726421038234
"2005",22.8424164484505,61.451439127072,47.3017473417627,79.8338239706878,0,0,12.6941071685286
"2005",23.3069371073723,61.4720802563448,47.3258197388993,79.8468293183416,0,0,12.9208919962633
"2005",23.7809042030602,61.4977819383423,47.3538366778177,79.8663307699314,0,0,13.1532801212044
"2005",24.2645098371266,61.5286983891018,47.3857625153668,79.8927889833865,0,0,13.3917281678236
"2005",24.7579500177394,61.5649694771301,47.4214933031746,79.9267421312147,0,0,13.636763689376
"2005",25.2614247390653,61.6067301674182,47.4608833704522,79.9687855006082,0,0,13.888954273956
"2005",25.7751380623284,61.6541094555531,47.503751118542,80.0195589453904,0,0,14.1488855752309
"2005",26.2992981985177,61.7072291885626,47.5498864631244,80.079731359249,0,0,14.4171369877882
"2005",26.834117592776,61.7662027465917,47.5990599695044,80.1499820411853,0,0,14.6942550650735
"2005",27.3798130105052,61.831133583413,47.6510336289444,80.2309790377272,0,0,14.9807252334422
"2005",27.9366056252226,61.9021136147097,47.7055731088758,80.3233546995265,0,0,15.2769425014431
"2005",28.5047211082037,61.9792214383019,47.7624611833581,80.427678870044,0,0,15.5831819813893
"2005",29.0843897199482,62.0625203656749,47.8215118436048,80.5444304382632,0,0,15.8995704141946
"2005",29.6758464035061,62.1520562477658,47.8825843838783,80.6739683233565,0,0,16.2260601223927
"2005",30.279330879701,62.2478550844359,47.9455965199809,80.8165033674812,0,0,16.562407075077
"2005",30.8950877442907,62.349920394781,48.0105352689127,80.9720731389706,0,0,16.9081551273512
"2005",31.5233665671031,62.4582303163954,48.0774639515037,81.1405222661268,0,0,17.2626288644401
"2005",32.1644219931886,62.5727344244886,48.1465233184348,81.3214916363116,0,0,17.6249378243312
"2005",32.8185138460288,62.6933502405087,48.2179242744173,81.5144206957174,0,0,17.993995418068
"2005",33.4859072328448,62.8199594098205,48.2919291057561,81.7185681609293,0,0,18.3685564799169
"2005",34.1668726520463,62.9524092927983,48.3688178345014,81.9330720326433,0,0,18.7472945346391
"2005",34.8616861028667,63.0907792334397,48.4488516074282,82.157704305056,0,0,19.1296549846599
"2005",35.5706291972269,63.2355353045045,48.532209394724,82.3933831803246,0,0,19.5163708045795
"2005",36.2939892738741,63.3872136945364,48.6189496800178,82.6414162872832,0,0,19.9085439503672
