"iso3","year","pfpr_pct","share_pn","malaria_deaths","allcause_pn","hib3_wuenic","pcv3_wuenic","rotac_wuenic","log_hiv_prev","log_gdp","log_hexp_pc","hiv_imputed"
"TZA",2002,27.1599156024035,23.5717791252248,28622.0128786997,121424.915474753,0,0,0,-0.00634538787698325,5.99806533353384,2.83530441506607,FALSE
"TZA",2003,24.5060406267518,22.1693091118117,25582.1825580251,115394.586403214,0,0,0,0.0265634703774781,6.04544027570609,3.01525921334206,FALSE
"TZA",2004,23.0309339312123,19.9269404745931,21291.2417228115,106846.516403047,0,0,0,-0.00240246471033999,6.11010340405334,3.15484433676765,FALSE
"TZA",2005,21.4588610775067,18.5280862497398,17905.7678371295,96641.2159128465,0,0,0,-0.0325909225882424,6.18070972477891,3.32192850383839,FALSE
"TZA",2006,18.3757338273052,16.0821723900592,14479.25038044,90032.9260827347,0,0,0,-0.0631137014168127,6.16488564250403,3.5722790499669,FALSE
"TZA",2007,15.4848486536337,13.1587702314272,11227.2219294719,85321.2095964549,0,0,0,-0.153686929454532,6.29747445256998,3.5900559439359,FALSE
"TZA",2008,13.0783689832461,11.7155193452936,9513.63802655892,81205.4314124861,0,0,0,-0.182773537968406,6.51615939779349,3.59076555044657,FALSE
"TZA",2009,11.1499689890453,13.5256303266775,10396.6588707057,76866.3538748335,85,0,0,-0.275163440334602,6.54221767365888,3.52634223621364,FALSE
"TZA",2010,10.3285506906737,14.9645331112881,10853.9498754284,72531.1628148358,91,0,0,-0.370993591077421,6.60195017378459,3.61590364455298,FALSE
"TZA",2011,8.97613831542259,13.3521247809763,9168.21302953872,68664.8243626462,90,0,0,-0.396978243960251,6.65336968966381,3.6310330697942,FALSE
"TZA",2012,7.86967641578589,12.028040631588,7853.83139904685,65296.0165300832,92,0,0,-0.496813604644288,6.75922036247665,3.73758723560429,FALSE
"TZA",2013,9.29767185690835,13.4882101046391,8337.83122884504,61815.6980367423,91,80,85,-0.603394640923565,6.87011273392872,3.77205536486857,FALSE
"TZA",2014,11.0096388868202,14.8758092509899,8748.46182040663,58809.9892436067,97,93,97,-0.71753127549712,6.93024880519348,3.68523704057249,FALSE
"TZA",2015,10.3562114439285,16.330922091111,9239.79602778234,56578.5322851525,96,93,95,-0.744663193325734,6.84495106036383,3.50471148254488,FALSE
"TZA",2016,9.3403244028292,16.12315578208,8924.38080701318,55351.3277898867,92,93,89,-0.771821777972105,6.85962617556077,3.60148643057925,FALSE
"TZA",2017,8.18483803519552,15.208353085746,8185.08759197735,53819.6841290384,90,93,87,-0.894657082880404,6.89433970243696,3.66452708097306,FALSE
"TZA",2018,7.26876706183469,14.6749146185383,7648.16267284015,52117.255000438,89,93,85,-0.973037011675729,6.93059863368234,3.72017735635086,FALSE
"TZA",2019,8.05550586716903,15.3081449101518,7752.66114477989,50644.0276746961,91,90,88,-1.0641306772754,6.96915372815518,3.68832521580225,FALSE
"TZA",2020,8.7060773759427,16.7533866086033,8362.22268719257,49913.6257196997,91,89,89,-1.15883061014331,7.01877351439986,3.4564307784748,FALSE
"TZA",2021,9.09855722049364,18.3661667653163,9055.32749326369,49304.395462445,86,86,85,-1.23269144790777,7.05605162764734,3.62517290279348,FALSE
"TZA",2022,8.7706242759688,20.3337216261171,9638.28521332452,47400.4975112126,87,85,74,-1.30912061736416,7.09632447016986,3.5816625316766,FALSE
"TZA",2023,8.78517538061981,19.8780595446509,9349.66635042007,47035.1058634192,83,82,81,-1.38846229115062,7.10988125822232,3.59061037026744,FALSE
"TZA",2024,8.79149395204094,20.9381465615207,9939.76533484766,47472.0401141645,83,82,81,-1.47078715246704,7.08389668580721,3.59061037026744,FALSE
"UGA",2000,49.1110993003484,40.0732064489357,50430.2574263441,125845.326329467,0,0,0,0.286478963144783,5.55315467725067,2.79886675908799,FALSE
"UGA",2001,54.8857147389375,41.8016302561747,51594.248074178,123426.401692926,0,0,0,0.254532233797104,5.46392158427496,2.7723261290152,FALSE
"UGA",2002,54.5735945359174,42.4843439638043,51004.997648905,120055.985076197,29,0,0,0.223221835628345,5.48887445311505,2.7564858383074,FALSE
"UGA",2003,51.3751138830303,42.5011553562136,47958.9184023393,112841.44630983,44,0,0,0.192518266996019,5.52431857744817,2.6556082240734,FALSE
"UGA",2004,45.2435529674943,45.1387142743406,47435.9066853419,105089.184412829,62,0,0,0.162558415571461,5.67806068067926,2.92354187076532,FALSE
"UGA",2005,41.7957530331035,44.6901499235742,44154.0043335441,98800.3047854014,64,0,0,0.133326842117834,5.80032039353197,3.25301413175516,FALSE
"UGA",2006,41.2757208823473,43.8251091605436,41477.6016796925,94643.4646123721,64,0,0,0.104791510905075,5.84793550212137,3.45325539266274,FALSE
"UGA",2007,40.6294065298411,43.5275509472811,39453.8031513762,90640.9901148842,73,0,0,0.01238248080014,5.99493135793279,3.58632790489115,FALSE
"UGA",2008,41.3562388143193,43.0527468609221,37278.4247020958,86587.7961806255,71,0,0,-0.0145378777587021,6.15876273590884,3.68995604962696,FALSE
"UGA",2009,42.8973090898123,39.9483536800776,33038.8453450136,82703.8971608238,79,0,0,-0.0406759998635541,6.68329472322098,3.79249725262197,FALSE
"UGA",2010,41.5218293777263,40.8695313937117,32202.3903215259,78793.147910868,80,0,0,-0.135262767928914,6.71354915277089,3.94904418252842,FALSE
"UGA",2011,39.958859905128,39.1291614412798,29497.242462707,75384.2949253405,82,0,0,-0.160640290960921,6.72817403676121,4.01110186211303,FALSE
"UGA",2012,37.3202629485481,34.3960597124214,25137.1797074683,73081.567823859,83,0,0,-0.259485865493953,6.6786224119122,4.00804537829005,FALSE
"UGA",2013,31.8474506241864,32.7282282606898,23055.8791298119,70446.4627481977,84,0,0,-0.283111392791766,6.70721120901196,3.96852342617144,FALSE
"UGA",2014,27.9855384136191,30.7202321267251,20955.9829089261,68215.5747472214,85,60,0,-0.385890604789731,6.79800156684874,3.93099779996925,FALSE
"UGA",2015,22.4957928434102,30.4583639905057,20152.3749939553,66163.6816745547,89,64,0,-0.407821052911708,6.76033891805723,3.69133729240327,FALSE
"UGA",2016,23.8683988584689,32.8621757298357,21052.4031653863,64062.7186053074,93,77,0,-0.429534003191975,6.62366218739434,3.66564289037601,FALSE
"UGA",2017,23.1748604413383,33.0677400180212,20526.7466779205,62074.8399096336,94,90,0,-0.538303586480621,6.64016119480312,3.4480231071085,FALSE
"UGA",2018,21.9842780010826,30.8504518540977,18567.0278671216,60183.9738196752,93,92,36,-0.55996559687501,6.67477058739128,3.49503886527823,FALSE
"UGA",2019,25.7183477010068,32.1180847770807,18619.6895399043,57972.6022555092,93,92,87,-0.676918403446622,6.71194858510619,3.50752533230381,FALSE
"UGA",2020,23.9339936451599,43.1322729554895,24319.0433080276,56382.4756769106,89,89,88,-0.749686938159298,6.74024327408692,3.80072977150376,FALSE
"UGA",2021,21.4534399557047,42.3121054270397,23787.9851119411,56220.2822853134,91,91,87,-0.836183336715169,6.78308929230697,3.93250867900294,FALSE
"UGA",2022,22.2243062494744,40.6441872797452,22808.4536446776,56117.3815278724,89,90,84,-0.926498264528219,6.87012330978841,3.79487916584242,FALSE
"UGA",2023,21.216604519981,37.3864699392167,20070.7116135981,53684.4255320955,91,91,86,-1.02117790435394,6.91006175618881,3.81138873368564,FALSE
"UGA",2024,21.8888318498397,42.7465800906361,26093.0901265167,61041.3513108912,94,94,80,-1.12080917530175,6.98278184317381,3.81138873368564,FALSE
"ZMB",2000,36.6076806283499,12.564716629655,6012.63023976166,47853.2896282815,0,0,0,0.731757040322152,5.88451805497691,2.69527110313729,FALSE
"ZMB",2001,38.4825397054133,12.9250549451204,6292.77777930774,48686.6617281459,0,0,0,0.80089579798951,5.98279949623711,2.94177961355466,FALSE
"ZMB",2002,35.4197272542473,13.6284454384731,5872.70909771241,43091.5552637702,0,0,0,0.774400620874537,5.97600726020307,3.14382759838312,FALSE
"ZMB",2003,31.5030459909984,12.7310946975717,5236.90735901232,41134.7765719721,0,0,0,0.747220028108673,6.10096919984348,3.28681942974743,FALSE
"ZMB",2004,25.1631552920753,11.256603368899,4480.82846669486,39806.2214670811,83,0,0,0.718943797793785,6.30752628253225,3.40088331934975,FALSE
"ZMB",2005,20.7636969717679,9.747385866482,3742.04847209806,38390.2773867373,82,0,0,0.689259655876392,6.56664720891093,3.80657330668252,FALSE
"ZMB",2006,17.0389461800529,8.28075011691303,3081.62294325186,37214.2970110618,81,0,0,0.658294911262547,6.95817948733282,4.07212886199588,FALSE
"ZMB",2007,14.2543540589194,7.89154456650697,2844.44022361989,36044.150795171,80,0,0,0.626548396857934,7.01995084600797,3.93229891717816,FALSE
"ZMB",2008,12.4092132603011,6.99533537863164,2399.384955939,34299.784443049,87,0,0,0.594644416530009,7.22657411440196,4.12427339567003,FALSE
"ZMB",2009,12.3607367927241,7.25421608930158,2355.40972126793,32469.5279582538,94,0,0,0.467837816312695,7.03548132592121,4.08411062887588,FALSE
"ZMB",2010,13.1039314145319,7.42520845757435,2337.76108568281,31484.1138675116,83,0,0,0.437034416062544,7.28008141366173,4.09413918329996,FALSE
"ZMB",2011,14.2566567704844,7.31513398198516,2252.17938098469,30787.9443702753,81,0,0,0.386994550095455,7.39318197001758,4.1638412027961,FALSE
"ZMB",2012,16.0072100399235,8.3158576173452,2481.93068574029,29845.7573463437,78,0,0,0.337584229656361,7.44427824756001,4.2366546795878,FALSE
"ZMB",2013,18.7654905252947,10.6731696954042,3083.91577802903,28894.0948756482,79,0,0,0.278306519051466,7.50698650889907,4.4223719225876,FALSE
"ZMB",2014,19.5952219346062,11.6001491338026,3237.52836287382,27909.3684532014,86,77,73,0.230433105121368,7.44277723496314,4.18040935101901,FALSE
"ZMB",2015,18.6447420355409,11.5101621702147,3116.41915303928,27075.3713714283,90,81,82,0.183372130925663,7.16694364932532,4.04982918175648,FALSE
"ZMB",2016,17.5324065839613,11.7562301305952,3077.12529894238,26174.42211287,95,94,94,0.148242711744766,7.12212870797495,4.01449512971694,FALSE
"ZMB",2017,15.854974878992,11.7250983516735,3003.22721897586,25613.6633476275,94,94,96,0.102396050979346,7.30213636786422,4.26173349189534,FALSE
"ZMB",2018,15.3125618889531,13.5735119268832,3368.56144573054,24817.1693801579,90,90,91,0.0570193058688561,7.28885937152878,4.24603041929657,FALSE
"ZMB",2019,14.6302514003979,13.7291462232592,3294.7237955321,23998.0239262829,88,89,90,-0.0251316640783099,7.13806207166863,4.44292767169588,FALSE
"ZMB",2020,14.3440463106411,16.9530713750301,4035.72071037305,23805.2481529524,84,85,87,-0.109856811073445,6.85819134802113,4.09464117456164,FALSE
"ZMB",2021,14.6737958161217,17.0086495018434,3984.44516605597,23425.9937311551,91,89,87,-0.169162229327881,7.02745716467088,4.31532615084493,FALSE
"ZMB",2022,14.9110645588703,17.3921397860298,3945.06641529085,22683.0422468184,88,81,45,-0.229318330419447,7.2773327965308,4.32282429423248,FALSE
"ZMB",2023,14.4707376563684,15.4993932900875,3440.16877272702,22195.5060326597,86,81,53,-0.306423130048356,7.1934812939255,4.37646558453258,FALSE
"ZMB",2024,14.224126117973,20.4607838461401,4717.79275413367,23057.7322433504,87,85,80,-0.387144415537432,7.07927658370523,4.37646558453258,FALSE
"ZWE",2000,11.1696219326891,2.92641676733736,782.906037090576,26753.0601187374,0,0,0,1.48617717951937,6.33298430477774,4.54805044795317,FALSE
"ZWE",2001,8.5889102149385,3.40600783530365,783.023536358899,22989.4813582862,0,0,0,1.53208524107079,6.33928067362435,4.54805044795317,FALSE
"ZWE",2002,7.25883367664672,3.16811720666596,615.665702329197,19433.1731488276,0,0,0,1.52534375741631,6.26327726207197,4.54805044795317,FALSE
"ZWE",2003,5.42801789659742,2.96704062251686,561.69706209998,18931.2225062665,0,0,0,1.51102720825862,6.14947619151082,4.54805044795317,FALSE
"ZWE",2004,4.57428396483925,2.83381101006196,532.07136891555,18775.8240414175,0,0,0,1.49568773211767,6.1521352800094,4.54805044795317,FALSE
"ZWE",2005,4.06375440550993,1.95108768814382,363.485138105732,18629.8719588321,0,0,0,1.43667993364033,6.1339865629473,4.54805044795317,FALSE
"ZWE",2006,4.13019880889674,2.23063189099012,411.333046662486,18440.202900529,0,0,0,1.42142425310363,6.06618928034593,4.54805044795317,FALSE
"ZWE",2007,9.83599674426562,7.54672531150675,1368.28909562434,18130.8983584981,0,0,0,1.40563936586851,6.02470889063593,4.54805044795317,FALSE
"ZWE",2008,5.85459647944884,3.03934351481893,627.725912741382,20653.3387779557,75,0,0,1.34172825311987,5.83164035879213,4.54805044795317,FALSE
"ZWE",2009,7.55382388092076,3.27149871937296,714.933029791972,21853.3794789014,73,0,0,1.27139583722595,6.60098782561699,4.54805044795317,FALSE
"ZWE",2010,7.64506741555399,4.03729064849112,798.314823704765,19773.5286658919,90,0,0,1.19549341755652,6.80462644800411,4.54805044795317,FALSE
"ZWE",2011,4.93089075734468,3.10798445408384,617.199550080849,19858.5147126415,94,0,0,1.05874975663776,6.94483490507832,4.42877521563459,FALSE
"ZWE",2012,3.89644971286954,2.83221909535717,546.847630193331,19308.0977064865,97,21,0,0.97491146438107,7.12224315575923,4.45075423509624,FALSE
"ZWE",2013,6.21644783949721,4.3920420795862,813.475279052999,18521.5729793199,95,95,0,0.891404479496594,7.21743975101014,4.57328200274594,FALSE
"ZWE",2014,7.48995708380046,5.4158547944387,957.002792800248,17670.3923780038,91,91,48,0.807834548458259,7.22469168626075,4.71502870338176,FALSE
"ZWE",2015,6.82799892575383,4.61992120716271,786.280022691115,17019.3383703616,87,87,87,0.722810035907132,7.23498949471845,4.63779736642424,FALSE
"ZWE",2016,4.50849720689676,3.7431970472872,617.607798169313,16499.4733209921,90,90,91,0.634087233188773,7.25002457480667,4.62653136047133,FALSE
"ZWE",2017,7.29732948966236,5.64251358225424,894.069668494525,15845.237330157,89,89,91,0.62685316994608,8.14480962782815,4.52039623884809,FALSE
"ZWE",2018,4.37041084745009,3.83834840133817,589.342299807857,15354.059563806,89,89,90,0.533373069176639,7.72792944625805,4.74291400924311,FALSE
"ZWE",2019,4.73296219015931,3.49675305636111,528.296981312042,15108.2153299614,90,90,92,0.431277653839608,7.68915211508029,4.00928135958061,FALSE
"ZWE",2020,6.33885293212797,4.75287377637155,689.952795053183,14516.5394141796,86,86,88,0.35057515237163,7.63028505220756,3.93461596455641,FALSE
"ZWE",2021,2.09894932525158,2.17004583036822,312.160022725227,14384.9506935187,88,88,86,0.26248348087581,7.86849026576286,4.10921252885412,FALSE
"ZWE",2022,2.26202500393183,1.86612412596691,277.879733124381,14890.7422211479,90,90,55,0.166759927701421,7.83850180886195,4.23276183237994,FALSE
"ZWE",2023,3.50311796076216,1.97705135330839,286.040193549089,14468.0204219496,90,90,55,0.0641587414111731,7.69403983510771,4.14201445515372,FALSE
"ZWE",2024,3.37660316677918,1.99388682518539,275.192339219123,13801.8033793636,91,91,85,-0.0604913776457072,7.8225068869949,4.14201445515372,FALSE
